Open Time,Order,Symbol_order,Type_order,Volume_order,Price_order,S / L,T / P,Time_order,State,Comment_order,Time_deal,Deal,Symbol_deal,Type_deal,Direction,Volume_deal,Price_deal,Commission,Swap,Profit,Balance,Comment_deal,rolling_Sharpe_Ratio,rolling_Sortino_Ratio,rolling_Calmar_Ratio,rolling_Stability,rolling_Recovery_Factor,rolling_Omega_Ratio,rolling_Skewness,rolling_Kurtosis,rolling_Tail_Ratio,rolling_Alpha,rolling_Beta,rolling_Common_Sense_Ratio,rolling_Volatility,rolling_Kelly_Criterion,rolling_SQN_System_Quality_Number,rolling_K_Ratio,rolling_R_Squared,rolling_CPC_Index,rolling_VaR_Value_at_Risk,rolling_CVaR_Conditional_Value_at_Risk,rolling_Return_Standard_Deviation,rolling_AHPR_Average_Holding_Period_Return,rolling_GHPR_Geometric_Holding_Period_Return,rolling_Drawdown_Duration,rolling_Max_Drawdown_Duration,rolling_TWR_Time_Weighted_Return,rolling_MWR_Money_Weighted_Return,rolling_Ulcer_Index,rolling_MAE_Max_Adverse_Excursion,rolling_MFE_Max_Favorable_Excursion,rolling_MAR_Ratio,rolling_Information_Ratio,rolling_Treynor_Ratio,rolling_Tracking_Error,rolling_Active_Share
2024.12.27 03:40:27,376.0,XAUUSDc,sell,2.27 / 2.27,0.0,,,2024.12.27 03:40:27,filled,sl 2633.937,2024-12-27 03:40:27,371.0,XAUUSDc,sell,out,2.27,2633.932,0,0.0,-3.58,93.44,sl 2633.937,0.028305960546597064,0.12279667103069658,-0.08912526081811419,0.006923532975709786,-0.08797103392785297,0.9798779178552806,2.6580046076132686,6.505308432500325,4.330597306402881,,,4.243456671667741,0.069425375741184,-0.09646697041985816,-0.09422979209872408,-1.3479531954401829,,0.404824525644493,-0.05303392345253965,-0.07147564233466869,0.069425375741184,1.0019651519466626,0.9998166366322847,562127.0,30499530.0,-0.06559999999999955,,0.4964729888132013,,,-0.08912526081811419,,,,
2025.01.03 00:03:08,377.0,XAUUSDc,buy,2 / 2,0.0,2658.368,2670.968,2025.01.03 00:03:08,filled,Range Breakout Buy,2025-01-03 00:03:08,372.0,XAUUSDc,buy,in,2.0,2660.036,0,0.0,0.0,93.44,Range Breakout Buy,0.028267859246844586,0.12246568269907744,-0.08751729618843895,0.005349423301343858,-0.08797103392785297,0.9798779178552806,2.6618148833170445,6.531771688482001,4.332283631341287,,,4.245109064237214,0.06933156925792992,-0.09671831253352556,-0.09423013320029083,-1.1274456436192766,,0.40373335441634073,-0.05301171151995837,-0.07147564233466869,0.06933156925792992,1.001959855041146,0.9998171308279745,1153888.0,30499530.0,-0.06559999999999955,,0.49581533432959646,,,-0.08751729618843895,,,,
2025.01.03 01:24:13,378.0,XAUUSDc,sell,2 / 2,0.0,,,2025.01.03 01:24:13,filled,sl 2658.368,2025-01-03 01:24:13,373.0,XAUUSDc,sell,out,2.0,2658.368,0,0.0,-3.34,90.1,sl 2658.368,0.026831452711309055,0.11650086103896781,-0.13206963427843296,0.004077199113519525,-0.13276116400697321,0.9699407924700166,2.666176247184434,6.558095036418294,4.333971370013966,,,4.20369562517371,0.06926565967850315,-0.09763483910716562,-0.14204591490263294,-0.9298934788717814,,0.3970517933357154,-0.0529894995873771,-0.07147564233466869,0.06926565967850315,1.0018584982721814,0.9997197972711791,1158753.0,30499530.0,-0.09899999999999953,,0.4951753627738248,,,-0.13206963427843296,,,,
2025.01.06 00:15:02,379.0,XAUUSDc,sell,3.45 / 3.45,0.0,2639.97,2632.932,2025.01.06 00:15:02,filled,Range Breakout Sell,2025-01-06 00:15:02,374.0,XAUUSDc,sell,in,3.45,2639.145,0,0.0,0.0,90.1,Range Breakout Sell,0.02679553236495044,0.11618852629087408,-0.13106912184736677,0.0029949454528770624,-0.13276116400697321,0.9699407924700166,2.669965993218361,6.584522030119354,4.335660524199475,,,4.205334004723007,0.06917256495756478,-0.09788364056984789,-0.14204641778081115,-0.7360103867945181,,0.3959873113160486,-0.052967287654795824,-0.07147564233466869,0.06917256495756478,1.001853515703087,0.9997205483799555,1413802.0,30499530.0,-0.09899999999999953,,0.4945380011764643,,,-0.13106912184736677,,,,
2025.01.06 00:16:28,380.0,XAUUSDc,buy,3.45 / 3.45,0.0,,,2025.01.06 00:16:28,filled,sl 2639.970,2025-01-06 00:16:28,375.0,XAUUSDc,buy,out,3.45,2639.97,0,0.0,-2.85,87.25,sl 2639.970,0.025527436888085297,0.11087978840744836,-0.16883568737034566,0.002140181972945739,-0.17098028697867768,0.961619506321493,2.6746118938021506,6.612172319530265,4.337351095679355,,,4.1708814193701675,0.06910147416569064,-0.09852980192329272,-0.18278929226469232,-0.5605386607522841,,0.3906537642786169,-0.052945075722214546,-0.07147564233466869,0.06910147416569064,1.0017639835206382,0.9996353803270667,1413888.0,30499530.0,-0.1274999999999996,,0.4939207763142874,,,-0.16883568737034566,,,,
2025.01.07 01:03:04,381.0,XAUUSDc,buy,1.1 / 1.1,0.0,2634.755,2656.058,2025.01.07 01:03:04,filled,Range Breakout Buy,2025-01-07 01:03:04,376.0,XAUUSDc,buy,in,1.1,2637.278,0,0.0,0.0,87.25,Range Breakout Buy,0.025493446503405254,0.11058410897169517,-0.16839669551897177,0.0014389026934583289,-0.17098028697867768,0.961619506321493,2.678382912893946,6.638570958401331,4.339043086238137,,,4.1725084704960045,0.06900909080097488,-0.09877604241995569,-0.18278992383431744,-0.3878261293209374,,0.3896120209072073,-0.05292286378963327,-0.07147564233466869,0.06900909080097488,1.0017592795645833,0.9996363524693823,1503084.0,30499530.0,-0.1274999999999996,,0.49330607721370967,,,-0.16839669551897177,,,,
2025.01.07 13:17:04,382.0,XAUUSDc,sell,1.1 / 1.1,0.0,,,2025.01.07 13:17:04,filled,tp 2656.058,2025-01-07 13:17:04,377.0,XAUUSDc,sell,out,1.1,2656.077,0,0.0,20.68,107.93,tp 2656.058,0.0340823269563145,0.1499137106872359,0.10440904459864546,0.0007003805919042901,0.10634303339144438,1.023871161950632,2.6365402308614794,6.338659037343232,4.351387262619299,,,4.455259932675201,0.06997682774021703,-0.0908630874006611,0.10898446648287931,-0.11312213960995965,,0.4405141507747706,-0.05290065185705199,-0.07147564233466869,0.06997682774021703,1.0023849731224077,1.0002029798605214,0.0,30499530.0,0.07930000000000059,,0.4926496483438067,,,0.10440904459864546,,,,
2025.01.08 00:21:08,383.0,XAUUSDc,buy,7.42 / 7.42,0.0,2650.003,2653.927,2025.01.08 00:21:08,filled,Range Breakout Buy,2025-01-08 00:21:08,378.0,XAUUSDc,buy,in,7.42,2650.677,0,0.0,0.0,107.93,Range Breakout Buy,0.034037162717972774,0.14951606158726977,0.10427469461656957,0.00023288657223294616,0.10634303339144438,1.023871161950632,2.640303534334943,6.364395313701973,4.351469604902045,,,4.455344240563914,0.0698838194435686,-0.09111397202848051,0.10898484734864004,0.15350272599542275,,0.43934567822629633,-0.052878439924470715,-0.07147564233466869,0.0698838194435686,1.0023786469337541,1.000202441397909,39844.0,30499530.0,0.07930000000000059,,0.4919958329948829,,,0.10427469461656957,,,,
2025.01.08 01:00:30,384.0,XAUUSDc,sell,7.42 / 7.42,0.0,,,2025.01.08 01:00:30,filled,sl 2650.003,2025-01-08 01:00:30,379.0,XAUUSDc,sell,out,7.42,2649.985,0,0.0,-5.13,102.8,sl 2650.003,0.03216877188153796,0.14149160799065655,0.03683265117453464,2.525925876943382e-05,0.037548612042376445,1.0083004772774433,2.6431565974160085,6.384567335063286,4.351552016390684,,,4.387671975024348,0.06983826891489697,-0.09290966008125762,0.038385477838901616,0.3884982825666262,,0.4276468427089664,-0.05285622799188944,-0.07147564233466869,0.06983826891489697,1.0022466113413249,1.0000730586660962,42206.0,30499530.0,0.02800000000000069,,0.4913506957761427,,,0.03683265117453464,,,,
2025.01.09 00:06:18,385.0,XAUUSDc,sell,3.44 / 3.44,0.0,2662.473,2654.418,2025.01.09 00:06:18,filled,Range Breakout Sell,2025-01-09 00:06:18,380.0,XAUUSDc,sell,in,3.44,2661.485,0,0.0,0.0,102.8,Range Breakout Sell,0.03212637328337567,0.14111827920967854,0.03673632067673707,2.4988171631003445e-05,0.037548612042376445,1.0083004772774433,2.6468948783278097,6.410243705019074,4.351634497172502,,,4.387755140436021,0.06974592454463185,-0.0931582520337827,0.03838561196560525,0.6181032124054798,,0.4265184869234547,-0.05283401605930816,-0.07147564233466869,0.06974592454463185,1.002240683606915,1.0000728658921443,125354.0,30499530.0,0.02800000000000069,,0.49070812151189563,,,0.03673632067673707,,,,
2025.01.09 06:36:27,386.0,XAUUSDc,buy,3.44 / 3.44,0.0,,,2025.01.09 06:36:27,filled,sl 2662.473,2025-01-09 06:36:27,381.0,XAUUSDc,buy,out,3.44,2662.487,0,0.0,-3.45,99.35,sl 2662.473,0.030805543498434364,0.13558326916697475,-0.008525019263400711,0.00020557509698874182,-0.008716642081265812,0.9980926110687247,2.6513264044708724,6.436499722900079,4.3517170473349305,,,4.343416630406802,0.0696780585148315,-0.09408003054559633,-0.008900983917189211,0.8271196766828213,,0.41944794116630935,-0.05281180412672688,-0.07147564233466869,0.0696780585148315,1.002146470462465,0.999982839049908,148763.0,30499530.0,-0.006499999999999284,,0.4900789950969912,,,-0.008525019263400711,,,,
2025.01.10 13:33:08,387.0,XAUUSDc,sell,0.29 / 0.29,0.0,2677.453,2584.978,2025.01.10 13:33:08,filled,Range Breakout Sell,2025-01-10 13:33:08,382.0,XAUUSDc,sell,in,0.29,2666.405,0,0.0,0.0,99.35,Range Breakout Sell,0.030765157826488882,0.1352274075681113,-0.008495763308306384,0.000552289505880469,-0.008716642081265812,0.9980926110687247,2.655045879685609,6.462146274425766,4.351799666965544,,,4.343499092449647,0.06958640335270612,-0.09432616778531411,-0.00890101473548886,1.032169126941468,,0.4183470279349017,-0.052789592194145606,-0.07054133982764253,0.06958640335270612,1.0021408366817237,0.9999828840913862,260164.0,30499530.0,-0.006499999999999284,,0.48945236888089705,,,-0.008495763308306384,,,,
2025.01.10 13:45:42,388.0,XAUUSDc,buy,0.29 / 0.29,0.0,,,2025.01.10 13:45:42,filled,sl 2677.453,2025-01-10 13:45:42,383.0,XAUUSDc,buy,out,0.29,2677.453,0,0.0,-3.2,96.15,sl 2677.453,0.029502244690547227,0.1299062930817238,-0.05034069546692078,0.001026887412916232,-0.05162934155826733,0.9888074888074887,2.659548059931479,6.488783348262118,4.361098352074795,,,4.312286709957555,0.06951724250749304,-0.09511122837708796,-0.05267108414479976,1.2195328539252974,,0.4120842414591762,-0.05267547650150934,-0.07054133982764253,0.06951724250749304,1.0020509146986682,0.9998972285432504,260918.0,30499530.0,-0.03849999999999931,,0.4888432021589697,,,-0.05034069546692078,,,,
2025.01.13 00:03:07,389.0,XAUUSDc,buy,3.86 / 3.86,0.0,2690.619,2697.333,2025.01.13 00:03:07,filled,Range Breakout Buy,2025-01-13 00:03:07,384.0,XAUUSDc,buy,in,3.86,2691.494,0,0.0,0.0,96.15,Range Breakout Buy,0.02946377222732277,0.1295671121598394,-0.050022473830252136,0.0016354262730095704,-0.05162934155826733,0.9888074888074887,2.663249392989662,6.514402451567912,4.370437413836229,,,4.321521244165697,0.06942627081899319,-0.09535491856854383,-0.05267126411941312,1.4039147366472324,,0.4110083034919198,-0.05256136080887308,-0.07054133982764253,0.06942627081899319,1.0020455598300033,0.9998974968622827,470763.0,30499530.0,-0.03849999999999931,,0.48823646235798196,,,-0.050022473830252136,,,,
2025.01.13 00:20:31,390.0,XAUUSDc,sell,3.86 / 3.86,0.0,,,2025.01.13 00:20:31,filled,sl 2690.619,2025-01-13 00:20:31,385.0,XAUUSDc,sell,out,3.86,2690.617,0,0.0,-3.39,92.76,sl 2690.619,0.02809066929073664,0.12379051295368518,-0.09411789283168374,0.0023244983893674527,-0.09708998256671568,0.9791576704954371,2.667512023859959,6.540049947939348,4.379817115806663,,,4.288531524309296,0.06936170364850974,-0.09622648366474254,-0.09894395120934162,1.5710323958395918,,0.4044725481192403,-0.052447245116236815,-0.07054133982764253,0.06936170364850974,1.0019484166786323,0.9998043038551538,471807.0,30499530.0,-0.07239999999999935,,0.48765307527515256,,,-0.09411789283168374,,,,
2025.01.14 13:39:01,391.0,XAUUSDc,sell,0.4 / 0.4,0.0,2668.256,2607.101,2025.01.14 13:39:01,filled,Range Breakout Sell,2025-01-14 13:39:01,386.0,XAUUSDc,sell,in,0.4,2661.664,0,0.0,0.0,92.76,Range Breakout Sell,0.02805423048509151,0.12346897915380549,-0.09374520919455548,0.0031204270764257336,-0.09708998256671568,0.9791576704954371,2.6711942563347506,6.565636110427439,4.38923772384172,,,4.297755784927554,0.06927140122853122,-0.09646778379321816,-0.09894428342977594,1.7359240691518159,,0.40342197007217734,-0.052333129423600556,-0.07054133982764253,0.06927140122853122,1.0019433558560904,0.9998048121072183,606117.0,30499530.0,-0.07239999999999935,,0.4870720254626611,,,-0.09374520919455548,,,,
2025.01.14 13:47:36,392.0,XAUUSDc,buy,0.4 / 0.4,0.0,,,2025.01.14 13:47:36,filled,sl 2668.256,2025-01-14 13:47:36,387.0,XAUUSDc,buy,out,0.4,2668.261,0,0.0,-2.64,90.12,sl 2668.256,0.026945443445165366,0.11870854071161008,-0.12799069835502316,0.003970370479583721,-0.1324929596352419,0.9717722350789978,2.6758534961658675,6.593179913756051,4.398699506120952,,,4.274534050504041,0.06919868591744785,-0.09695523726258304,-0.1349373195627936,1.887616120658467,,0.39877623867844625,-0.0522190137309643,-0.07054133982764253,0.06919868591744785,1.0018645892778684,0.9997305335394909,606632.0,30499530.0,-0.09879999999999944,,0.4865131983173795,,,-0.12799069835502316,,,,
2025.01.16 00:03:01,393.0,XAUUSDc,sell,1.56 / 1.56,0.0,2695.621,2680.096,2025.01.16 00:03:01,filled,Range Breakout Sell,2025-01-16 00:03:01,388.0,XAUUSDc,sell,in,1.56,2693.96,0,0.0,0.0,90.12,Range Breakout Sell,0.026910672690070147,0.1184018002963346,-0.12753350693653734,0.00490747697153791,-0.1324929596352419,0.9717722350789978,2.679519196108539,6.618744697838197,4.408202733173287,,,4.283769022697152,0.06910905718105903,-0.09719410043592652,-0.13493776414192574,2.0375628034815763,,0.3977458091211376,-0.05210489803832804,-0.07054133982764253,0.06910905718105903,1.0018597712177189,0.9997312297416743,729957.0,30499530.0,-0.09879999999999944,,0.4859566215163018,,,-0.12753350693653734,,,,
2025.01.16 00:16:28,394.0,XAUUSDc,buy,1.56 / 1.56,0.0,,,2025.01.16 00:16:28,filled,sl 2695.621,2025-01-16 00:16:28,389.0,XAUUSDc,buy,out,1.56,2695.65,0,0.0,-2.64,87.48,sl 2695.621,0.02577539411044295,0.11354303831455823,-0.16169849420327556,0.005869257043961258,-0.16789593670376815,0.9644973770026939,2.684122846687663,6.646081802018246,4.4177476779028115,,,4.260906047597003,0.06903783035654001,-0.09767622499586956,-0.17088567143478134,2.1748706588862974,,0.39320064742317673,-0.05199078234569177,-0.07054133982764253,0.06903783035654001,1.0017794772859698,0.9996553171740482,730764.0,30499530.0,-0.12519999999999953,,0.4854252996320359,,,-0.16169849420327556,,,,
2025.01.17 01:03:02,395.0,XAUUSDc,sell,0.78 / 0.78,0.0,2714.855,2684.678,2025.01.17 01:03:02,filled,Range Breakout Sell,2025-01-17 01:03:02,390.0,XAUUSDc,sell,in,0.78,2711.648,0,0.0,0.0,87.48,Range Breakout Sell,0.02574230592289396,0.11325115389729715,-0.16128783767660157,0.006901670634567882,-0.16789593670376815,0.9644973770026939,2.6877718895460223,6.671623904945843,4.427334615614894,,,4.270152623873796,0.068948865713444,-0.09791268782671984,-0.17088622242414434,2.310806415511707,,0.3921898488436827,-0.051876666653055514,-0.07054133982764253,0.068948865713444,1.001774902794232,0.9996562030958187,819958.0,30499530.0,-0.12519999999999953,,0.484896131769779,,,-0.16128783767660157,,,,
2025.01.17 01:54:14,396.0,XAUUSDc,buy,0.78 / 0.78,0.0,,,2025.01.17 01:54:14,filled,sl 2714.855,2025-01-17 01:54:14,391.0,XAUUSDc,buy,out,0.78,2714.855,0,0.0,-2.5,84.98,sl 2714.855,0.02463909078232234,0.10850988139488493,-0.19358931574044463,0.00793638428245986,-0.20142148317017555,0.9577080106997043,2.6923884367464037,6.699106638920112,4.4369638240426585,,,4.249315797470447,0.06887733618790273,-0.09832048996486123,-0.20489334751577817,2.4350858327566516,,0.3880481142823937,-0.05176255096041925,-0.07054133982764253,0.06887733618790273,1.0016970749391783,0.9995827684722117,823030.0,30499530.0,-0.15019999999999956,,0.4843937565507845,,,-0.19358931574044463,,,,
2025.01.20 01:03:03,397.0,XAUUSDc,sell,0.83 / 0.83,0.0,2694.441,2667.09,2025.01.20 01:03:03,filled,Range Breakout Sell,2025-01-20 01:03:03,392.0,XAUUSDc,sell,in,0.83,2691.657,0,0.0,0.0,84.98,Range Breakout Sell,0.024607624562687343,0.10823236251663715,-0.19220745950994153,0.00902818354665003,-0.20142148317017555,0.9577080106997043,2.696021205685229,6.724627156294343,4.446635583373796,,,4.258578518859437,0.06878902877248805,-0.09855457361574886,-0.20489399279056128,2.5582743696412047,,0.3870556638622341,-0.051648435267783,-0.07054133982764253,0.06878902877248805,1.0016927345940654,0.9995838353384451,1079159.0,30499530.0,-0.15019999999999956,,0.4838934334583235,,,-0.19220745950994153,,,,
2025.01.20 01:32:20,398.0,XAUUSDc,buy,0.83 / 0.83,0.0,,,2025.01.20 01:32:20,filled,sl 2694.441,2025-01-20 01:32:20,393.0,XAUUSDc,buy,out,0.83,2694.446,0,0.0,-2.32,82.66,sl 2694.441,0.023557217210406822,0.10368640859467815,-0.2220285180621812,0.010105314092612304,-0.23253319029100172,0.951492432931435,2.7006687279512636,6.7523616593976765,4.456350176277754,,,4.240183471220949,0.06871661202984139,-0.09886968759128245,-0.23642835200987192,2.6708261012053933,,0.3833828650195911,-0.05153431957514673,-0.07054133982764253,0.06871661202984139,1.0016187721555503,0.9995143160007773,1080916.0,30499530.0,-0.17339999999999955,,0.4834204888261664,,,-0.2220285180621812,,,,
2025.01.21 00:09:07,399.0,XAUUSDc,buy,2.89 / 2.89,0.0,2710.246,2717.95,2025.01.21 00:09:07,filled,Range Breakout Buy,2025-01-21 00:09:07,394.0,XAUUSDc,buy,in,2.89,2711.268,0,0.0,0.0,82.66,Range Breakout Buy,0.023527287007285347,0.10342257549392835,-0.2215326820852307,0.011228491421311989,-0.23253319029100172,0.951492432931435,2.704285773920434,6.777862486577638,4.466107887933259,,,4.2494678600238895,0.06862895589839127,-0.09910140908923513,-0.23642907831343718,2.78249815320706,,0.3824073361009662,-0.05142020388251047,-0.07054133982764253,0.06862895589839127,1.001614653142432,0.9995155515385274,1162323.0,30499530.0,-0.17339999999999955,,0.48294949141958077,,,-0.2215326820852307,,,,
2025.01.21 00:15:36,400.0,XAUUSDc,sell,2.89 / 2.89,0.0,,,2025.01.21 00:15:36,filled,sl 2710.246,2025-01-21 00:15:36,395.0,XAUUSDc,sell,out,2.89,2710.223,0,0.0,-3.02,79.64,sl 2710.246,0.022135900365378894,0.097513870090363,-0.2603470279810999,0.012293925689714335,-0.27303205042242185,0.9435213182057756,2.70833667193782,6.802895057496858,4.4759090060562405,,,4.223115565563287,0.06856852748911486,-0.09975478530112561,-0.2773791145074587,2.880794638223211,,0.3773320401288418,-0.051306088189874206,-0.07054133982764253,0.06856852748911486,1.0015178260926998,0.9994223656087433,1162712.0,30499530.0,-0.20359999999999956,,0.4825169494140114,,,-0.2603470279810999,,,,
2025.01.27 01:00:08,401.0,XAUUSDc,buy,2.61 / 2.61,0.0,2768.807,2777.042,2025.01.27 01:00:08,filled,Range Breakout Buy,2025-01-27 01:00:08,396.0,XAUUSDc,buy,in,2.61,2769.526,0,0.0,0.0,79.64,Range Breakout Buy,0.02210791994186195,0.09726699953317221,-0.2567431298135061,0.013394339640619252,-0.27303205042242185,0.9435213182057756,2.711934930818042,6.828360493336637,4.485753820928092,,,4.232404358268668,0.06848149889171545,-0.09998425145468685,-0.277379939183876,2.978416500399534,,0.3763767691411739,-0.05119197249723795,-0.07054133982764253,0.06848149889171545,1.0015139834949969,0.9994238275529224,1683784.0,30499530.0,-0.20359999999999956,,0.4820862123477622,,,-0.2567431298135061,,,,
2025.01.27 01:25:36,402.0,XAUUSDc,sell,2.61 / 2.61,0.0,,,2025.01.27 01:25:36,filled,sl 2768.807,2025-01-27 01:25:36,397.0,XAUUSDc,sell,out,2.61,2768.796,0,0.0,-1.91,77.73,sl 2768.807,0.021190850057227897,0.09320430904411299,-0.2810265206583542,0.014456776920993382,-0.2986455679227571,0.9385485651214128,2.716632808208042,6.856614683948381,4.495642625424341,,,4.219378935390677,0.06840675872746876,-0.10009191799977675,-0.30330510698355806,3.0674088546280402,,0.37370387052365095,-0.051077856804601696,-0.07054133982764253,0.06840675872746876,1.001449597367095,0.9993640182243528,1685312.0,30499530.0,-0.22269999999999956,,0.4816824078978337,,,-0.2810265206583542,,,,
2025.01.28 13:00:03,403.0,XAUUSDc,buy,2.03 / 2.03,0.0,2744.384,2754.698,2025.01.28 13:00:03,filled,Range Breakout Buy,2025-01-28 13:00:03,398.0,XAUUSDc,buy,in,2.03,2745.909,0,0.0,0.0,77.73,Range Breakout Buy,0.02116419998277747,0.09296953748480792,-0.2800847168095876,0.01554721501298886,-0.2986455679227571,0.9385485651214128,2.720216623693822,6.882064958783822,4.505575715043694,,,4.228701622400142,0.06832037069735596,-0.10031905016272008,-0.3033059850956661,3.155839119864972,,0.37276255095054356,-0.05096374111196543,-0.07054133982764253,0.06832037069735596,1.0014459459883365,0.9993656196853246,1813379.0,30499530.0,-0.22269999999999956,,0.4812803014827177,,,-0.2800847168095876,,,,
2025.01.28 14:30:32,404.0,XAUUSDc,sell,2.03 / 2.03,0.0,,,2025.01.28 14:30:32,filled,tp 2754.698,2025-01-28 14:30:32,399.0,XAUUSDc,sell,out,2.03,2754.706,0,0.0,17.86,95.59,tp 2754.698,0.02919061897592661,0.12985512062428506,-0.0550735957311579,0.017299747599168157,-0.059139063966742525,0.9878311258278146,2.6783527321982334,6.582348521961583,4.517943361984252,,,4.4629650776952055,0.0691874263887245,-0.09435796180906125,-0.05835015179642331,3.314501914174219,,0.411899839120386,-0.050849625419329164,-0.07054133982764253,0.0691874263887245,1.0020196238016383,0.9998866848781499,1818808.0,30499530.0,-0.04409999999999947,,0.48070946148172966,,,-0.0550735957311579,,,,
2025.01.29 00:03:04,405.0,XAUUSDc,sell,10.66 / 10.66,0.0,2762.707,2760.286,2025.01.29 00:03:04,filled,Range Breakout Sell,2025-01-29 00:03:04,400.0,XAUUSDc,sell,in,10.66,2762.385,0,0.0,0.0,95.59,Range Breakout Sell,0.029154077120509003,0.12952966919414904,-0.05501903165473611,0.01911654118889958,-0.059139063966742525,0.9878311258278146,2.681926741383241,6.6071704171798995,4.528065837173182,,,4.47296437375725,0.0691005268155951,-0.09458963839026957,-0.05835033535163366,3.471388850442684,,0.41086750869652533,-0.050735509726692905,-0.07054133982764253,0.0691005268155951,1.0020145620878498,0.9998869688598981,1853160.0,30499530.0,-0.04409999999999947,,0.4801408092564942,,,-0.05501903165473611,,,,
2025.01.29 00:03:23,406.0,XAUUSDc,buy,10.66 / 10.66,0.0,,,2025.01.29 00:03:23,filled,sl 2762.707,2025-01-29 00:03:23,401.0,XAUUSDc,buy,out,10.66,2762.728,0,0.0,-3.66,91.93,sl 2762.707,0.02771890281538699,0.12341764074199656,-0.10081804827562683,0.020867158386044967,-0.10822046399356311,0.9779544336993936,2.6857392768829302,6.630822566476763,4.538233950507384,,,4.43818601306381,0.06904329459271501,-0.09553053240553643,-0.10665324615058036,3.612949665223431,,0.40407683443074743,-0.05062139403405664,-0.07054133982764253,0.06904329459271501,1.0019138043728697,0.9997896652031846,1853179.0,30499530.0,-0.08069999999999944,,0.4795975391959148,,,-0.10081804827562683,,,,
2025.01.30 00:30:02,407.0,XAUUSDc,buy,2.84 / 2.84,0.0,2760.171,2768.901,2025.01.30 00:30:02,filled,Range Breakout Buy,2025-01-30 00:30:02,402.0,XAUUSDc,buy,in,2.84,2761.311,0,0.0,0.0,91.93,Range Breakout Buy,0.027684378943058814,0.12310986607680453,-0.10056744099972428,0.0226677578231479,-0.10822046399356311,0.9779544336993936,2.689294446049099,6.65560794885895,4.548448011330107,,,4.448174899131468,0.06895700269500823,-0.09576004971324666,-0.1066535756523403,3.7531815084750986,,0.40306916152693006,-0.05050727834142039,-0.0695873368997272,0.06895700269500823,1.0019090317933863,0.9997901896738332,1941178.0,30499530.0,-0.08069999999999944,,0.4790563672224966,,,-0.10056744099972428,,,,
2025.01.30 01:04:41,408.0,XAUUSDc,sell,2.84 / 2.84,0.0,,,2025.01.30 01:04:41,filled,sl 2760.171,2025-01-30 01:04:41,403.0,XAUUSDc,sell,out,2.84,2760.168,0,0.0,-3.25,88.68,sl 2760.171,0.026363492823064896,0.11747498410176643,-0.14124114068775945,0.024390365287428845,-0.15180367439989273,0.9693482440226369,2.6933533696573666,6.680320642770861,4.561755017976909,,,4.421929216337369,0.06889603813524212,-0.09649799624661097,-0.14947010976797687,3.8799218096238453,,0.39735851515487763,-0.050358454774576365,-0.0695873368997272,0.06889603813524212,1.001816340206916,0.9997011993730854,1943257.0,30499530.0,-0.11319999999999952,,0.4785428420604728,,,-0.14124114068775945,,,,
2025.01.31 00:06:08,409.0,XAUUSDc,buy,1.02 / 1.02,0.0,2795.936,2819.192,2025.01.31 00:06:08,filled,Range Breakout Buy,2025-01-31 00:06:08,404.0,XAUUSDc,buy,in,1.02,2798.379,0,0.0,0.0,88.68,Range Breakout Buy,0.026330822163685715,0.11718348290052136,-0.14091676503130304,0.0261518192401702,-0.15180367439989273,0.9693482440226369,2.6968909343849043,6.705074919954839,4.575140909735812,,,4.434904807008539,0.06881035267311245,-0.09672534395472765,-0.14947056189606217,4.005641468653869,,0.3963725138765777,-0.05020963120773234,-0.0695873368997272,0.06881035267311245,1.0018118331592563,0.9997019407033394,2026144.0,30499530.0,-0.11319999999999952,,0.4780313178561227,,,-0.14091676503130304,,,,
2025.01.31 00:34:40,410.0,XAUUSDc,sell,1.02 / 1.02,0.0,,,2025.01.31 00:34:40,filled,sl 2795.936,2025-01-31 00:34:40,405.0,XAUUSDc,sell,out,1.02,2795.933,0,0.0,-2.5,86.18,sl 2795.936,0.02527697686816391,0.112597715608966,-0.1722085445107063,0.027844508869114874,-0.18532922086630013,0.9628304779322773,2.7013637271330784,6.731755306565914,4.588606390149028,,,4.41805008367029,0.06874113595108693,-0.09710472797549168,-0.1823842823653157,4.120883025662623,,0.3923868131169205,-0.05006080764088832,-0.0695873368997272,0.06874113595108693,1.001737568103327,0.9996319191103774,2027856.0,30499530.0,-0.13819999999999955,,0.4775445867766249,,,-0.1722085445107063,,,,
2025.02.03 01:12:07,411.0,XAUUSDc,sell,0.87 / 0.87,0.0,2786.037,2759.415,2025.02.03 01:12:07,filled,Range Breakout Sell,2025-02-03 01:12:07,406.0,XAUUSDc,sell,in,0.87,2783.124,0,0.0,0.0,86.18,Range Breakout Sell,0.02524580881261329,0.11231969655807966,-0.17098653422500038,0.029567934039932308,-0.18532922086630013,0.9628304779322773,2.7048861770904105,6.756489875053354,4.602152171149829,,,4.4310923744652575,0.06865606186670489,-0.09732986448340046,-0.18238482250301674,4.235300328749115,,0.39141795678823676,-0.0499119840740443,-0.0695873368997272,0.06865606186670489,1.0017332778117136,0.999632827785209,2289303.0,30499530.0,-0.13819999999999955,,0.4770597663816461,,,-0.17098653422500038,,,,
