Open Time,Order,Symbol_order,Type_order,Volume_order,Price_order,S / L,T / P,Time_order,State,Comment_order,Time_deal,Deal,Symbol_deal,Type_deal,Direction,Volume_deal,Price_deal,Commission,Swap,Profit,Balance,Comment_deal
2024.05.08 00:45:00,151.0,XAUUSDc,sell,2.39 / 2.39,0.0,2314.326,2309.7,2024.05.08 00:45:00,filled,Range Breakout Sell,2024.05.08 00:45:00,146.0,XAUUSDc,sell,in,2.39,2313.812,0,0.0,0.0,41.08,Range Breakout Sell
2024.05.08 00:45:29,152.0,XAUUSDc,buy,2.39 / 2.39,0.0,,,2024.05.08 00:45:29,filled,sl 2314.326,2024.05.08 00:45:29,147.0,XAUUSDc,buy,out,2.39,2314.355,0,0.0,-1.3,39.78,sl 2314.326
2024.05.10 00:30:07,153.0,XAUUSDc,buy,1.04 / 1.04,0.0,2347.421,2357.672,2024.05.10 00:30:07,filled,Range Breakout Buy,2024.05.10 00:30:07,148.0,XAUUSDc,buy,in,1.04,2348.664,0,0.0,0.0,39.78,Range Breakout Buy
2024.05.10 00:36:37,154.0,XAUUSDc,sell,1.04 / 1.04,0.0,,,2024.05.10 00:36:37,filled,sl 2347.421,2024.05.10 00:36:37,149.0,XAUUSDc,sell,out,1.04,2347.407,0,0.0,-1.31,38.47,sl 2347.421
2024.05.13 01:15:04,155.0,XAUUSDc,sell,0.51 / 0.51,0.0,2361.76,2341.483,2024.05.13 01:15:04,filled,Range Breakout Sell,2024.05.13 01:15:04,150.0,XAUUSDc,sell,in,0.51,2359.597,0,0.0,0.0,38.47,Range Breakout Sell
2024.05.13 09:26:04,156.0,XAUUSDc,buy,0.51 / 0.51,0.0,,,2024.05.13 09:26:04,filled,tp 2341.483,2024.05.13 09:26:04,151.0,XAUUSDc,buy,out,0.51,2341.479,0,0.0,9.24,47.71,tp 2341.483
2024.05.14 00:18:00,157.0,XAUUSDc,buy,1.75 / 1.75,0.0,2338.715,2346.059,2024.05.14 00:18:00,filled,Range Breakout Buy,2024.05.14 00:18:00,152.0,XAUUSDc,buy,in,1.75,2339.738,0,0.0,0.0,47.71,Range Breakout Buy
2024.05.14 00:25:13,158.0,XAUUSDc,sell,1.75 / 1.75,0.0,,,2024.05.14 00:25:13,filled,sl 2338.715,2024.05.14 00:25:13,153.0,XAUUSDc,sell,out,1.75,2338.71,0,0.0,-1.8,45.91,sl 2338.715
2024.05.15 01:33:02,159.0,XAUUSDc,buy,0.86 / 0.86,0.0,2356.274,2370.566,2024.05.15 01:33:02,filled,Range Breakout Buy,2024.05.15 01:33:02,154.0,XAUUSDc,buy,in,0.86,2358.067,0,0.0,0.0,45.91,Range Breakout Buy
2024.05.15 04:53:37,160.0,XAUUSDc,sell,0.86 / 0.86,0.0,,,2024.05.15 04:53:37,filled,sl 2356.274,2024.05.15 04:53:37,155.0,XAUUSDc,sell,out,0.86,2356.248,0,0.0,-1.57,44.34,sl 2356.274
2024.05.16 00:12:06,161.0,XAUUSDc,buy,0.78 / 0.78,0.0,2390.394,2405.622,2024.05.16 00:12:06,filled,Range Breakout Buy,2024.05.16 00:12:06,156.0,XAUUSDc,buy,in,0.78,2392.107,0,0.0,0.0,44.34,Range Breakout Buy
2024.05.16 01:55:40,162.0,XAUUSDc,sell,0.78 / 0.78,0.0,,,2024.05.16 01:55:40,filled,sl 2390.394,2024.05.16 01:55:40,157.0,XAUUSDc,sell,out,0.78,2390.367,0,0.0,-1.36,42.98,sl 2390.394
2024.05.20 00:42:06,163.0,XAUUSDc,buy,0.56 / 0.56,0.0,2422.957,2443.63,2024.05.20 00:42:06,filled,Range Breakout Buy,2024.05.20 00:42:06,158.0,XAUUSDc,buy,in,0.56,2425.14,0,0.0,0.0,42.98,Range Breakout Buy
2024.05.20 05:34:19,164.0,XAUUSDc,sell,0.56 / 0.56,0.0,,,2024.05.20 05:34:19,filled,tp 2443.630,2024.05.20 05:34:19,159.0,XAUUSDc,sell,out,0.56,2443.634,0,0.0,10.36,53.34,tp 2443.630
2024.05.22 00:06:01,165.0,XAUUSDc,buy,3.25 / 3.25,0.0,2421.866,2426.285,2024.05.22 00:06:01,filled,Range Breakout Buy,2024.05.22 00:06:01,160.0,XAUUSDc,buy,in,3.25,2422.526,0,0.0,0.0,53.34,Range Breakout Buy
2024.05.22 00:14:33,166.0,XAUUSDc,sell,3.25 / 3.25,0.0,,,2024.05.22 00:14:33,filled,sl 2421.866,2024.05.22 00:14:33,161.0,XAUUSDc,sell,out,3.25,2421.857,0,0.0,-2.18,51.16,sl 2421.866
2024.05.23 01:12:04,167.0,XAUUSDc,sell,0.31 / 0.31,0.0,2381.451,2337.603,2024.05.23 01:12:04,filled,Range Breakout Sell,2024.05.23 01:12:04,162.0,XAUUSDc,sell,in,0.31,2376.266,0,0.0,0.0,51.16,Range Breakout Sell
2024.05.23 17:28:27,168.0,XAUUSDc,buy,0.31 / 0.31,0.0,,,2024.05.23 17:28:27,filled,tp 2337.603,2024.05.23 17:28:27,163.0,XAUUSDc,buy,out,0.31,2337.596,0,0.0,11.99,63.15,tp 2337.603
2024.05.27 02:27:04,169.0,XAUUSDc,buy,1.37 / 1.37,0.0,2339.473,2351.902,2024.05.27 02:27:04,filled,Range Breakout Buy,2024.05.27 02:27:04,164.0,XAUUSDc,buy,in,1.37,2341.011,0,0.0,0.0,63.15,Range Breakout Buy
2024.05.27 02:30:36,170.0,XAUUSDc,sell,1.37 / 1.37,0.0,,,2024.05.27 02:30:36,filled,sl 2339.473,2024.05.27 02:30:36,165.0,XAUUSDc,sell,out,1.37,2339.455,0,0.0,-2.13,61.02,sl 2339.473
2024.05.28 01:36:00,171.0,XAUUSDc,buy,1.4 / 1.4,0.0,2352.721,2364.457,2024.05.28 01:36:00,filled,Range Breakout Buy,2024.05.28 01:36:00,166.0,XAUUSDc,buy,in,1.4,2354.255,0,0.0,0.0,61.02,Range Breakout Buy
2024.05.28 02:32:24,172.0,XAUUSDc,sell,1.4 / 1.4,0.0,,,2024.05.28 02:32:24,filled,sl 2352.721,2024.05.28 02:32:24,167.0,XAUUSDc,sell,out,1.4,2352.702,0,0.0,-2.17,58.85,sl 2352.721
2024.05.29 00:45:14,173.0,XAUUSDc,sell,2.72 / 2.72,0.0,2358.248,2352.407,2024.05.29 00:45:14,filled,Range Breakout Sell,2024.05.29 00:45:14,168.0,XAUUSDc,sell,in,2.72,2357.446,0,0.0,0.0,58.85,Range Breakout Sell
2024.05.29 00:48:04,174.0,XAUUSDc,buy,2.72 / 2.72,0.0,,,2024.05.29 00:48:04,filled,sl 2358.248,2024.05.29 00:48:04,169.0,XAUUSDc,buy,out,2.72,2358.248,0,0.0,-2.18,56.67,sl 2358.248
2024.05.30 00:03:03,175.0,XAUUSDc,sell,0.77 / 0.77,0.0,2338.378,2318.605,2024.05.30 00:03:03,filled,Range Breakout Sell,2024.05.30 00:03:03,170.0,XAUUSDc,sell,in,0.77,2336.265,0,0.0,0.0,56.67,Range Breakout Sell
2024.05.30 01:12:15,176.0,XAUUSDc,buy,0.77 / 0.77,0.0,,,2024.05.30 01:12:15,filled,sl 2338.378,2024.05.30 01:12:15,171.0,XAUUSDc,buy,out,0.77,2338.391,0,0.0,-1.64,55.03,sl 2338.378
2024.05.31 00:48:02,177.0,XAUUSDc,buy,1.03 / 1.03,0.0,2344.944,2359.317,2024.05.31 00:48:02,filled,Range Breakout Buy,2024.05.31 00:48:02,172.0,XAUUSDc,buy,in,1.03,2346.794,0,0.0,0.0,55.03,Range Breakout Buy
2024.05.31 01:09:36,178.0,XAUUSDc,sell,1.03 / 1.03,0.0,,,2024.05.31 01:09:36,filled,sl 2344.944,2024.05.31 01:09:36,173.0,XAUUSDc,sell,out,1.03,2344.936,0,0.0,-1.91,53.12,sl 2344.944
2024.06.04 01:09:05,179.0,XAUUSDc,sell,1.61 / 1.61,0.0,2350.571,2341.679,2024.06.04 01:09:05,filled,Range Breakout Sell,2024.06.04 01:09:05,174.0,XAUUSDc,sell,in,1.61,2349.661,0,0.0,0.0,53.12,Range Breakout Sell
2024.06.04 06:04:30,180.0,XAUUSDc,buy,1.61 / 1.61,0.0,,,2024.06.04 06:04:30,filled,sl 2350.571,2024.06.04 06:04:30,175.0,XAUUSDc,buy,out,1.61,2350.595,0,0.0,-1.5,51.62,sl 2350.571
2024.06.05 01:03:04,181.0,XAUUSDc,sell,0.98 / 0.98,0.0,2328.704,2314.574,2024.06.05 01:03:04,filled,Range Breakout Sell,2024.06.05 01:03:04,176.0,XAUUSDc,sell,in,0.98,2326.996,0,0.0,0.0,51.62,Range Breakout Sell
2024.06.05 01:32:37,182.0,XAUUSDc,buy,0.98 / 0.98,0.0,,,2024.06.05 01:32:37,filled,sl 2328.704,2024.06.05 01:32:37,177.0,XAUUSDc,buy,out,0.98,2328.724,0,0.0,-1.69,49.93,sl 2328.704
2024.06.06 01:03:02,183.0,XAUUSDc,buy,0.8 / 0.8,0.0,2355.546,2372.268,2024.06.06 01:03:02,filled,Range Breakout Buy,2024.06.06 01:03:02,178.0,XAUUSDc,buy,in,0.8,2357.498,0,0.0,0.0,49.93,Range Breakout Buy
2024.06.06 01:31:36,184.0,XAUUSDc,sell,0.8 / 0.8,0.0,,,2024.06.06 01:31:36,filled,tp 2372.268,2024.06.06 01:31:36,179.0,XAUUSDc,sell,out,0.8,2372.274,0,0.0,11.82,61.75,tp 2372.268
2024.06.07 01:12:06,185.0,XAUUSDc,sell,0.78 / 0.78,0.0,2377.237,2355.907,2024.06.07 01:12:06,filled,Range Breakout Sell,2024.06.07 01:12:06,180.0,XAUUSDc,sell,in,0.78,2374.97,0,0.0,0.0,61.75,Range Breakout Sell
2024.06.07 02:51:38,186.0,XAUUSDc,buy,0.78 / 0.78,0.0,,,2024.06.07 02:51:38,filled,sl 2377.237,2024.06.07 02:51:38,181.0,XAUUSDc,buy,out,0.78,2377.268,0,0.0,-1.79,59.96,sl 2377.237
2024.06.11 01:03:07,187.0,XAUUSDc,sell,0.26 / 0.26,0.0,2310.812,2249.414,2024.06.11 01:03:07,filled,Range Breakout Sell,2024.06.11 01:03:07,182.0,XAUUSDc,sell,in,0.26,2303.927,0,0.0,0.0,59.96,Range Breakout Sell
2024.06.11 12:12:02,188.0,XAUUSDc,buy,0.26 / 0.26,0.0,,,2024.06.11 12:12:02,filled,sl 2310.812,2024.06.11 12:12:02,183.0,XAUUSDc,buy,out,0.26,2310.821,0,0.0,-1.79,58.17,sl 2310.812
2024.06.12 00:54:01,189.0,XAUUSDc,sell,1.41 / 1.41,0.0,2314.782,2303.721,2024.06.12 00:54:01,filled,Range Breakout Sell,2024.06.12 00:54:01,184.0,XAUUSDc,sell,in,1.41,2313.492,0,0.0,0.0,58.17,Range Breakout Sell
2024.06.12 01:54:38,190.0,XAUUSDc,buy,1.41 / 1.41,0.0,,,2024.06.12 01:54:38,filled,sl 2314.782,2024.06.12 01:54:38,185.0,XAUUSDc,buy,out,1.41,2314.804,0,0.0,-1.85,56.32,sl 2314.782
2024.06.13 00:03:05,191.0,XAUUSDc,sell,1.38 / 1.38,0.0,2320.774,2309.821,2024.06.13 00:03:05,filled,Range Breakout Sell,2024.06.13 00:03:05,186.0,XAUUSDc,sell,in,1.38,2319.371,0,0.0,0.0,56.32,Range Breakout Sell
2024.06.13 00:24:31,192.0,XAUUSDc,buy,1.38 / 1.38,0.0,,,2024.06.13 00:24:31,filled,sl 2320.774,2024.06.13 00:24:31,187.0,XAUUSDc,buy,out,1.38,2320.778,0,0.0,-1.94,54.38,sl 2320.774
2024.06.14 00:15:02,193.0,XAUUSDc,sell,1.87 / 1.87,0.0,2302.526,2294.705,2024.06.14 00:15:02,filled,Range Breakout Sell,2024.06.14 00:15:02,188.0,XAUUSDc,sell,in,1.87,2301.623,0,0.0,0.0,54.38,Range Breakout Sell
2024.06.14 00:19:25,194.0,XAUUSDc,buy,1.87 / 1.87,0.0,,,2024.06.14 00:19:25,filled,sl 2302.526,2024.06.14 00:19:25,189.0,XAUUSDc,buy,out,1.87,2302.559,0,0.0,-1.75,52.63,sl 2302.526
2024.06.17 00:03:01,195.0,XAUUSDc,sell,0.68 / 0.68,0.0,2328.918,2308.092,2024.06.17 00:03:01,filled,Range Breakout Sell,2024.06.17 00:03:01,190.0,XAUUSDc,sell,in,0.68,2326.607,0,0.0,0.0,52.63,Range Breakout Sell
2024.06.17 01:20:39,196.0,XAUUSDc,buy,0.68 / 0.68,0.0,,,2024.06.17 01:20:39,filled,sl 2328.918,2024.06.17 01:20:39,191.0,XAUUSDc,buy,out,0.68,2328.932,0,0.0,-1.58,51.05,sl 2328.918
2024.06.18 00:03:08,197.0,XAUUSDc,buy,1.03 / 1.03,0.0,2320.634,2333.9,2024.06.18 00:03:08,filled,Range Breakout Buy,2024.06.18 00:03:08,192.0,XAUUSDc,buy,in,1.03,2322.547,0,0.0,0.0,51.05,Range Breakout Buy
2024.06.18 01:17:59,198.0,XAUUSDc,sell,1.03 / 1.03,0.0,,,2024.06.18 01:17:59,filled,sl 2320.634,2024.06.18 01:17:59,193.0,XAUUSDc,sell,out,1.03,2320.629,0,0.0,-1.98,49.07,sl 2320.634
2024.06.19 01:48:07,199.0,XAUUSDc,buy,1.91 / 1.91,0.0,2329.483,2336.386,2024.06.19 01:48:07,filled,Range Breakout Buy,2024.06.19 01:48:07,194.0,XAUUSDc,buy,in,1.91,2330.493,0,0.0,0.0,49.07,Range Breakout Buy
2024.06.19 02:06:22,200.0,XAUUSDc,sell,1.91 / 1.91,0.0,,,2024.06.19 02:06:22,filled,sl 2329.483,2024.06.19 02:06:22,195.0,XAUUSDc,sell,out,1.91,2329.468,0,0.0,-1.96,47.11,sl 2329.483
2024.06.20 01:03:05,201.0,XAUUSDc,buy,0.91 / 0.91,0.0,2329.667,2343.518,2024.06.20 01:03:05,filled,Range Breakout Buy,2024.06.20 01:03:05,196.0,XAUUSDc,buy,in,0.91,2331.385,0,0.0,0.0,47.11,Range Breakout Buy
2024.06.20 05:36:23,202.0,XAUUSDc,sell,0.91 / 0.91,0.0,,,2024.06.20 05:36:23,filled,tp 2343.518,2024.06.20 05:36:23,197.0,XAUUSDc,sell,out,0.91,2343.524,0,0.0,11.05,58.16,tp 2343.518
2024.06.21 00:03:09,203.0,XAUUSDc,buy,2.48 / 2.48,0.0,2360.764,2367.073,2024.06.21 00:03:09,filled,Range Breakout Buy,2024.06.21 00:03:09,198.0,XAUUSDc,buy,in,2.48,2361.585,0,0.0,0.0,58.16,Range Breakout Buy
2024.06.21 01:15:27,204.0,XAUUSDc,sell,2.48 / 2.48,0.0,,,2024.06.21 01:15:27,filled,sl 2360.764,2024.06.21 01:15:27,199.0,XAUUSDc,sell,out,2.48,2360.753,0,0.0,-2.06,56.1,sl 2360.764
2024.06.24 01:09:06,205.0,XAUUSDc,buy,0.8 / 0.8,0.0,2321.142,2340.069,2024.06.24 01:09:06,filled,Range Breakout Buy,2024.06.24 01:09:06,200.0,XAUUSDc,buy,in,0.8,2323.221,0,0.0,0.0,56.1,Range Breakout Buy
2024.06.24 02:11:39,206.0,XAUUSDc,sell,0.8 / 0.8,0.0,,,2024.06.24 02:11:39,filled,sl 2321.142,2024.06.24 02:11:39,201.0,XAUUSDc,sell,out,0.8,2321.135,0,0.0,-1.67,54.43,sl 2321.142
2024.06.25 10:09:06,207.0,XAUUSDc,buy,1.14 / 1.14,0.0,2333.2,2346.07,2024.06.25 10:09:06,filled,Range Breakout Buy,2024.06.25 10:09:06,202.0,XAUUSDc,buy,in,1.14,2334.689,0,0.0,0.0,54.43,Range Breakout Buy
2024.06.25 11:08:36,208.0,XAUUSDc,sell,1.14 / 1.14,0.0,,,2024.06.25 11:08:36,filled,sl 2333.200,2024.06.25 11:08:36,203.0,XAUUSDc,sell,out,1.14,2333.186,0,0.0,-1.71,52.72,sl 2333.200
2024.06.26 00:15:00,209.0,XAUUSDc,buy,0.54 / 0.54,0.0,2318.718,2345.016,2024.06.26 00:15:00,filled,Range Breakout Buy,2024.06.26 00:15:00,204.0,XAUUSDc,buy,in,0.54,2321.804,0,0.0,0.0,52.72,Range Breakout Buy
2024.06.26 00:36:03,210.0,XAUUSDc,sell,0.54 / 0.54,0.0,,,2024.06.26 00:36:03,filled,sl 2318.718,2024.06.26 00:36:03,205.0,XAUUSDc,sell,out,0.54,2318.675,0,0.0,-1.69,51.03,sl 2318.718
2024.06.27 00:15:02,211.0,XAUUSDc,buy,1.56 / 1.56,0.0,2298.656,2307.44,2024.06.27 00:15:02,filled,Range Breakout Buy,2024.06.27 00:15:02,206.0,XAUUSDc,buy,in,1.56,2299.893,0,0.0,0.0,51.03,Range Breakout Buy
2024.06.27 00:15:40,212.0,XAUUSDc,sell,1.56 / 1.56,0.0,,,2024.06.27 00:15:40,filled,sl 2298.656,2024.06.27 00:15:40,207.0,XAUUSDc,sell,out,1.56,2298.638,0,0.0,-1.96,49.07,sl 2298.656
2024.06.28 00:09:04,213.0,XAUUSDc,buy,2.1 / 2.1,0.0,2327.321,2333.621,2024.06.28 00:09:04,filled,Range Breakout Buy,2024.06.28 00:09:04,208.0,XAUUSDc,buy,in,2.1,2328.333,0,0.0,0.0,49.07,Range Breakout Buy
2024.06.28 00:09:36,214.0,XAUUSDc,sell,2.1 / 2.1,0.0,,,2024.06.28 00:09:36,filled,sl 2327.321,2024.06.28 00:09:36,209.0,XAUUSDc,sell,out,2.1,2327.317,0,0.0,-2.13,46.94,sl 2327.321
2024.07.02 00:03:06,215.0,XAUUSDc,buy,0.9 / 0.9,0.0,2332.087,2346.037,2024.07.02 00:03:06,filled,Range Breakout Buy,2024.07.02 00:03:06,210.0,XAUUSDc,buy,in,0.9,2333.858,0,0.0,0.0,46.94,Range Breakout Buy
2024.07.02 00:23:37,216.0,XAUUSDc,sell,0.9 / 0.9,0.0,,,2024.07.02 00:23:37,filled,sl 2332.087,2024.07.02 00:23:37,211.0,XAUUSDc,sell,out,0.9,2332.072,0,0.0,-1.61,45.33,sl 2332.087
2024.07.03 00:12:01,217.0,XAUUSDc,buy,3.04 / 3.04,0.0,2331.122,2335.136,2024.07.03 00:12:01,filled,Range Breakout Buy,2024.07.03 00:12:01,212.0,XAUUSDc,buy,in,3.04,2331.776,0,0.0,0.0,45.33,Range Breakout Buy
2024.07.03 00:17:23,218.0,XAUUSDc,sell,3.04 / 3.04,0.0,,,2024.07.03 00:17:23,filled,sl 2331.122,2024.07.03 00:17:23,213.0,XAUUSDc,sell,out,3.04,2331.111,0,0.0,-2.02,43.31,sl 2331.122
2024.07.04 01:06:07,219.0,XAUUSDc,buy,1.56 / 1.56,0.0,2358.852,2366.313,2024.07.04 01:06:07,filled,Range Breakout Buy,2024.07.04 01:06:07,214.0,XAUUSDc,buy,in,1.56,2359.858,0,0.0,0.0,43.31,Range Breakout Buy
2024.07.04 01:14:40,220.0,XAUUSDc,sell,1.56 / 1.56,0.0,,,2024.07.04 01:14:40,filled,sl 2358.852,2024.07.04 01:14:40,215.0,XAUUSDc,sell,out,1.56,2358.838,0,0.0,-1.59,41.72,sl 2358.852
2024.07.05 00:33:08,221.0,XAUUSDc,buy,0.98 / 0.98,0.0,2356.857,2368.323,2024.07.05 00:33:08,filled,Range Breakout Buy,2024.07.05 00:33:08,216.0,XAUUSDc,buy,in,0.98,2358.21,0,0.0,0.0,41.72,Range Breakout Buy
2024.07.05 12:16:35,222.0,XAUUSDc,sell,0.98 / 0.98,0.0,,,2024.07.05 12:16:35,filled,tp 2368.323,2024.07.05 12:16:35,217.0,XAUUSDc,sell,out,0.98,2368.346,0,0.0,9.93,51.65,tp 2368.323
2024.07.09 00:03:05,223.0,XAUUSDc,buy,1.97 / 1.97,0.0,2361.74,2368.787,2024.07.09 00:03:05,filled,Range Breakout Buy,2024.07.09 00:03:05,218.0,XAUUSDc,buy,in,1.97,2362.746,0,0.0,0.0,51.65,Range Breakout Buy
2024.07.09 00:08:00,224.0,XAUUSDc,sell,1.97 / 1.97,0.0,,,2024.07.09 00:08:00,filled,sl 2361.740,2024.07.09 00:08:00,219.0,XAUUSDc,sell,out,1.97,2361.724,0,0.0,-2.01,49.64,sl 2361.740
2024.07.15 01:15:07,225.0,XAUUSDc,sell,1.02 / 1.02,0.0,2406.651,2393.628,2024.07.15 01:15:07,filled,Range Breakout Sell,2024.07.15 01:15:07,220.0,XAUUSDc,sell,in,1.02,2405.164,0,0.0,0.0,49.64,Range Breakout Sell
2024.07.15 01:18:14,226.0,XAUUSDc,buy,1.02 / 1.02,0.0,,,2024.07.15 01:18:14,filled,sl 2406.651,2024.07.15 01:18:14,221.0,XAUUSDc,buy,out,1.02,2406.667,0,0.0,-1.53,48.11,sl 2406.651
2024.07.17 00:42:04,227.0,XAUUSDc,buy,0.45 / 0.45,0.0,2468.561,2497.091,2024.07.17 00:42:04,filled,Range Breakout Buy,2024.07.17 00:42:04,222.0,XAUUSDc,buy,in,0.45,2472.014,0,0.0,0.0,48.11,Range Breakout Buy
2024.07.17 00:59:40,228.0,XAUUSDc,sell,0.45 / 0.45,0.0,,,2024.07.17 00:59:40,filled,sl 2468.561,2024.07.17 00:59:40,223.0,XAUUSDc,sell,out,0.45,2468.533,0,0.0,-1.57,46.54,sl 2468.561
2024.07.18 00:09:01,229.0,XAUUSDc,sell,1.46 / 1.46,0.0,2458.864,2450.305,2024.07.18 00:09:01,filled,Range Breakout Sell,2024.07.18 00:09:01,224.0,XAUUSDc,sell,in,1.46,2457.943,0,0.0,0.0,46.54,Range Breakout Sell
2024.07.18 00:11:17,230.0,XAUUSDc,buy,1.46 / 1.46,0.0,,,2024.07.18 00:11:17,filled,sl 2458.864,2024.07.18 00:11:17,225.0,XAUUSDc,buy,out,1.46,2458.879,0,0.0,-1.37,45.17,sl 2458.864
2024.07.19 00:03:00,231.0,XAUUSDc,sell,0.31 / 0.31,0.0,2441.343,2402.553,2024.07.19 00:03:00,filled,Range Breakout Sell,2024.07.19 00:03:00,226.0,XAUUSDc,sell,in,0.31,2437.059,0,0.0,0.0,45.17,Range Breakout Sell
2024.07.19 12:47:39,232.0,XAUUSDc,buy,0.31 / 0.31,0.0,,,2024.07.19 12:47:39,filled,tp 2402.553,2024.07.19 12:47:39,227.0,XAUUSDc,buy,out,0.31,2402.549,0,0.0,10.7,55.87,tp 2402.553
2024.07.23 00:33:04,233.0,XAUUSDc,buy,2.09 / 2.09,0.0,2397.253,2404.444,2024.07.23 00:33:04,filled,Range Breakout Buy,2024.07.23 00:33:04,228.0,XAUUSDc,buy,in,2.09,2398.213,0,0.0,0.0,55.87,Range Breakout Buy
2024.07.23 03:06:28,234.0,XAUUSDc,sell,2.09 / 2.09,0.0,,,2024.07.23 03:06:28,filled,sl 2397.253,2024.07.23 03:06:28,229.0,XAUUSDc,sell,out,2.09,2397.247,0,0.0,-2.02,53.85,sl 2397.253
2024.07.26 01:03:00,235.0,XAUUSDc,sell,0.72 / 0.72,0.0,2362.726,2342.584,2024.07.26 01:03:00,filled,Range Breakout Sell,2024.07.26 01:03:00,230.0,XAUUSDc,sell,in,0.72,2360.378,0,0.0,0.0,53.85,Range Breakout Sell
2024.07.26 01:17:14,236.0,XAUUSDc,buy,0.72 / 0.72,0.0,,,2024.07.26 01:17:14,filled,sl 2362.726,2024.07.26 01:17:14,231.0,XAUUSDc,buy,out,0.72,2362.735,0,0.0,-1.7,52.15,sl 2362.726
2024.07.29 08:30:00,237.0,XAUUSDc,sell,1.17 / 1.17,0.0,2389.127,2377.112,2024.07.29 08:30:00,filled,Range Breakout Sell,2024.07.29 08:30:00,232.0,XAUUSDc,sell,in,1.17,2387.796,0,0.0,0.0,52.15,Range Breakout Sell
2024.07.29 08:39:37,238.0,XAUUSDc,buy,1.17 / 1.17,0.0,,,2024.07.29 08:39:37,filled,sl 2389.127,2024.07.29 08:39:37,233.0,XAUUSDc,buy,out,1.17,2389.147,0,0.0,-1.58,50.57,sl 2389.127
2024.07.30 03:51:06,239.0,XAUUSDc,buy,4.26 / 4.26,0.0,2384.676,2387.88,2024.07.30 03:51:06,filled,Range Breakout Buy,2024.07.30 03:51:06,234.0,XAUUSDc,buy,in,4.26,2385.196,0,0.0,0.0,50.57,Range Breakout Buy
2024.07.30 04:31:26,240.0,XAUUSDc,sell,4.26 / 4.26,0.0,,,2024.07.30 04:31:26,filled,tp 2387.880,2024.07.30 04:31:26,235.0,XAUUSDc,sell,out,4.26,2387.888,0,0.0,11.47,62.04,tp 2387.880
2024.08.01 02:45:07,241.0,XAUUSDc,sell,0.93 / 0.93,0.0,2445.957,2428.029,2024.08.01 02:45:07,filled,Range Breakout Sell,2024.08.01 02:45:07,236.0,XAUUSDc,sell,in,0.93,2444.073,0,0.0,0.0,62.04,Range Breakout Sell
2024.08.01 04:29:57,242.0,XAUUSDc,buy,0.93 / 0.93,0.0,,,2024.08.01 04:29:57,filled,sl 2445.957,2024.08.01 04:29:57,237.0,XAUUSDc,buy,out,0.93,2445.957,0,0.0,-1.75,60.29,sl 2445.957
2024.08.02 01:15:08,243.0,XAUUSDc,sell,0.2 / 0.2,0.0,2446.837,2365.549,2024.08.02 01:15:08,filled,Range Breakout Sell,2024.08.02 01:15:08,238.0,XAUUSDc,sell,in,0.2,2437.64,0,0.0,0.0,60.29,Range Breakout Sell
2024.08.02 01:59:04,244.0,XAUUSDc,buy,0.2 / 0.2,0.0,,,2024.08.02 01:59:04,filled,sl 2446.837,2024.08.02 01:59:04,239.0,XAUUSDc,buy,out,0.2,2446.845,0,0.0,-1.84,58.45,sl 2446.837
2024.08.05 00:03:05,245.0,XAUUSDc,sell,0.53 / 0.53,0.0,2440.984,2411.635,2024.08.05 00:03:05,filled,Range Breakout Sell,2024.08.05 00:03:05,240.0,XAUUSDc,sell,in,0.53,2437.523,0,0.0,0.0,58.45,Range Breakout Sell
2024.08.05 01:42:02,246.0,XAUUSDc,buy,0.53 / 0.53,0.0,,,2024.08.05 01:42:02,filled,sl 2440.984,2024.08.05 01:42:02,241.0,XAUUSDc,buy,out,0.53,2440.984,0,0.0,-1.84,56.61,sl 2440.984
2024.08.06 05:48:08,247.0,XAUUSDc,sell,0.81 / 0.81,0.0,2405.912,2387.192,2024.08.06 05:48:08,filled,Range Breakout Sell,2024.08.06 05:48:08,242.0,XAUUSDc,sell,in,0.81,2403.92,0,0.0,0.0,56.61,Range Breakout Sell
2024.08.06 06:26:04,248.0,XAUUSDc,buy,0.81 / 0.81,0.0,,,2024.08.06 06:26:04,filled,sl 2405.912,2024.08.06 06:26:04,243.0,XAUUSDc,buy,out,0.81,2405.924,0,0.0,-1.62,54.99,sl 2405.912
2024.08.07 00:09:12,249.0,XAUUSDc,sell,0.54 / 0.54,0.0,2384.795,2357.633,2024.08.07 00:09:12,filled,Range Breakout Sell,2024.08.07 00:09:12,244.0,XAUUSDc,sell,in,0.54,2381.476,0,0.0,0.0,54.99,Range Breakout Sell
2024.08.07 00:30:34,250.0,XAUUSDc,buy,0.54 / 0.54,0.0,,,2024.08.07 00:30:34,filled,sl 2384.795,2024.08.07 00:30:34,245.0,XAUUSDc,buy,out,0.54,2384.808,0,0.0,-1.8,53.19,sl 2384.795
2024.08.15 00:03:01,251.0,XAUUSDc,buy,8.35 / 8.35,0.0,2449.377,2451.096,2024.08.15 00:03:01,filled,Range Breakout Buy,2024.08.15 00:03:01,246.0,XAUUSDc,buy,in,8.35,2449.699,0,0.0,0.0,53.19,Range Breakout Buy
2024.08.15 00:05:17,252.0,XAUUSDc,sell,8.35 / 8.35,0.0,,,2024.08.15 00:05:17,filled,sl 2449.377,2024.08.15 00:05:17,247.0,XAUUSDc,sell,out,8.35,2449.353,0,0.0,-2.89,50.3,sl 2449.377
