6_layer_output_4_layer_output_rolling_profitable_trade,6_layer_output_4_layer_output_rolling_unprofitable_trade,6_layer_output_4_layer_output_rolling_winrate,6_layer_output_4_layer_output_rolling_gross_profit,6_layer_output_4_layer_output_rolling_gross_loss,6_layer_output_4_layer_output_rolling_net,6_layer_output_4_layer_output_rolling_profit_factor,6_layer_output_4_layer_output_rolling_balance_drawdown_absolute,6_layer_output_4_layer_output_rolling_balance_drawdown_maximal,6_layer_output_4_layer_output_rolling_balance_drawdown_relative,6_layer_output_4_layer_output_rolling_total_deals,6_layer_output_4_layer_output_rolling_win_count,6_layer_output_4_layer_output_rolling_lose_count,6_layer_output_4_layer_output_rolling_total_trades,6_layer_output_4_layer_output_rolling_average_profit,6_layer_output_4_layer_output_rolling_average_loss,6_layer_output_4_layer_output_rolling_expected_payoff,6_layer_output_4_layer_output_rolling_LR_correlation,6_layer_output_4_layer_output_rolling_long_trades_won,6_layer_output_4_layer_output_rolling_short_trades_won,6_layer_output_4_layer_output_rolling_largest_profit_trade,6_layer_output_4_layer_output_rolling_largest_loss_trade,6_layer_output_4_layer_output_rolling_maximum_consecutive_wins,6_layer_output_4_layer_output_rolling_maximum_consecutive_loses,6_layer_output_4_layer_output_rolling_maximal_consecutive_profit,6_layer_output_4_layer_output_rolling_maximal_consecutive_loss,6_layer_output_4_layer_output_rolling_average_consecutive_wins,6_layer_output_4_layer_output_rolling_average_consecutive_loses,6_layer_output_5_layer_output_rolling_Expectancy_Expectancy,6_layer_output_5_layer_output_rolling_GPR_GainToPainRatio,6_layer_output_5_layer_output_rolling_CAGR_CompoundAnnualGrowthRate,6_layer_output_5_layer_output_rolling_Martin_MartinRatio,6_layer_output_5_layer_output_rolling_Sterling_SterlingRatio,6_layer_output_5_layer_output_rolling_Burke_BurkeRatio,6_layer_output_5_layer_output_rolling_RoR_RiskOfRuin,6_layer_output_5_layer_output_rolling_DSR_DeflatedSharpeRatio,6_layer_output_5_layer_output_rolling_PainIndex_PainIndex,6_layer_output_5_layer_output_rolling_PainRatio_PainRatio,6_layer_output_5_layer_output_rolling_Lake_LakeRatio,6_layer_output_5_layer_output_rolling_OWLR_OutlierWinLossRatio,6_layer_output_5_layer_output_rolling_PI_ProfitabilityIndex,8_layer_output_7_layer_output_rolling_Sharpe_Ratio,8_layer_output_7_layer_output_rolling_Sortino_Ratio,8_layer_output_7_layer_output_rolling_Calmar_Ratio,8_layer_output_7_layer_output_rolling_Stability,8_layer_output_7_layer_output_rolling_Recovery_Factor,8_layer_output_7_layer_output_rolling_Omega_Ratio,8_layer_output_7_layer_output_rolling_Skewness,8_layer_output_7_layer_output_rolling_Kurtosis,8_layer_output_7_layer_output_rolling_Tail_Ratio,8_layer_output_7_layer_output_rolling_Alpha,8_layer_output_7_layer_output_rolling_Beta,8_layer_output_7_layer_output_rolling_Common_Sense_Ratio,8_layer_output_7_layer_output_rolling_Volatility,8_layer_output_7_layer_output_rolling_Kelly_Criterion,8_layer_output_7_layer_output_rolling_SQN_System_Quality_Number,8_layer_output_7_layer_output_rolling_K_Ratio,8_layer_output_7_layer_output_rolling_R_Squared,8_layer_output_7_layer_output_rolling_CPC_Index,8_layer_output_7_layer_output_rolling_VaR_Value_at_Risk,8_layer_output_7_layer_output_rolling_CVaR_Conditional_Value_at_Risk,8_layer_output_7_layer_output_rolling_Return_Standard_Deviation,8_layer_output_7_layer_output_rolling_AHPR_Average_Holding_Period_Return,8_layer_output_7_layer_output_rolling_GHPR_Geometric_Holding_Period_Return,8_layer_output_7_layer_output_rolling_Drawdown_Duration,8_layer_output_7_layer_output_rolling_Max_Drawdown_Duration,8_layer_output_7_layer_output_rolling_TWR_Time_Weighted_Return,8_layer_output_7_layer_output_rolling_MWR_Money_Weighted_Return,8_layer_output_7_layer_output_rolling_Ulcer_Index,8_layer_output_7_layer_output_rolling_MAE_Max_Adverse_Excursion,8_layer_output_7_layer_output_rolling_MFE_Max_Favorable_Excursion,8_layer_output_7_layer_output_rolling_MAR_Ratio,8_layer_output_7_layer_output_rolling_Information_Ratio,8_layer_output_7_layer_output_rolling_Treynor_Ratio,8_layer_output_7_layer_output_rolling_Tracking_Error,8_layer_output_7_layer_output_rolling_Active_Share
27,147,0.1551724137931034,284.76,-300.1399999999998,-15.380000000000084,0.9487572466182452,74.57,74.57,74.57,349,27,147,174,10.546666666666669,-2.041768707482992,-0.0883908045977016,-0.261816349613457,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.0,-0.0440687679083094,0.9487572466182448,-0.1655815043464155,-0.3259585089011082,-0.2220484167177357,-0.0174481589512493,0.5011442616819427,0.6768627728765322,0.4811719197707736,-0.344121295409959,-1091.8660598179397,2.2334096109839816,0.9487572466182448,0.0238201328243932,0.1000121252160539,-0.2219097655503551,0.0700676227072009,-0.2062491618613384,0.9487572466182448,2.666407680116256,6.623442063985568,4.278077475411782,,,4.0588570063912135,0.0689577887603052,-0.1012526825269753,-0.2384870208642414,-5.053371359379315,,0.3791421948784042,-0.0535384302974921,-0.0724890763062741,0.0689577887603052,1.0016425836875469,0.9995216057544388,29113350.0,29113350.0,-0.1537999999999996,,0.5079833777146492,,,-0.2219097655503551,,,,
27,148,0.1542857142857142,284.76,-304.1499999999998,-19.39000000000009,0.9362485615650178,74.57,74.57,74.57,350,27,148,175,10.546666666666669,-2.0550675675675665,-0.1108000000000005,-0.2508652309002651,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.047619047619048,-0.0554,0.9362485615650172,-0.2083540087013511,-0.4106605959554575,-0.279407280007176,-0.0219507321759103,0.5310813238052037,0.6625955524298284,0.4803511428571428,-0.4337535400916407,-867.0598246518787,2.2334096109839816,0.9362485615650172,0.0218041206189493,0.0916887500036866,-0.2792374945920854,0.0646619949057615,-0.2600241383934558,0.9362485615650172,2.669507262583896,6.645566610462339,4.278816724217373,,,4.006036003248855,0.0689087812962204,-0.10268019441692,-0.3001016086665328,-4.834425344898159,,0.3706602360480556,-0.0535130470098487,-0.0724890763062741,0.0689087812962204,1.0015024953790874,0.9993843396689506,29113734.0,29113734.0,-0.1938999999999996,,0.5073630408015828,,,-0.2792374945920854,,,,
27,148,0.1542857142857142,284.76,-304.1499999999998,-19.39000000000009,0.9362485615650178,74.57,74.57,74.57,351,27,148,175,10.546666666666669,-2.0550675675675665,-0.1108000000000005,-0.2401027300176169,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.047619047619048,-0.0552421652421652,0.9362485615650172,-0.2076839056829963,-0.4098386893622407,-0.2785086572120107,-0.0218755708951574,0.5310790367308126,0.6625969479469311,0.4795350427350427,-0.4330943250746908,-868.0598246518786,2.2334096109839816,0.9362485615650172,0.0217731125462973,0.0914275284937046,-0.2783393435112566,0.0595561973518217,-0.2600241383934558,0.9362485615650172,2.6734995406410333,6.67376528207069,4.279556674663818,,,4.0067287807899685,0.0688103164986731,-0.1029427998454546,-0.3001027232611709,-4.62065494063025,,0.3696042239795427,-0.0534876637222053,-0.0724890763062741,0.0688103164986731,1.001498214765472,0.9993860931484756,29219550.0,29219550.0,-0.1938999999999996,,0.5067454856596822,,,-0.2783393435112566,,,,
27,149,0.1534090909090909,284.76,-307.05999999999983,-22.30000000000009,0.9273757571810074,74.57,74.57,74.57,352,27,149,176,10.546666666666669,-2.0608053691275154,-0.1267045454545459,-0.2305839951651481,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.095238095238095,-0.0633522727272727,0.927375757181007,-0.2385094945647935,-0.4712092254003904,-0.3198464457084532,-0.0251155361021838,0.55493444404975,0.6516557843245521,0.4788062499999999,-0.4981336282991159,-755.7838565022392,2.2334096109839816,0.927375757181007,0.0202410996816063,0.0851944116727865,-0.3196559779819514,0.0550900764403706,-0.2990478744803541,0.927375757181007,2.6780942557933143,6.7017533397301765,4.280297327750513,,,3.9694439752824726,0.0687414427736152,-0.1037062222463051,-0.3448063453334758,-4.433298180548402,,0.3640450098183234,-0.0534622804345618,-0.0724890763062741,0.0687414427736152,1.001391402395438,0.9992834530679804,29222418.0,29222418.0,-0.2229999999999996,,0.5061647389482454,,,-0.3196559779819514,,,,
27,149,0.1534090909090909,284.76,-307.05999999999983,-22.30000000000009,0.9273757571810074,74.57,74.57,74.57,353,27,149,176,10.546666666666669,-2.0608053691275154,-0.1267045454545459,-0.2212100248951844,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.095238095238095,-0.0631728045325779,0.927375757181007,-0.2356389968904116,-0.4660704754157985,-0.315997045581885,-0.0248064283941131,0.5549321868576382,0.6516570616943891,0.4780815864022663,-0.4928844858127225,-756.7838565022391,2.2334096109839816,0.927375757181007,0.0202124790375988,0.0849530677303707,-0.3158085000919854,0.0508605584465994,-0.2990478744803541,0.927375757181007,2.682063472949355,6.729909381319207,4.281038684478749,,,3.9701314915396617,0.0686437691790214,-0.1039659744188973,-0.3448075713368782,-4.249648464695047,,0.3630137208386682,-0.0534368971469184,-0.0724890763062741,0.0686437691790214,1.0013874607455926,0.9992854822206098,29631584.0,29631584.0,-0.2229999999999996,,0.5055866211653711,,,-0.3158085000919854,,,,
27,150,0.1525423728813559,284.76,-309.2599999999998,-24.500000000000085,0.9207786328655504,74.57,74.57,74.57,354,27,150,177,10.546666666666669,-2.0617333333333323,-0.1384180790960456,-0.2127473845406215,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.142857142857143,-0.0692090395480226,0.92077863286555,-0.2586542588955265,-0.5121461778375325,-0.3468610150134458,-0.0272202622411886,0.5743165397740032,0.6430345695082174,0.4774231638418079,-0.5417714901265881,-689.8277551020384,2.2334096109839816,0.92077863286555,0.0190121046875349,0.0799937424176911,-0.3466573387213313,0.0471043502617477,-0.3285503553707927,0.92077863286555,2.6871700782361283,6.760393652889608,4.281780745851723,,,3.942572221395385,0.0685646463423669,-0.1043055347232638,-0.3786193769930042,-4.08501195646828,,0.3592513943820981,-0.053411513859275,-0.0724890763062741,0.0685646463423669,1.001303558234125,0.9992064237214128,29633212.0,29633212.0,-0.2449999999999996,,0.5050399086988385,,,-0.3466573387213313,,,,
27,150,0.1525423728813559,284.76,-309.2599999999998,-24.500000000000085,0.9207786328655504,74.57,74.57,74.57,355,27,150,177,10.546666666666669,-2.0617333333333323,-0.1384180790960456,-0.2044019508582555,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.142857142857143,-0.0690140845070422,0.92077863286555,-0.2573455505776205,-0.5101045584160608,-0.3451060085525286,-0.0270735388986765,0.5743143233905752,0.6430357540908666,0.4767684507042253,-0.5397705116550822,-690.8277551020384,2.2334096109839816,0.92077863286555,0.0189853742486007,0.0797684079320075,-0.3449031752494244,0.0435412240700029,-0.3285503553707927,0.92077863286555,2.691119818619,6.78852350546903,4.28252351287454,,,3.9432561453991912,0.0684677700885982,-0.1045623831484481,-0.3786206711013202,-3.923194225435521,,0.3582394186232753,-0.0533861305716316,-0.0724890763062741,0.0684677700885982,1.0012998862390994,0.999208658262823,29808881.0,29808881.0,-0.2449999999999996,,0.5044956888382081,,,-0.3449031752494244,,,,
27,151,0.1516853932584269,284.76,-312.0399999999998,-27.280000000000086,0.9125753108575828,74.57,74.57,74.57,356,27,151,178,10.546666666666669,-2.0664900662251644,-0.1532584269662926,-0.1971106075517787,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.190476190476191,-0.076629213483146,0.9125753108575824,-0.2860987939625103,-0.5676630278410237,-0.3836647364389304,-0.0300860803034738,0.6005641488202259,0.6317475357712596,0.4761955056179775,-0.6008011217813338,-621.4281524926668,2.2334096109839816,0.9125753108575824,0.0174383790447483,0.0734416469624412,-0.3834438762048357,0.0404522600864821,-0.3658307630414377,0.9125753108575824,2.6955961652869345,6.81613696026586,4.283266986554212,,,3.90880370174073,0.0684011143147318,-0.1052345998668516,-0.4212146968528097,-3.7828282872514536,,0.3532355292022719,-0.0533607472839882,-0.0724890763062741,0.0684011143147318,1.0011928045585037,0.9991055863610396,29829295.0,29829295.0,-0.2727999999999997,,0.503994059734032,,,-0.3834438762048357,,,,
27,151,0.1516853932584269,284.76,-312.0399999999998,-27.280000000000086,0.9125753108575828,74.57,74.57,74.57,357,27,151,178,10.546666666666669,-2.0664900662251644,-0.1532584269662926,-0.1899097792032875,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.190476190476191,-0.0764145658263305,0.9125753108575824,-0.2856037909379436,-0.567242843355793,-0.3830009265628854,-0.0300216748655386,0.6005619941859326,0.6317486073126104,0.4756257703081232,-0.6004800596757442,-622.4281524926666,2.2334096109839816,0.9125753108575824,0.0174139996818082,0.0732359280633868,-0.382780367804604,0.037513993408096,-0.3658307630414377,0.9125753108575824,2.69952293942221,6.844222485213447,4.284011167899674,,,3.9094828232634,0.0683050069483199,-0.1054886702966951,-0.4212160638034196,-3.64449865038625,,0.3522460739384,-0.0533353639963448,-0.0724890763062741,0.0683050069483199,1.001189463369264,0.9991080906037628,29890772.0,29890772.0,-0.2727999999999997,,0.5034947452987145,,,-0.382780367804604,,,,
27,152,0.1508379888268156,284.76,-314.3699999999998,-29.610000000000085,0.9058116232464936,74.57,74.57,74.57,358,27,152,179,10.546666666666669,-2.068223684210525,-0.1654189944134083,-0.1835613276860855,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.238095238095238,-0.0827094972067039,0.9058116232464928,-0.309742871684238,-0.6157487237513141,-0.4153719614915355,-0.0325433312686285,0.6243104402321108,0.6218849998210606,0.4751243016759777,-0.6519196567964113,-574.4495103005725,2.2334096109839816,0.9058116232464928,0.0160722766583329,0.0677176579010589,-0.4151370718861339,0.0349473199959477,-0.3970765723481294,0.9058116232464928,2.7043778969980767,6.873604371755523,4.284756057921783,,,3.881181840041374,0.0682318812584975,-0.1058933001876074,-0.4569176217936309,-3.523295118984856,,0.3483664634493962,-0.0533099807087013,-0.0724890763062741,0.0682318812584975,1.0010966416725051,0.9990197015376016,29891390.0,29891390.0,-0.2960999999999997,,0.5030345329783186,,,-0.4151370718861339,,,,
27,152,0.1508379888268156,284.76,-314.3699999999998,-29.610000000000085,0.9058116232464936,74.57,74.57,74.57,359,27,152,179,10.546666666666669,-2.068223684210525,-0.1654189944134083,-0.1772850511878259,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.238095238095238,-0.0824791086350975,0.9058116232464928,-0.3068111987984137,-0.6104766521747161,-0.4114405240692151,-0.0322197253917348,0.6243083575922894,0.621885974692867,0.4746256267409471,-0.646427798062983,-575.4495103005726,2.2334096109839816,0.9058116232464928,0.0160499330863014,0.0675290293275184,-0.4112073341453515,0.032500285391472,-0.3970765723481294,0.9058116232464928,2.7082840687030427,6.901656322999251,4.285501657633318,,,3.8818572129263713,0.0681365432768558,-0.1061445782350964,-0.4569190322010278,-3.4036172505390474,,0.3473960833283673,-0.0532845974210579,-0.0724890763062741,0.0681365432768558,1.0010935869603257,0.9990224308388584,30237100.0,30237100.0,-0.2960999999999997,,0.5025764666108893,,,-0.4112073341453515,,,,
27,153,0.15,284.76,-316.6199999999998,-31.860000000000085,0.8993746446844805,74.57,74.57,74.57,360,27,153,180,10.546666666666669,-2.069411764705881,-0.1770000000000004,-0.17179845218004,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.285714285714286,-0.0885,0.8993746446844798,-0.3299167242697056,-0.6569968178688768,-0.4424255387819574,-0.0346267726658077,0.6489020811836459,0.6120082388823976,0.4741922222222222,-0.6957446976325472,-535.8104205900802,2.2334096109839816,0.8993746446844798,0.0147179112609634,0.0620372271130512,-0.4421792654883701,0.0303741547209408,-0.427249564167896,0.8993746446844798,2.7131216415066217,6.931035513700392,4.286247968048993,,,3.8549427432936367,0.0680638834923555,-0.1064986614114672,-0.4913664503679049,-3.299637883465055,,0.343771769388067,-0.0532592141334145,-0.0724890763062741,0.0680638834923555,1.0010017581973172,0.9989349959260504,30237488.0,30237488.0,-0.3185999999999996,,0.5021587856998576,,,-0.4421792654883701,,,,
27,153,0.15,284.76,-316.6199999999998,-31.860000000000085,0.8993746446844805,74.57,74.57,74.57,361,27,153,180,10.546666666666669,-2.069411764705881,-0.1770000000000004,-0.1663694549137935,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.285714285714286,-0.0882548476454293,0.8993746446844798,-0.3291585907826625,-0.6560301633336788,-0.4414088652040533,-0.0345279033333515,0.6489000846556883,0.6120091203213541,0.4737612188365651,-0.6947774062026242,-536.8104205900802,2.2334096109839816,0.8993746446844798,0.0146975644875504,0.0618653788384998,-0.4411630097355959,0.0283421877549555,-0.427249564167896,0.8993746446844798,2.717007441406582,6.9590540491898505,4.286994990185452,,,3.855614596062186,0.0679693050306437,-0.1067471824853786,-0.4913678883774923,-3.196803481396019,,0.342819493018571,-0.0532338308457711,-0.0714756423346686,0.0679693050306437,1.000998983243862,0.9989379445086728,30323133.0,30323133.0,-0.3185999999999996,,0.5017430739922266,,,-0.4411630097355959,,,,
27,154,0.149171270718232,284.76,-319.38999999999976,-34.63000000000009,0.8915745640126498,74.57,74.57,74.57,362,27,154,181,10.546666666666669,-2.073961038961037,-0.1913259668508292,-0.1618613493211292,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.333333333333333,-0.0956629834254143,0.8915745640126491,-0.3575098888925102,-0.7130516733042462,-0.47942857569064,-0.0374771639051052,0.6815874492680761,0.5993919248667552,0.4734091160220994,-0.7551816743550438,-494.8717874675124,2.2334096109839816,0.8915745640126491,0.0130160695909408,0.0549138444699519,-0.4791676380413444,0.0266411467747163,-0.4643958696526754,0.8915745640126491,2.720978169666123,6.984739127149737,4.287470073944132,,,3.82259926189402,0.0679103917560782,-0.107393505332421,-0.5336346393000888,-3.112141395282901,,0.3381640919666552,-0.0532116189131898,-0.0714756423346686,0.0679103917560782,1.000883926385045,0.9988263612191832,30323761.0,30323761.0,-0.3462999999999997,,0.5013800574028907,,,-0.4791676380413444,,,,
27,154,0.149171270718232,284.76,-319.38999999999976,-34.63000000000009,0.8915745640126498,74.57,74.57,74.57,363,27,154,181,10.546666666666669,-2.073961038961037,-0.1913259668508292,-0.1573965841664762,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.333333333333333,-0.0953994490358126,0.8915745640126491,-0.356695922359051,-0.7119412216931642,-0.4783370287770565,-0.0373672232719763,0.6815855777508745,0.5993926939098008,0.4730589531680441,-0.7540200221775369,-495.8717874675125,2.2334096109839816,0.8915745640126491,0.0129981753091332,0.0547625666614948,-0.4780765083698503,0.0250092488472257,-0.4643958696526754,0.8915745640126491,2.724839784344915,7.012703798733746,4.2879455544934135,,,3.823023188257442,0.0678165438739556,-0.1076393802935161,-0.533636095586673,-3.0282811842976463,,0.3372325104460859,-0.0531894069806085,-0.0714756423346686,0.0678165438739556,1.0008814913261332,0.9988295924910688,30410792.0,30410792.0,-0.3462999999999997,,0.501018780048645,,,-0.4780765083698503,,,,
28,154,0.1538461538461538,300.26,-319.38999999999976,-19.130000000000088,0.9401045743448456,74.57,74.57,74.57,364,28,154,182,10.723571428571429,-2.073961038961037,-0.1051098901098906,-0.1480439061089143,10,18,19.52,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.333333333333333,-0.052554945054945,0.9401045743448448,-0.1977254628341734,-0.3951106916565243,-0.2651541676735597,-0.0207094273445121,0.5242387878238799,0.668787036543917,0.4722848901098901,-0.4186571854716063,-898.6497647673768,2.2334096109839816,0.9401045743448448,0.0222305362487326,0.0950806642190387,-0.2649919251874898,0.0222923909613081,-0.2565374815609494,0.9401045743448448,2.680406659758579,6.682462682979853,4.314440767329594,,,4.056025501106434,0.0688456518623076,-0.1016019216911776,-0.2866269325039039,-2.8481113527992337,,0.3739139506825046,-0.0531671950480273,-0.0714756423346686,0.0688456518623076,1.0015304757592929,0.9994168534508036,30414909.0,30414909.0,-0.1912999999999995,,0.5004305553089391,,,-0.2649919251874898,,,,
28,154,0.1538461538461538,300.26,-319.38999999999976,-19.130000000000088,0.9401045743448456,74.57,74.57,74.57,365,28,154,182,10.723571428571429,-2.073961038961037,-0.1051098901098906,-0.1388410719668545,10,18,19.52,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.333333333333333,-0.0524109589041095,0.9401045743448448,-0.1972349346692654,-0.3945922977808523,-0.2644963586821315,-0.0206539048328339,0.5242366922402713,0.6687883824763001,0.4715150684931507,-0.4183003849687796,-899.649764767377,2.2334096109839816,0.9401045743448448,0.0222001312789955,0.0948201692485756,-0.2643344674486215,0.0197693027238523,-0.2565374815609494,0.9401045743448448,2.68426373442812,6.709692214802514,4.314945045454174,,,4.056499575278093,0.0687510652905329,-0.101853428979235,-0.2866279252903432,-2.671148640127815,,0.3728895288998128,-0.053144983115446,-0.0714756423346686,0.0687510652905329,1.0015262826750206,0.9994184506479326,30499530.0,30499530.0,-0.1912999999999995,,0.4998448671666807,,,-0.2643344674486215,,,,
29,154,0.1584699453551912,319.45,-319.38999999999976,0.0599999999999134,1.0001878581045125,74.57,74.57,74.57,366,29,154,183,11.01551724137931,-2.073961038961037,0.0003278688524585,-0.1234637323401197,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.333333333333333,0.0001639344262295,1.0001878581045118,0.0006197692321923,0.0012416205330816,0.0008311240876925,6.490054493380418e-05,0.4097704649162688,0.7323487249073866,0.4702267759562842,0.0013180219925415,286838.33333374705,2.2334096109839816,1.0001878581045118,0.0311158452759749,0.1348394965752874,0.00083055503813,0.0164198087818424,0.0008046131151938,1.0001878581045118,2.6412668962131947,6.398304011796036,4.32386610852497,,,4.32467838181628,0.0697541044752245,-0.0941232774035824,0.0008638079787989,-2.373698852451101,,0.4209231304124383,-0.0531227711828647,-0.0714756423346686,0.0697541044752245,1.0021704579222153,1.0000016388539985,0.0,30499530.0,0.0006000000000003,,0.4991615519228547,,,0.00083055503813,,,,
29,154,0.1584699453551912,319.45,-319.38999999999976,0.0599999999999134,1.0001878581045125,74.57,74.57,74.57,367,29,154,183,11.01551724137931,-2.073961038961037,0.0003278688524585,-0.1085476963453529,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.333333333333333,0.0001634877384196,1.0001878581045118,0.0006156277200184,0.0012350073146346,0.0008255702293394,6.446685706584809e-05,0.4097687028910431,0.7323506526532639,0.4689455040871935,0.0013127916029747,286838.33333374705,2.2334096109839816,1.0001878581045118,0.0310734990833182,0.1344720865028752,0.0008250049835318,0.0134463432151844,0.0008046131151938,1.0001878581045118,2.6451171938305595,6.424832048743477,4.325546796252374,,,4.326359385274496,0.0696588389394916,-0.0943798252010638,0.0008638112030374,-2.086127247693492,,0.4197762009017777,-0.0531005592502834,-0.0714756423346686,0.0696588389394916,1.0021645438679314,1.0000016343884528,205464.0,30499530.0,0.0006000000000003,,0.498481031426571,,,0.0008250049835318,,,,
29,155,0.1576086956521739,319.45,-322.4299999999998,-2.9800000000000866,0.9907576838383532,74.57,74.57,74.57,368,29,155,184,11.01551724137931,-2.0801935483870952,-0.0161956521739135,-0.0950279534562489,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.045454545454546,-0.0080978260869565,0.9907576838383524,-0.0305633377008696,-0.0613961053293652,-0.0409861039303602,-0.0032004932320347,0.4242054096128823,0.7241077406886149,0.46775375481233,-0.0653406571009399,-5776.288590603859,2.2334096109839816,0.9907576838383524,0.0298356830683864,0.1293114569860999,-0.0409584833169283,0.0109403029325469,-0.0399624513879575,0.9907576838383524,2.649895888803019,6.452891348833548,4.327228890629548,,,4.287235273118534,0.0695845572005839,-0.0951561853439807,-0.0428617464201148,-1.8262563280285504,,0.4134459841117777,-0.0530783473177022,-0.0714756423346686,0.0695845572005839,1.0020761027950906,0.9999177940226536,206099.0,30499530.0,-0.0297999999999996,,0.4978058060345957,,,-0.0409584833169283,,,,
29,155,0.1576086956521739,319.45,-322.4299999999998,-2.9800000000000866,0.9907576838383532,74.57,74.57,74.57,369,29,155,184,11.01551724137931,-2.0801935483870952,-0.0161956521739135,-0.0818614522066801,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.045454545454546,-0.0080758807588075,0.9907576838383524,-0.0302191876597038,-0.0607868871223603,-0.0405245912024995,-0.0031644389451323,0.4242036033774483,0.7241095674470808,0.4665684648831297,-0.0647690316302741,-5777.308724832047,2.2334096109839816,0.9907576838383524,0.0297953018574079,0.1289610194332921,-0.0404972767347331,0.0087364857449952,-0.0399624513879575,0.9907576838383524,2.6537273739512264,6.479393268339276,4.3289123934231695,,,4.288903216447078,0.0694900326958162,-0.0954100767460398,-0.0428619043804481,-1.573520997695596,,0.4123255342903366,-0.0530561353851209,-0.0714756423346686,0.0694900326958162,1.0020704765002528,0.9999180167939477,561871.0,30499530.0,-0.0297999999999996,,0.4971333307276367,,,-0.0404972767347331,,,,
29,156,0.1567567567567567,319.45,-326.00999999999976,-6.560000000000087,0.9798779178552812,74.57,74.57,74.57,370,29,156,185,11.01551724137931,-2.0898076923076907,-0.0354594594594599,-0.0700940880848016,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.090909090909091,-0.0177297297297297,0.9798779178552806,-0.0665046796372819,-0.1339542757326207,-0.0891842290965293,-0.0069639511903242,0.4424465673187235,0.7139607973786778,0.465486280664034,-0.1428714065265477,-2625.457317073136,2.2334096109839816,0.9798779178552806,0.028305960546597,0.1227966710306965,-0.0891252608181141,0.0069235329757097,-0.0879710339278529,0.9798779178552806,2.6580046076132686,6.505308432500325,4.330597306402881,,,4.243456671667741,0.069425375741184,-0.0964669704198581,-0.094229792098724,-1.3479531954401829,,0.404824525644493,-0.0530339234525396,-0.0714756423346686,0.069425375741184,1.0019651519466626,0.9998166366322848,562127.0,30499530.0,-0.0655999999999995,,0.4964729888132013,,,-0.0891252608181141,,,,
29,156,0.1567567567567567,319.45,-326.00999999999976,-6.560000000000087,0.9798779178552812,74.57,74.57,74.57,371,29,156,185,11.01551724137931,-2.0898076923076907,-0.0354594594594599,-0.05859164414669,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.090909090909091,-0.0176819407008086,0.9798779178552806,-0.0653048551301058,-0.1317120520655257,-0.0875752382058547,-0.0068381490259112,0.4424447131862083,0.7139625083621186,0.4644099303221302,-0.1406189895310986,-2626.4664634146,2.2334096109839816,0.9798779178552806,0.0282678592468445,0.1224656826990774,-0.0875172961884389,0.0053494233013438,-0.0879710339278529,0.9798779178552806,2.6618148833170445,6.531771688482001,4.332283631341287,,,4.245109064237214,0.0693315692579299,-0.0967183125335255,-0.0942301332002908,-1.1274456436192766,,0.4037333544163407,-0.0530117115199583,-0.0714756423346686,0.0693315692579299,1.001959855041146,0.9998171308279744,1153888.0,30499530.0,-0.0655999999999995,,0.4958153343295964,,,-0.0875172961884389,,,,
