Open Time,Order,Symbol_order,Type_order,Volume_order,Price_order,S / L,T / P,Time_order,State,Comment_order,Time_deal,Deal,Symbol_deal,Type_deal,Direction,Volume_deal,Price_deal,Commission,Swap,Profit,Balance,Comment_deal,Profitable Trade,Unprofitable Trade,rolling_profitable_trade,rolling_unprofitable_trade,rolling_winrate,rolling_gross_profit,rolling_gross_loss,rolling_net,rolling_profit_factor,rolling_balance_drawdown_absolute,rolling_balance_drawdown_maximal,rolling_balance_drawdown_relative,rolling_total_deals,rolling_win_count,rolling_lose_count,rolling_total_trades,rolling_average_profit,rolling_average_loss,rolling_expected_payoff,rolling_LR_correlation,rolling_long_trades_won,rolling_short_trades_won,rolling_largest_profit_trade,rolling_largest_loss_trade,rolling_maximum_consecutive_wins,rolling_maximum_consecutive_loses,rolling_maximal_consecutive_profit,rolling_maximal_consecutive_loss,rolling_average_consecutive_wins,rolling_average_consecutive_loses
2024.11.15 02:02:41,336.0,XAUUSDc,buy,0.57 / 0.57,0.0,,,2024.11.15 02:02:41,filled,sl 2567.046,2024.11.15 02:02:41,331.0,XAUUSDc,buy,out,0.57,2567.069,0,0.0,-1.41,41.88,sl 2567.046,0,1,23,142,0.1393939393939394,228.50000000000003,-286.6199999999998,-58.12000000000008,0.797222803712233,74.57,74.57,74.57,330,23,142,165,9.934782608695654,-2.0184507042253506,-0.35224242424242475,-0.5334483977230297,9,14,18.0,-8.74,2.0,21.0,18.0,-41.31,1.2105263157894737,7.1
2024.11.18 00:54:07,337.0,XAUUSDc,buy,0.43 / 0.43,0.0,2574.038,2600.057,2024.11.18 00:54:07,filled,Range Breakout Buy,2024.11.18 00:54:07,332.0,XAUUSDc,buy,in,0.43,2577.24,0,0.0,0.0,41.88,Range Breakout Buy,0,0,23,142,0.1393939393939394,228.50000000000003,-286.6199999999998,-58.12000000000008,0.797222803712233,74.57,74.57,74.57,331,23,142,165,9.934782608695654,-2.0184507042253506,-0.35224242424242475,-0.5337528997814388,9,14,18.0,-8.74,2.0,21.0,18.0,-41.31,1.2105263157894737,7.1
2024.11.18 13:30:37,338.0,XAUUSDc,sell,0.43 / 0.43,0.0,,,2024.11.18 13:30:37,filled,tp 2600.057,2024.11.18 13:30:37,333.0,XAUUSDc,sell,out,0.43,2600.075,0,0.0,9.82,51.7,tp 2600.057,1,0,24,142,0.14457831325301204,238.32000000000002,-286.6199999999998,-48.30000000000008,0.8314841951015288,74.57,74.57,74.57,332,24,142,166,9.930000000000001,-2.0184507042253506,-0.29096385542168723,-0.5308069837895488,9,15,18.0,-8.74,2.0,21.0,18.0,-41.31,1.2,7.1
2024.11.20 00:09:06,339.0,XAUUSDc,buy,2.37 / 2.37,0.0,2635.023,2640.909,2024.11.20 00:09:06,filled,Range Breakout Buy,2024.11.20 00:09:06,334.0,XAUUSDc,buy,in,2.37,2635.904,0,0.0,0.0,51.7,Range Breakout Buy,0,0,24,142,0.14457831325301204,238.32000000000002,-286.6199999999998,-48.30000000000008,0.8314841951015288,74.57,74.57,74.57,333,24,142,166,9.930000000000001,-2.0184507042253506,-0.29096385542168723,-0.527884038011417,9,15,18.0,-8.74,2.0,21.0,18.0,-41.31,1.2,7.1
2024.11.20 01:01:39,340.0,XAUUSDc,sell,2.37 / 2.37,0.0,,,2024.11.20 01:01:39,filled,tp 2640.909,2024.11.20 01:01:39,335.0,XAUUSDc,sell,out,2.37,2640.911,0,0.0,11.87,63.57,tp 2640.909,1,0,25,142,0.1497005988023952,250.19000000000003,-286.6199999999998,-36.430000000000085,0.8728979136138448,74.57,74.57,74.57,334,25,142,167,10.007600000000002,-2.0184507042253506,-0.2181437125748508,-0.5201278763038855,9,16,18.0,-8.74,2.0,21.0,21.689999999999998,-41.31,1.25,7.1
2024.11.22 00:06:06,341.0,XAUUSDc,buy,2.9 / 2.9,0.0,2669.406,2675.31,2024.11.22 00:06:06,filled,Range Breakout Buy,2024.11.22 00:06:06,336.0,XAUUSDc,buy,in,2.9,2670.121,0,0.0,0.0,63.57,Range Breakout Buy,0,0,25,142,0.1497005988023952,250.19000000000003,-286.6199999999998,-36.430000000000085,0.8728979136138448,74.57,74.57,74.57,335,25,142,167,10.007600000000002,-2.0184507042253506,-0.2181437125748508,-0.5124555913041242,9,16,18.0,-8.74,2.0,21.0,21.689999999999998,-41.31,1.25,7.1
2024.11.22 01:00:29,342.0,XAUUSDc,sell,2.9 / 2.9,0.0,,,2024.11.22 01:00:29,filled,tp 2675.310,2024.11.22 01:00:29,337.0,XAUUSDc,sell,out,2.9,2675.312,0,0.0,15.05,78.62,tp 2675.310,1,0,26,142,0.15476190476190477,265.24,-286.6199999999998,-21.380000000000084,0.9254064615169919,74.57,74.57,74.57,336,26,142,168,10.201538461538462,-2.0184507042253506,-0.12726190476190527,-0.49739172170388474,9,17,18.0,-8.74,3.0,21.0,36.74,-41.31,1.3,7.1
2024.11.25 01:00:03,343.0,XAUUSDc,sell,2.86 / 2.86,0.0,2711.459,2704.052,2024.11.25 01:00:03,filled,Range Breakout Sell,2024.11.25 01:00:03,338.0,XAUUSDc,sell,in,2.86,2710.868,0,0.0,0.0,78.62,Range Breakout Sell,0,0,26,142,0.15476190476190477,265.24,-286.6199999999998,-21.380000000000084,0.9254064615169919,74.57,74.57,74.57,337,26,142,168,10.201538461538462,-2.0184507042253506,-0.12726190476190527,-0.4826297358871011,9,17,18.0,-8.74,3.0,21.0,36.74,-41.31,1.3,7.1
2024.11.25 01:03:42,344.0,XAUUSDc,buy,2.86 / 2.86,0.0,,,2024.11.25 01:03:42,filled,tp 2704.052,2024.11.25 01:03:42,339.0,XAUUSDc,buy,out,2.86,2704.044,0,0.0,19.52,98.14,tp 2704.052,1,0,27,142,0.15976331360946747,284.76,-286.6199999999998,-1.8600000000000847,0.9935105714883826,74.57,74.57,74.57,338,27,142,169,10.546666666666667,-2.0184507042253506,-0.011005917159763816,-0.45684649957669504,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.1
2024.11.27 00:18:06,345.0,XAUUSDc,sell,2.96 / 2.96,0.0,2631.105,2622.168,2024.11.27 00:18:06,filled,Range Breakout Sell,2024.11.27 00:18:06,340.0,XAUUSDc,sell,in,2.96,2630.273,0,0.0,0.0,98.14,Range Breakout Sell,0,0,27,142,0.15976331360946747,284.76,-286.6199999999998,-1.8600000000000847,0.9935105714883826,74.57,74.57,74.57,339,27,142,169,10.546666666666667,-2.0184507042253506,-0.011005917159763816,-0.4321271686606988,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.1
2024.11.27 01:21:35,346.0,XAUUSDc,buy,2.96 / 2.96,0.0,,,2024.11.27 01:21:35,filled,sl 2631.105,2024.11.27 01:21:35,341.0,XAUUSDc,buy,out,2.96,2631.108,0,0.0,-2.47,95.67,sl 2631.105,0,1,27,143,0.1588235294117647,284.76,-289.0899999999998,-4.330000000000085,0.9850219654778795,74.57,74.57,74.57,340,27,143,170,10.546666666666667,-2.0216083916083902,-0.02547058823529462,-0.4098011884308725,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.809523809523809
2024.11.28 00:15:10,347.0,XAUUSDc,sell,6.75 / 6.75,0.0,2636.526,2632.701,2024.11.28 00:15:10,filled,Range Breakout Sell,2024.11.28 00:15:10,342.0,XAUUSDc,sell,in,6.75,2636.189,0,0.0,0.0,95.67,Range Breakout Sell,0,0,27,143,0.1588235294117647,284.76,-289.0899999999998,-4.330000000000085,0.9850219654778795,74.57,74.57,74.57,341,27,143,170,10.546666666666667,-2.0216083916083902,-0.02547058823529462,-0.3882705604454996,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.809523809523809
2024.11.28 00:15:26,348.0,XAUUSDc,buy,6.75 / 6.75,0.0,,,2024.11.28 00:15:26,filled,sl 2636.526,2024.11.28 00:15:26,343.0,XAUUSDc,buy,out,6.75,2636.539,0,0.0,-2.36,93.31,sl 2636.526,0,1,27,144,0.15789473684210525,284.76,-291.4499999999998,-6.690000000000085,0.9770458054554818,74.57,74.57,74.57,342,27,144,171,10.546666666666667,-2.023958333333332,-0.03912280701754436,-0.36870277597402373,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.857142857142857
2024.11.29 00:09:08,349.0,XAUUSDc,sell,2.91 / 2.91,0.0,2637.978,2629.338,2024.11.29 00:09:08,filled,Range Breakout Sell,2024.11.29 00:09:08,344.0,XAUUSDc,sell,in,2.91,2636.803,0,0.0,0.0,93.31,Range Breakout Sell,0,0,27,144,0.15789473684210525,284.76,-291.4499999999998,-6.690000000000085,0.9770458054554818,74.57,74.57,74.57,343,27,144,171,10.546666666666667,-2.023958333333332,-0.03912280701754436,-0.3497443068547542,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.857142857142857
2024.11.29 00:30:30,350.0,XAUUSDc,buy,2.91 / 2.91,0.0,,,2024.11.29 00:30:30,filled,sl 2637.978,2024.11.29 00:30:30,345.0,XAUUSDc,buy,out,2.91,2637.985,0,0.0,-3.44,89.87,sl 2637.978,0,1,27,145,0.1569767441860465,284.76,-294.8899999999998,-10.130000000000084,0.9656482078063012,74.57,74.57,74.57,344,27,145,172,10.546666666666667,-2.033724137931033,-0.058895348837209795,-0.3329827857729959,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.904761904761905
2024.12.02 00:36:01,351.0,XAUUSDc,sell,0.67 / 0.67,0.0,2644.436,2608.571,2024.12.02 00:36:01,filled,Range Breakout Sell,2024.12.02 00:36:01,346.0,XAUUSDc,sell,in,0.67,2640.379,0,0.0,0.0,89.87,Range Breakout Sell,0,0,27,145,0.1569767441860465,284.76,-294.8899999999998,-10.130000000000084,0.9656482078063012,74.57,74.57,74.57,345,27,145,172,10.546666666666667,-2.033724137931033,-0.058895348837209795,-0.31666328901913865,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.904761904761905
2024.12.02 11:35:21,352.0,XAUUSDc,buy,0.67 / 0.67,0.0,,,2024.12.02 11:35:21,filled,sl 2644.436,2024.12.02 11:35:21,347.0,XAUUSDc,buy,out,0.67,2644.437,0,0.0,-2.72,87.15,sl 2644.436,0,1,27,146,0.15606936416184972,284.76,-297.60999999999984,-12.850000000000085,0.9568226874096978,74.57,74.57,74.57,346,27,146,173,10.546666666666667,-2.0384246575342453,-0.07427745664739933,-0.30195093938161977,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.9523809523809526
2024.12.03 01:30:04,353.0,XAUUSDc,sell,1.14 / 1.14,0.0,2640.279,2619.705,2024.12.03 01:30:04,filled,Range Breakout Sell,2024.12.03 01:30:04,348.0,XAUUSDc,sell,in,1.14,2638.072,0,0.0,0.0,87.15,Range Breakout Sell,0,0,27,146,0.15606936416184972,284.76,-297.60999999999984,-12.850000000000085,0.9568226874096978,74.57,74.57,74.57,347,27,146,173,10.546666666666667,-2.0384246575342453,-0.07427745664739933,-0.287578076923782,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,6.9523809523809526
2024.12.03 01:34:16,354.0,XAUUSDc,buy,1.14 / 1.14,0.0,,,2024.12.03 01:34:16,filled,sl 2640.279,2024.12.03 01:34:16,349.0,XAUUSDc,buy,out,1.14,2640.287,0,0.0,-2.53,84.62,sl 2640.279,0,1,27,147,0.15517241379310345,284.76,-300.1399999999998,-15.380000000000084,0.9487572466182453,74.57,74.57,74.57,348,27,147,174,10.546666666666667,-2.041768707482992,-0.08839080459770163,-0.2745642145761545,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.0
2024.12.04 00:06:04,355.0,XAUUSDc,buy,5.51 / 5.51,0.0,2642.827,2646.967,2024.12.04 00:06:04,filled,Range Breakout Buy,2024.12.04 00:06:04,350.0,XAUUSDc,buy,in,5.51,2643.547,0,0.0,0.0,84.62,Range Breakout Buy,0,0,27,147,0.15517241379310345,284.76,-300.1399999999998,-15.380000000000084,0.9487572466182453,74.57,74.57,74.57,349,27,147,174,10.546666666666667,-2.041768707482992,-0.08839080459770163,-0.261816349613457,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.0
2024.12.04 00:12:28,356.0,XAUUSDc,sell,5.51 / 5.51,0.0,,,2024.12.04 00:12:28,filled,sl 2642.827,2024.12.04 00:12:28,351.0,XAUUSDc,sell,out,5.51,2642.82,0,0.0,-4.01,80.61,sl 2642.827,0,1,27,148,0.15428571428571428,284.76,-304.1499999999998,-19.390000000000086,0.9362485615650178,74.57,74.57,74.57,350,27,148,175,10.546666666666667,-2.0550675675675665,-0.1108000000000005,-0.2508652309002651,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.0476190476190474
2024.12.05 05:36:04,357.0,XAUUSDc,buy,1.38 / 1.38,0.0,2650.007,2665.73,2024.12.05 05:36:04,filled,Range Breakout Buy,2024.12.05 05:36:04,352.0,XAUUSDc,buy,in,1.38,2652.108,0,0.0,0.0,80.61,Range Breakout Buy,0,0,27,148,0.15428571428571428,284.76,-304.1499999999998,-19.390000000000086,0.9362485615650178,74.57,74.57,74.57,351,27,148,175,10.546666666666667,-2.0550675675675665,-0.1108000000000005,-0.24010273001761698,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.0476190476190474
2024.12.05 06:23:52,358.0,XAUUSDc,sell,1.38 / 1.38,0.0,,,2024.12.05 06:23:52,filled,sl 2650.007,2024.12.05 06:23:52,353.0,XAUUSDc,sell,out,1.38,2650.003,0,0.0,-2.91,77.7,sl 2650.007,0,1,27,149,0.1534090909090909,284.76,-307.05999999999983,-22.300000000000086,0.9273757571810074,74.57,74.57,74.57,352,27,149,176,10.546666666666667,-2.0608053691275154,-0.12670454545454593,-0.23058399516514816,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.095238095238095
2024.12.10 00:03:18,359.0,XAUUSDc,sell,1.46 / 1.46,0.0,2660.744,2646.425,2024.12.10 00:03:18,filled,Range Breakout Sell,2024.12.10 00:03:18,354.0,XAUUSDc,sell,in,1.46,2659.246,0,0.0,0.0,77.7,Range Breakout Sell,0,0,27,149,0.1534090909090909,284.76,-307.05999999999983,-22.300000000000086,0.9273757571810074,74.57,74.57,74.57,353,27,149,176,10.546666666666667,-2.0608053691275154,-0.12670454545454593,-0.2212100248951844,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.095238095238095
2024.12.10 00:30:26,360.0,XAUUSDc,buy,1.46 / 1.46,0.0,,,2024.12.10 00:30:26,filled,sl 2660.744,2024.12.10 00:30:26,355.0,XAUUSDc,buy,out,1.46,2660.754,0,0.0,-2.2,75.5,sl 2660.744,0,1,27,150,0.15254237288135594,284.76,-309.2599999999998,-24.500000000000085,0.9207786328655505,74.57,74.57,74.57,354,27,150,177,10.546666666666667,-2.0617333333333323,-0.13841807909604567,-0.21274738454062153,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.142857142857143
2024.12.12 01:18:15,361.0,XAUUSDc,sell,0.85 / 0.85,0.0,2718.237,2694.324,2024.12.12 01:18:15,filled,Range Breakout Sell,2024.12.12 01:18:15,356.0,XAUUSDc,sell,in,0.85,2714.971,0,0.0,0.0,75.5,Range Breakout Sell,0,0,27,150,0.15254237288135594,284.76,-309.2599999999998,-24.500000000000085,0.9207786328655505,74.57,74.57,74.57,355,27,150,177,10.546666666666667,-2.0617333333333323,-0.13841807909604567,-0.20440195085825552,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.142857142857143
2024.12.12 06:58:29,362.0,XAUUSDc,buy,0.85 / 0.85,0.0,,,2024.12.12 06:58:29,filled,sl 2718.237,2024.12.12 06:58:29,357.0,XAUUSDc,buy,out,0.85,2718.245,0,0.0,-2.78,72.72,sl 2718.237,0,1,27,151,0.15168539325842698,284.76,-312.0399999999998,-27.280000000000086,0.9125753108575829,74.57,74.57,74.57,356,27,151,178,10.546666666666667,-2.0664900662251644,-0.15325842696629263,-0.1971106075517787,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.190476190476191
2024.12.13 00:03:06,363.0,XAUUSDc,sell,2.15 / 2.15,0.0,2680.661,2671.562,2024.12.13 00:03:06,filled,Range Breakout Sell,2024.12.13 00:03:06,358.0,XAUUSDc,sell,in,2.15,2679.629,0,0.0,0.0,72.72,Range Breakout Sell,0,0,27,151,0.15168539325842698,284.76,-312.0399999999998,-27.280000000000086,0.9125753108575829,74.57,74.57,74.57,357,27,151,178,10.546666666666667,-2.0664900662251644,-0.15325842696629263,-0.18990977920328753,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.190476190476191
2024.12.13 00:13:24,364.0,XAUUSDc,buy,2.15 / 2.15,0.0,,,2024.12.13 00:13:24,filled,sl 2680.661,2024.12.13 00:13:24,359.0,XAUUSDc,buy,out,2.15,2680.71,0,0.0,-2.33,70.39,sl 2680.661,0,1,27,152,0.15083798882681565,284.76,-314.3699999999998,-29.610000000000085,0.9058116232464936,74.57,74.57,74.57,358,27,152,179,10.546666666666667,-2.068223684210525,-0.1654189944134083,-0.18356132768608555,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.238095238095238
2024.12.17 00:15:14,365.0,XAUUSDc,sell,2.62 / 2.62,0.0,2652.181,2644.936,2024.12.17 00:15:14,filled,Range Breakout Sell,2024.12.17 00:15:14,360.0,XAUUSDc,sell,in,2.62,2651.328,0,0.0,0.0,70.39,Range Breakout Sell,0,0,27,152,0.15083798882681565,284.76,-314.3699999999998,-29.610000000000085,0.9058116232464936,74.57,74.57,74.57,359,27,152,179,10.546666666666667,-2.068223684210525,-0.1654189944134083,-0.17728505118782592,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.238095238095238
2024.12.17 00:21:42,366.0,XAUUSDc,buy,2.62 / 2.62,0.0,,,2024.12.17 00:21:42,filled,sl 2652.181,2024.12.17 00:21:42,361.0,XAUUSDc,buy,out,2.62,2652.185,0,0.0,-2.25,68.14,sl 2652.181,0,1,27,153,0.15,284.76,-316.6199999999998,-31.860000000000085,0.8993746446844805,74.57,74.57,74.57,360,27,153,180,10.546666666666667,-2.069411764705881,-0.17700000000000046,-0.17179845218004008,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.285714285714286
2024.12.18 00:09:07,367.0,XAUUSDc,buy,2.1 / 2.1,0.0,2647.162,2655.919,2024.12.18 00:09:07,filled,Range Breakout Buy,2024.12.18 00:09:07,362.0,XAUUSDc,buy,in,2.1,2648.471,0,0.0,0.0,68.14,Range Breakout Buy,0,0,27,153,0.15,284.76,-316.6199999999998,-31.860000000000085,0.8993746446844805,74.57,74.57,74.57,361,27,153,180,10.546666666666667,-2.069411764705881,-0.17700000000000046,-0.1663694549137935,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.285714285714286
2024.12.18 00:19:35,368.0,XAUUSDc,sell,2.1 / 2.1,0.0,,,2024.12.18 00:19:35,filled,sl 2647.162,2024.12.18 00:19:35,363.0,XAUUSDc,sell,out,2.1,2647.151,0,0.0,-2.77,65.37,sl 2647.162,0,1,27,154,0.14917127071823205,284.76,-319.38999999999976,-34.63000000000009,0.8915745640126498,74.57,74.57,74.57,362,27,154,181,10.546666666666667,-2.0739610389610372,-0.19132596685082923,-0.16186134932112922,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.333333333333333
2024.12.19 00:30:06,369.0,XAUUSDc,buy,0.88 / 0.88,0.0,2591.208,2611.044,2024.12.19 00:30:06,filled,Range Breakout Buy,2024.12.19 00:30:06,364.0,XAUUSDc,buy,in,0.88,2593.427,0,0.0,0.0,65.37,Range Breakout Buy,0,0,27,154,0.14917127071823205,284.76,-319.38999999999976,-34.63000000000009,0.8915745640126498,74.57,74.57,74.57,363,27,154,181,10.546666666666667,-2.0739610389610372,-0.19132596685082923,-0.1573965841664762,10,17,19.52,-8.74,4.0,21.0,56.26,-41.31,1.35,7.333333333333333
2024.12.19 01:38:43,370.0,XAUUSDc,sell,0.88 / 0.88,0.0,,,2024.12.19 01:38:43,filled,tp 2611.044,2024.12.19 01:38:43,365.0,XAUUSDc,sell,out,0.88,2611.045,0,0.0,15.5,80.87,tp 2611.044,1,0,28,154,0.15384615384615385,300.26,-319.38999999999976,-19.130000000000088,0.9401045743448455,74.57,74.57,74.57,364,28,154,182,10.723571428571429,-2.0739610389610372,-0.1051098901098906,-0.14804390610891435,10,18,19.52,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.333333333333333
2024.12.20 01:09:04,371.0,XAUUSDc,buy,0.61 / 0.61,0.0,2592.182,2627.525,2024.12.20 01:09:04,filled,Range Breakout Buy,2024.12.20 01:09:04,366.0,XAUUSDc,buy,in,0.61,2596.076,0,0.0,0.0,80.87,Range Breakout Buy,0,0,28,154,0.15384615384615385,300.26,-319.38999999999976,-19.130000000000088,0.9401045743448455,74.57,74.57,74.57,365,28,154,182,10.723571428571429,-2.0739610389610372,-0.1051098901098906,-0.13884107196685458,10,18,19.52,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.333333333333333
2024.12.20 15:31:40,372.0,XAUUSDc,sell,0.61 / 0.61,0.0,,,2024.12.20 15:31:40,filled,tp 2627.525,2024.12.20 15:31:40,367.0,XAUUSDc,sell,out,0.61,2627.533,0,0.0,19.19,100.06,tp 2627.525,1,0,29,154,0.15846994535519127,319.45,-319.38999999999976,0.059999999999913456,1.0001878581045125,74.57,74.57,74.57,366,29,154,183,11.01551724137931,-2.0739610389610372,0.00032786885245854346,-0.12346373234011973,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.333333333333333
2024.12.23 00:36:04,373.0,XAUUSDc,sell,2.07 / 2.07,0.0,2622.061,2609.029,2024.12.23 00:36:04,filled,Range Breakout Sell,2024.12.23 00:36:04,368.0,XAUUSDc,sell,in,2.07,2620.688,0,0.0,0.0,100.06,Range Breakout Sell,0,0,29,154,0.15846994535519127,319.45,-319.38999999999976,0.059999999999913456,1.0001878581045125,74.57,74.57,74.57,367,29,154,183,11.01551724137931,-2.0739610389610372,0.00032786885245854346,-0.1085476963453529,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.333333333333333
2024.12.23 00:46:39,374.0,XAUUSDc,buy,2.07 / 2.07,0.0,,,2024.12.23 00:46:39,filled,sl 2622.061,2024.12.23 00:46:39,369.0,XAUUSDc,buy,out,2.07,2622.157,0,0.0,-3.04,97.02,sl 2622.061,0,1,29,155,0.15760869565217392,319.45,-322.4299999999998,-2.9800000000000866,0.9907576838383532,74.57,74.57,74.57,368,29,155,184,11.01551724137931,-2.0801935483870952,-0.016195652173913513,-0.09502795345624893,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.045454545454546
2024.12.27 03:36:11,375.0,XAUUSDc,buy,2.27 / 2.27,0.0,2633.937,2645.466,2024.12.27 03:36:11,filled,Range Breakout Buy,2024.12.27 03:36:11,370.0,XAUUSDc,buy,in,2.27,2635.51,0,0.0,0.0,97.02,Range Breakout Buy,0,0,29,155,0.15760869565217392,319.45,-322.4299999999998,-2.9800000000000866,0.9907576838383532,74.57,74.57,74.57,369,29,155,184,11.01551724137931,-2.0801935483870952,-0.016195652173913513,-0.08186145220668017,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.045454545454546
2024.12.27 03:40:27,376.0,XAUUSDc,sell,2.27 / 2.27,0.0,,,2024.12.27 03:40:27,filled,sl 2633.937,2024.12.27 03:40:27,371.0,XAUUSDc,sell,out,2.27,2633.932,0,0.0,-3.58,93.44,sl 2633.937,0,1,29,156,0.15675675675675677,319.45,-326.00999999999976,-6.560000000000087,0.9798779178552812,74.57,74.57,74.57,370,29,156,185,11.01551724137931,-2.0898076923076907,-0.03545945945945993,-0.0700940880848016,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.090909090909091
2025.01.03 00:03:08,377.0,XAUUSDc,buy,2 / 2,0.0,2658.368,2670.968,2025.01.03 00:03:08,filled,Range Breakout Buy,2025.01.03 00:03:08,372.0,XAUUSDc,buy,in,2.0,2660.036,0,0.0,0.0,93.44,Range Breakout Buy,0,0,29,156,0.15675675675675677,319.45,-326.00999999999976,-6.560000000000087,0.9798779178552812,74.57,74.57,74.57,371,29,156,185,11.01551724137931,-2.0898076923076907,-0.03545945945945993,-0.05859164414669002,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.090909090909091
2025.01.03 01:24:13,378.0,XAUUSDc,sell,2 / 2,0.0,,,2025.01.03 01:24:13,filled,sl 2658.368,2025.01.03 01:24:13,373.0,XAUUSDc,sell,out,2.0,2658.368,0,0.0,-3.34,90.1,sl 2658.368,0,1,29,157,0.15591397849462366,319.45,-329.34999999999974,-9.900000000000087,0.9699407924700174,74.57,74.57,74.57,372,29,157,186,11.01551724137931,-2.097770700636941,-0.05322580645161337,-0.04828646941945397,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.136363636363637
2025.01.06 00:15:02,379.0,XAUUSDc,sell,3.45 / 3.45,0.0,2639.97,2632.932,2025.01.06 00:15:02,filled,Range Breakout Sell,2025.01.06 00:15:02,374.0,XAUUSDc,sell,in,3.45,2639.145,0,0.0,0.0,90.1,Range Breakout Sell,0,0,29,157,0.15591397849462366,319.45,-329.34999999999974,-9.900000000000087,0.9699407924700174,74.57,74.57,74.57,373,29,157,186,11.01551724137931,-2.097770700636941,-0.05322580645161337,-0.03818388863553041,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.136363636363637
2025.01.06 00:16:28,380.0,XAUUSDc,buy,3.45 / 3.45,0.0,,,2025.01.06 00:16:28,filled,sl 2639.970,2025.01.06 00:16:28,375.0,XAUUSDc,buy,out,3.45,2639.97,0,0.0,-2.85,87.25,sl 2639.970,0,1,29,158,0.15508021390374332,319.45,-332.19999999999976,-12.750000000000087,0.9616195063214937,74.57,74.57,74.57,374,29,158,187,11.01551724137931,-2.1025316455696186,-0.06818181818181865,-0.02905030987129006,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.181818181818182
2025.01.07 01:03:04,381.0,XAUUSDc,buy,1.1 / 1.1,0.0,2634.755,2656.058,2025.01.07 01:03:04,filled,Range Breakout Buy,2025.01.07 01:03:04,376.0,XAUUSDc,buy,in,1.1,2637.278,0,0.0,0.0,87.25,Range Breakout Buy,0,0,29,158,0.15508021390374332,319.45,-332.19999999999976,-12.750000000000087,0.9616195063214937,74.57,74.57,74.57,375,29,158,187,11.01551724137931,-2.1025316455696186,-0.06818181818181865,-0.020076828295019833,10,19,19.52,-8.74,4.0,21.0,56.26,-41.31,1.380952380952381,7.181818181818182
2025.01.07 13:17:04,382.0,XAUUSDc,sell,1.1 / 1.1,0.0,,,2025.01.07 13:17:04,filled,tp 2656.058,2025.01.07 13:17:04,377.0,XAUUSDc,sell,out,1.1,2656.077,0,0.0,20.68,107.93,tp 2656.058,1,0,30,158,0.1595744680851064,340.13,-332.19999999999976,7.929999999999913,1.0238711619506329,74.57,74.57,74.57,376,30,158,188,11.337666666666667,-2.1025316455696186,0.04218085106382932,-0.005849306518035293,10,20,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3636363636363635,7.181818181818182
