Open Time,Order,Symbol_order,Type_order,Volume_order,Price_order,S / L,T / P,Time_order,State,Comment_order,Time_deal,Deal,Symbol_deal,Type_deal,Direction,Volume_deal,Price_deal,Commission,Swap,Profit,Balance,Comment_deal,rolling_Expectancy_Expectancy,rolling_GPR_GainToPainRatio,rolling_CAGR_CompoundAnnualGrowthRate,rolling_Martin_MartinRatio,rolling_Sterling_SterlingRatio,rolling_Burke_BurkeRatio,rolling_RoR_RiskOfRuin,rolling_DSR_DeflatedSharpeRatio,rolling_PainIndex_PainIndex,rolling_PainRatio_PainRatio,rolling_Lake_LakeRatio,rolling_OWLR_OutlierWinLossRatio,rolling_PI_ProfitabilityIndex
2024.06.25 10:09:06,207.0,XAUUSDc,buy,1.14 / 1.14,0.0,2333.2,2346.07,2024.06.25 10:09:06,filled,Range Breakout Buy,2024-06-25 10:09:06,202.0,XAUUSDc,buy,in,1.14,2334.689,0,0.0,0.0,54.43,Range Breakout Buy,-0.22671641791044772,0.7740928019036288,-0.7182604323064856,-1.473338989800066,-0.9632029399309182,-0.10392131971290126,1.0,0.42817284975993913,0.45917064676616914,-1.5642559849263555,-202.53083168751354,2.059496567505721,0.7740928019036288
2024.06.25 11:08:36,208.0,XAUUSDc,sell,1.14 / 1.14,0.0,,,2024.06.25 11:08:36,filled,sl 2333.200,2024-06-25 11:08:36,203.0,XAUUSDc,sell,out,1.14,2333.186,0,0.0,-1.71,52.72,sl 2333.200,-0.23405940594059402,0.7675859017843976,-0.7362983722488772,-1.5105616799750057,-0.9873922116787948,-0.10628274891940788,1.0,0.4161032762689497,0.45923811881188115,-1.6033041293562325,-196.2057952622672,2.059496567505721,0.7675859017843976
2024.06.26 00:15:00,209.0,XAUUSDc,buy,0.54 / 0.54,0.0,2318.718,2345.016,2024.06.26 00:15:00,filled,Range Breakout Buy,2024-06-26 00:15:00,204.0,XAUUSDc,buy,in,0.54,2321.804,0,0.0,0.0,52.72,Range Breakout Buy,-0.23290640394088666,0.7675859017843976,-0.7352052402376801,-1.5085388159815443,-0.9859262977573825,-0.10587866834475264,1.0,0.4161011258480801,0.45930492610837437,-1.6006909537569518,-197.20579526226717,2.059496567505721,0.7675859017843976
2024.06.26 00:36:03,210.0,XAUUSDc,sell,0.54 / 0.54,0.0,,,2024.06.26 00:36:03,filled,sl 2318.718,2024-06-26 00:36:03,205.0,XAUUSDc,sell,out,0.54,2318.675,0,0.0,-1.69,51.03,sl 2318.718,-0.24004901960784314,0.7612617004680188,-0.7524920172768693,-1.5439724893295046,-1.009108243632653,-0.1080996963547627,1.0,0.40395085315244883,0.45945392156862747,-1.6377964839385346,-191.4000408413313,2.059496567505721,0.7612617004680188
2024.06.27 00:15:02,211.0,XAUUSDc,buy,1.56 / 1.56,0.0,2298.656,2307.44,2024.06.27 00:15:02,filled,Range Breakout Buy,2024-06-27 00:15:02,206.0,XAUUSDc,buy,in,1.56,2299.893,0,0.0,0.0,51.03,Range Breakout Buy,-0.2388780487804878,0.7612617004680188,-0.7505601134688576,-1.5399726481720548,-1.006517518397288,-0.10755635521398689,1.0,0.40394841322660757,0.45960146341463415,-1.6330672837560836,-192.4000408413313,2.059496567505721,0.7612617004680188
2024.06.27 00:15:40,212.0,XAUUSDc,sell,1.56 / 1.56,0.0,,,2024.06.27 00:15:40,filled,sl 2298.656,2024-06-27 00:15:40,207.0,XAUUSDc,sell,out,1.56,2298.638,0,0.0,-1.96,49.07,sl 2298.656,-0.24723300970873782,0.7540564033223874,-0.7699296423066062,-1.5793619224707038,-1.0324924799605824,-0.11003935929004177,1.0,0.3896335785701111,0.4598427184466019,-1.6743325737711172,-185.99568034557223,2.059496567505721,0.7540564033223874
2024.06.28 00:09:04,213.0,XAUUSDc,buy,2.1 / 2.1,0.0,2327.321,2333.621,2024.06.28 00:09:04,filled,Range Breakout Buy,2024-06-28 00:09:04,208.0,XAUUSDc,buy,in,2.1,2328.333,0,0.0,0.0,49.07,Range Breakout Buy,-0.24603864734299513,0.7540564033223874,-0.7680309480372925,-1.5751191770252642,-1.0299462894425273,-0.10947835075582826,1.0,0.38963079038746107,0.46008164251207734,-1.6693362157285625,-186.99568034557223,2.059496567505721,0.7540564033223874
2024.06.28 00:09:36,214.0,XAUUSDc,sell,2.1 / 2.1,0.0,,,2024.06.28 00:09:36,filled,sl 2327.321,2024-06-28 00:09:36,209.0,XAUUSDc,sell,out,2.1,2327.317,0,0.0,-2.13,46.94,sl 2327.321,-0.2550961538461538,0.746379236174179,-0.7882245810310888,-1.6158182824173097,-1.0570263926928911,-0.1120368397901493,1.0,0.37378708271855554,0.4604206730769231,-1.7119660934499332,-180.48906897851475,2.059496567505721,0.746379236174179
2024.07.02 00:03:06,215.0,XAUUSDc,buy,0.9 / 0.9,0.0,2332.087,2346.037,2024.07.02 00:03:06,filled,Range Breakout Buy,2024-07-02 00:03:06,210.0,XAUUSDc,buy,in,0.9,2333.858,0,0.0,0.0,46.94,Range Breakout Buy,-0.25387559808612437,0.746379236174179,-0.7808819433744844,-1.6000655505224164,-1.0471797550951918,-0.11067884844301888,1.0,0.3737839011663074,0.4607564593301436,-1.69478241175337,-181.48906897851475,2.059496567505721,0.746379236174179
2024.07.02 00:23:37,216.0,XAUUSDc,sell,0.9 / 0.9,0.0,,,2024.07.02 00:23:37,filled,sl 2332.087,2024-07-02 00:23:37,211.0,XAUUSDc,sell,out,0.9,2332.072,0,0.0,-1.61,45.33,sl 2332.087,-0.2603333333333333,0.7406792524428423,-0.7956821467253363,-1.6294033724117518,-1.0670271513012424,-0.11243951495776339,1.0,0.3614994930001009,0.4611657142857143,-1.7253714274005483,-177.144320468264,2.059496567505721,0.7406792524428423
2024.07.03 00:12:01,217.0,XAUUSDc,buy,3.04 / 3.04,0.0,2331.122,2335.136,2024.07.03 00:12:01,filled,Range Breakout Buy,2024-07-03 00:12:01,212.0,XAUUSDc,buy,in,3.04,2331.776,0,0.0,0.0,45.33,Range Breakout Buy,-0.25909952606635067,0.7406792524428423,-0.7939154157837809,-1.6248102356524592,-1.064657926490252,-0.11185654959205478,1.0,0.3614960179265389,0.46157109004739333,-1.7200284699422206,-178.144320468264,2.059496567505721,0.7406792524428423
2024.07.03 00:17:23,218.0,XAUUSDc,sell,3.04 / 3.04,0.0,,,2024.07.03 00:17:23,filled,sl 2331.122,2024-07-03 00:17:23,213.0,XAUUSDc,sell,out,3.04,2331.111,0,0.0,-2.02,43.31,sl 2331.122,-0.26740566037735847,0.733649689907912,-0.8118350978161633,-1.6601297964905521,-1.0886886117958474,-0.1140181825369823,1.0,0.3459100647471025,0.46206792452830187,-1.7569605132079191,-172.79661315928723,2.059496567505721,0.733649689907912
2024.07.04 01:06:07,219.0,XAUUSDc,buy,1.56 / 1.56,0.0,2358.852,2366.313,2024.07.04 01:06:07,filled,Range Breakout Buy,2024-07-04 01:06:07,214.0,XAUUSDc,buy,in,1.56,2359.858,0,0.0,0.0,43.31,Range Breakout Buy,-0.266150234741784,0.733649689907912,-0.8100607421544904,-1.65516582750755,-1.0863091620685135,-0.1134100937900517,1.0,0.34590619537008643,0.4625600938967136,-1.7512551403437133,-173.79661315928723,2.059496567505721,0.733649689907912
2024.07.04 01:14:40,220.0,XAUUSDc,sell,1.56 / 1.56,0.0,,,2024.07.04 01:14:40,filled,sl 2358.852,2024-07-04 01:14:40,215.0,XAUUSDc,sell,out,1.56,2358.838,0,0.0,-1.59,41.72,sl 2358.852,-0.27233644859813083,0.7282096721540829,-0.8236423218570283,-1.6812752155076425,-1.1045223573246996,-0.11492960767763823,1.0,0.33335057623836384,0.4631219626168224,-1.7784566233981285,-170.05507892930666,2.059496567505721,0.7282096721540829
2024.07.05 00:33:08,221.0,XAUUSDc,buy,0.98 / 0.98,0.0,2356.857,2368.323,2024.07.05 00:33:08,filled,Range Breakout Buy,2024-07-05 00:33:08,216.0,XAUUSDc,buy,in,0.98,2358.21,0,0.0,0.0,41.72,Range Breakout Buy,-0.27106976744186045,0.7282096721540829,-0.8220283295401096,-1.6763624660862515,-1.102357958348008,-0.11432697127715871,1.0,0.3333463986321744,0.4636786046511628,-1.7728407592982265,-171.05507892930666,2.059496567505721,0.7282096721540829
2024.07.05 12:16:35,222.0,XAUUSDc,sell,0.98 / 0.98,0.0,,,2024.07.05 12:16:35,filled,tp 2368.323,2024-07-05 12:16:35,217.0,XAUUSDc,sell,out,0.98,2368.346,0,0.0,9.93,51.65,tp 2368.323,-0.22384259259259257,0.7745184908828057,-0.7277704220600543,-1.4842378240174305,-0.9759560440660512,-0.10098959238282,1.0,0.4218945551852949,0.4637703703703704,-1.5692473442812906,-207.1859358841777,2.059496567505721,0.7745184908828057
2024.07.09 00:03:05,223.0,XAUUSDc,buy,1.97 / 1.97,0.0,2361.74,2368.787,2024.07.09 00:03:05,filled,Range Breakout Buy,2024-07-09 00:03:05,218.0,XAUUSDc,buy,in,1.97,2362.746,0,0.0,0.0,51.65,Range Breakout Buy,-0.22281105990783406,0.7745184908828057,-0.7211480013891027,-1.470825647479433,-0.9670752331890878,-0.09984615089842856,1.0,0.4218928135494757,0.4638612903225806,-1.5546630349076953,-208.1859358841777,2.059496567505721,0.7745184908828057
2024.07.09 00:08:00,224.0,XAUUSDc,sell,1.97 / 1.97,0.0,,,2024.07.09 00:08:00,filled,sl 2361.740,2024-07-09 00:08:00,219.0,XAUUSDc,sell,out,1.97,2361.724,0,0.0,-2.01,49.64,sl 2361.740,-0.2310091743119266,0.7673258177785992,-0.74173664278769,-1.5126267080280738,-0.9946850513446294,-0.10244800779916441,1.0,0.4075440589837904,0.4640435779816514,-1.598420230302204,-200.87668784749783,2.059496567505721,0.7673258177785992
2024.07.15 01:15:07,225.0,XAUUSDc,sell,1.02 / 1.02,0.0,2406.651,2393.628,2024.07.15 01:15:07,filled,Range Breakout Sell,2024-07-15 01:15:07,220.0,XAUUSDc,sell,in,1.02,2405.164,0,0.0,0.0,49.64,Range Breakout Sell,-0.22995433789954337,0.7673258177785992,-0.7306649051769796,-1.4898619609532233,-0.9798376091953596,-0.10067554156716484,1.0,0.4075420104477359,0.464224200913242,-1.5739483287161329,-201.87668784749786,2.059496567505721,0.7673258177785992
2024.07.15 01:18:14,226.0,XAUUSDc,buy,1.02 / 1.02,0.0,,,2024.07.15 01:18:14,filled,sl 2406.651,2024-07-15 01:18:14,221.0,XAUUSDc,buy,out,1.02,2406.667,0,0.0,-1.53,48.11,sl 2406.651,-0.23586363636363633,0.7619397164747443,-0.7460001462167142,-1.5207183309912198,-1.0004025026374068,-0.10252680895996114,1.0,0.3963339316169678,0.46447272727272726,-1.6061226040052956,-196.92426286375007,2.059496567505721,0.7619397164747443
2024.07.17 00:42:04,227.0,XAUUSDc,buy,0.45 / 0.45,0.0,2468.561,2497.091,2024.07.17 00:42:04,filled,Range Breakout Buy,2024-07-17 00:42:04,222.0,XAUUSDc,buy,in,0.45,2472.014,0,0.0,0.0,48.11,Range Breakout Buy,-0.23479638009049772,0.7619397164747443,-0.7424862992052732,-1.5131484157916724,-0.9956903569870904,-0.10178537725816782,1.0,0.39633165257531977,0.4647190045248869,-1.5977102119255189,-197.9242628637501,2.059496567505721,0.7619397164747443
2024.07.17 00:59:40,228.0,XAUUSDc,sell,0.45 / 0.45,0.0,,,2024.07.17 00:59:40,filled,sl 2468.561,2024-07-17 00:59:40,223.0,XAUUSDc,sell,out,0.45,2468.533,0,0.0,-1.57,46.54,sl 2468.561,-0.2408108108108108,0.756490844493031,-0.75782940678033,-1.5437668799643103,-1.0162657996249564,-0.10361084893269087,1.0,0.3846352911777898,0.4650337837837838,-1.6296222623100447,-193.1116722783388,2.059496567505721,0.756490844493031
2024.07.18 00:09:01,229.0,XAUUSDc,sell,1.46 / 1.46,0.0,2458.864,2450.305,2024.07.18 00:09:01,filled,Range Breakout Sell,2024-07-18 00:09:01,224.0,XAUUSDc,sell,in,1.46,2457.943,0,0.0,0.0,46.54,Range Breakout Sell,-0.23973094170403583,0.756490844493031,-0.7561498256664209,-1.5397034959146083,-1.0140134446378182,-0.10310617226594547,1.0,0.38463277075640473,0.46534573991031386,-1.6249204855988446,-194.11167227833877,2.059496567505721,0.756490844493031
2024.07.18 00:11:17,230.0,XAUUSDc,buy,1.46 / 1.46,0.0,,,2024.07.18 00:11:17,filled,sl 2458.864,2024-07-18 00:11:17,225.0,XAUUSDc,buy,out,1.46,2458.879,0,0.0,-1.37,45.17,sl 2458.864,-0.2447767857142857,0.7517993753112128,-0.7692263423527367,-1.5654692914620456,-1.0315493393492514,-0.10459731675297734,1.0,0.3742311640485716,0.46571607142857147,-1.651706671820785,-190.26153565566284,2.059496567505721,0.7517993753112128
2024.07.19 00:03:00,231.0,XAUUSDc,sell,0.31 / 0.31,0.0,2441.343,2402.553,2024.07.19 00:03:00,filled,Range Breakout Sell,2024-07-19 00:03:00,226.0,XAUUSDc,sell,in,0.31,2437.059,0,0.0,0.0,45.17,Range Breakout Sell,-0.24368888888888887,0.7517993753112128,-0.7675291158006429,-1.5611650157153971,-1.0292733214438017,-0.10407766771435982,1.0,0.3742284344086382,0.4660831111111111,-1.6467644879277101,-191.26153565566284,2.059496567505721,0.7517993753112128
2024.07.19 12:47:39,232.0,XAUUSDc,buy,0.31 / 0.31,0.0,,,2024.07.19 12:47:39,filled,tp 2402.553,2024-07-19 12:47:39,227.0,XAUUSDc,buy,out,0.31,2402.549,0,0.0,10.7,55.87,tp 2402.553,-0.19526548672566368,0.8002353899778191,-0.6555690087615151,-1.3340101409142782,-0.8791323706068328,-0.08873703460229801,1.0,0.46284555664551635,0.4659734513274336,-1.406880599943998,-238.63584862905032,2.059496567505721,0.8002353899778191
2024.07.23 00:33:04,233.0,XAUUSDc,buy,2.09 / 2.09,0.0,2397.253,2404.444,2024.07.23 00:33:04,filled,Range Breakout Buy,2024-07-23 00:33:04,228.0,XAUUSDc,buy,in,2.09,2398.213,0,0.0,0.0,55.87,Range Breakout Buy,-0.19440528634361232,0.8002353899778191,-0.6491988931873133,-1.3216113669140233,-0.8705899063796612,-0.08771842730963411,1.0,0.4628448196052583,0.4658647577092511,-1.3935351031478582,-239.63584862905032,2.059496567505721,0.8002353899778191
2024.07.23 03:06:28,234.0,XAUUSDc,sell,2.09 / 2.09,0.0,,,2024.07.23 03:06:28,filled,sl 2397.253,2024-07-23 03:06:28,229.0,XAUUSDc,sell,out,2.09,2397.247,0,0.0,-2.02,53.85,sl 2397.253,-0.20241228070175438,0.7929843448616157,-0.6714993996956409,-1.3673616742921042,-0.9004953730664355,-0.09055573907052628,1.0,0.4493759962386028,0.46584561403508773,-1.441463393589154,-230.1469122426867,2.059496567505721,0.7929843448616157
2024.07.26 01:03:00,235.0,XAUUSDc,sell,0.72 / 0.72,0.0,2362.726,2342.584,2024.07.26 01:03:00,filled,Range Breakout Sell,2024-07-26 01:03:00,230.0,XAUUSDc,sell,in,0.72,2360.378,0,0.0,0.0,53.85,Range Breakout Sell,-0.20152838427947597,0.7929843448616157,-0.6662850291468474,-1.3570901224715426,-0.8935027881813699,-0.08967903954230712,1.0,0.44937500241214884,0.46582663755458514,-1.4303283140796617,-231.14691224268668,2.059496567505721,0.7929843448616157
2024.07.26 01:17:14,236.0,XAUUSDc,buy,0.72 / 0.72,0.0,,,2024.07.26 01:17:14,filled,sl 2362.726,2024-07-26 01:17:14,231.0,XAUUSDc,buy,out,0.72,2362.735,0,0.0,-1.7,52.15,sl 2362.726,-0.20804347826086955,0.7869830387748743,-0.6847184756366023,-1.394787417536521,-0.9182224428545023,-0.09196955876617184,1.0,0.4377355216300091,0.4658817391304348,-1.4697259371329403,-223.93479623824433,2.059496567505721,0.7869830387748743
2024.07.29 08:30:00,237.0,XAUUSDc,sell,1.17 / 1.17,0.0,2389.127,2377.112,2024.07.29 08:30:00,filled,Range Breakout Sell,2024-07-29 08:30:00,232.0,XAUUSDc,sell,in,1.17,2387.796,0,0.0,0.0,52.15,Range Breakout Sell,-0.20714285714285713,0.7869830387748743,-0.6789273153523817,-1.3831401772181005,-0.9104563703263803,-0.09100394239676045,1.0,0.4377343116679941,0.4659363636363636,-1.4571245524898444,-224.9347962382443,2.059496567505721,0.7869830387748743
2024.07.29 08:39:37,238.0,XAUUSDc,buy,1.17 / 1.17,0.0,,,2024.07.29 08:39:37,filled,sl 2389.127,2024-07-29 08:39:37,233.0,XAUUSDc,buy,out,1.17,2389.147,0,0.0,-1.58,50.57,sl 2389.127,-0.2130603448275862,0.7814862296096547,-0.6956985530264299,-1.4172643009696781,-0.9329469666439989,-0.09304795988987834,1.0,0.42667889006361387,0.4660586206896552,-1.492727571473654,-218.74489176613372,2.059496567505721,0.7814862296096547
2024.07.30 03:51:06,239.0,XAUUSDc,buy,4.26 / 4.26,0.0,2384.676,2387.88,2024.07.30 03:51:06,filled,Range Breakout Buy,2024-07-30 03:51:06,234.0,XAUUSDc,buy,in,4.26,2385.196,0,0.0,0.0,50.57,Range Breakout Buy,-0.21214592274678112,0.7814862296096547,-0.6943176165851901,-1.4144085707480947,-0.9310951006908813,-0.09266098634583093,1.0,0.4266774786959805,0.46617982832618027,-1.4893772196839556,-219.74489176613375,2.059496567505721,0.7814862296096547
2024.07.30 04:31:26,240.0,XAUUSDc,sell,4.26 / 4.26,0.0,,,2024.07.30 04:31:26,filled,tp 2387.880,2024-07-30 04:31:26,235.0,XAUUSDc,sell,out,4.26,2387.888,0,0.0,11.47,62.04,tp 2387.880,-0.16222222222222218,0.8321913266433845,-0.5638411297590465,-1.1496002132752712,-0.7561232798163425,-0.07515171692719276,0.9471137081986474,0.51154940984236,0.46580982905982904,-1.21045348248035,-287.1430453108532,2.059496567505721,0.8321913266433845
2024.08.01 02:45:07,241.0,XAUUSDc,sell,0.93 / 0.93,0.0,2445.957,2428.029,2024.08.01 02:45:07,filled,Range Breakout Sell,2024-08-01 02:45:07,236.0,XAUUSDc,sell,in,0.93,2444.073,0,0.0,0.0,62.04,Range Breakout Sell,-0.16153191489361698,0.8321913266433845,-0.5605416694644034,-1.1438493540766779,-0.7516986314394576,-0.07461650450082637,0.9471127691183161,0.5115496203437123,0.46544297872340423,-1.2043186707893447,-288.1430453108532,2.059496567505721,0.8321913266433845
2024.08.01 04:29:57,242.0,XAUUSDc,buy,0.93 / 0.93,0.0,,,2024.08.01 04:29:57,filled,sl 2445.957,2024-08-01 04:29:57,237.0,XAUUSDc,buy,out,0.93,2445.957,0,0.0,-1.75,60.29,sl 2445.957,-0.16826271186440675,0.8258027724162134,-0.5815482771232959,-1.1875799886378386,-0.7798689514862491,-0.07730487271168969,0.9953796738345865,0.5009826156174685,0.46515338983050847,-1.250229042370731,-276.4447242508181,2.059496567505721,0.8258027724162134
2024.08.02 01:15:08,243.0,XAUUSDc,sell,0.2 / 0.2,0.0,2446.837,2365.549,2024.08.02 01:15:08,filled,Range Breakout Sell,2024-08-02 01:15:08,238.0,XAUUSDc,sell,in,0.2,2437.64,0,0.0,0.0,60.29,Range Breakout Sell,-0.16755274261603373,0.8258027724162134,-0.5800657483366083,-1.1854091507095905,-0.7778808479772138,-0.07700059878626385,0.9953795910693881,0.5009826332565862,0.4648662447257384,-1.2478121500924104,-277.4447242508181,2.059496567505721,0.8258027724162134
2024.08.02 01:59:04,244.0,XAUUSDc,buy,0.2 / 0.2,0.0,,,2024.08.02 01:59:04,filled,sl 2446.837,2024-08-02 01:59:04,239.0,XAUUSDc,buy,out,0.2,2446.845,0,0.0,-1.84,58.45,sl 2446.837,-0.1745798319327731,0.8191906005221932,-0.6017488255181833,-1.230441656749789,-0.8069583284406375,-0.07975768635189073,1.0,0.48961068465714574,0.4646588235294118,-1.2950336785761996,-266.15836341756886,2.059496567505721,0.8191906005221932
2024.08.05 00:03:05,245.0,XAUUSDc,sell,0.53 / 0.53,0.0,2440.984,2411.635,2024.08.05 00:03:05,filled,Range Breakout Sell,2024-08-05 00:03:05,240.0,XAUUSDc,sell,in,0.53,2437.523,0,0.0,0.0,58.45,Range Breakout Sell,-0.17384937238493722,0.8191906005221932,-0.5967611258759592,-1.2209536685012863,-0.8002697141960028,-0.07897692742430465,1.0,0.48961050075860796,0.4644531380753138,-1.284868325680665,-267.1583634175689,2.059496567505721,0.8191906005221932
2024.08.05 01:42:02,246.0,XAUUSDc,buy,0.53 / 0.53,0.0,,,2024.08.05 01:42:02,filled,sl 2440.984,2024-08-05 01:42:02,241.0,XAUUSDc,buy,out,0.53,2440.984,0,0.0,-1.84,56.61,sl 2440.984,-0.18079166666666666,0.8126834743567605,-0.6178790412948532,-1.2647186964497408,-0.8285893003819944,-0.08163724081644999,1.0,0.4779566826322685,0.4643258333333333,-1.3307014103849915,-256.82922332334607,2.059496567505721,0.8126834743567605
2024.08.06 05:48:08,247.0,XAUUSDc,sell,0.81 / 0.81,0.0,2405.912,2387.192,2024.08.06 05:48:08,filled,Range Breakout Sell,2024-08-06 05:48:08,242.0,XAUUSDc,sell,in,0.81,2403.92,0,0.0,0.0,56.61,Range Breakout Sell,-0.18004149377593362,0.8126834743567605,-0.6158921389225527,-1.2612045437262625,-0.8259248208697234,-0.08124132640881084,1.0,0.47795629744664725,0.4641995850622407,-1.3267830449266187,-257.82922332334607,2.059496567505721,0.8126834743567605
2024.08.06 06:26:04,248.0,XAUUSDc,buy,0.81 / 0.81,0.0,,,2024.08.06 06:26:04,filled,sl 2405.912,2024-08-06 06:26:04,243.0,XAUUSDc,buy,out,0.81,2405.924,0,0.0,-1.62,54.99,sl 2405.912,-0.18599173553719006,0.8070393552259282,-0.6341512927399995,-1.2989989655046428,-0.8504107452594871,-0.08350281611478573,1.0,0.46743589995915236,0.4641413223140496,-1.366289236171299,-249.549433459231,2.059496567505721,0.8070393552259282
2024.08.07 00:09:12,249.0,XAUUSDc,sell,0.54 / 0.54,0.0,2384.795,2357.633,2024.08.07 00:09:12,filled,Range Breakout Sell,2024-08-07 00:09:12,244.0,XAUUSDc,sell,in,0.54,2381.476,0,0.0,0.0,54.99,Range Breakout Sell,-0.18522633744855965,0.8070393552259282,-0.6329030970843675,-1.2968423148040307,-0.8487368876014049,-0.08319247328317829,1.0,0.4674353378841895,0.4640835390946502,-1.3637697607612977,-250.549433459231,2.059496567505721,0.8070393552259282
2024.08.07 00:30:34,250.0,XAUUSDc,buy,0.54 / 0.54,0.0,,,2024.08.07 00:30:34,filled,sl 2384.795,2024-08-07 00:30:34,245.0,XAUUSDc,buy,out,0.54,2384.808,0,0.0,-1.8,53.19,sl 2384.795,-0.19184426229508195,0.800859355058283,-0.652790840414581,-1.3378124442234285,-0.8754067861265671,-0.08564466564688461,1.0,0.45549938572149173,0.46409999999999996,-1.4065736703610883,-241.91497543259965,2.059496567505721,0.800859355058283
2024.08.15 00:03:01,251.0,XAUUSDc,buy,8.35 / 8.35,0.0,2449.377,2451.096,2024.08.15 00:03:01,filled,Range Breakout Buy,2024-08-15 00:03:01,246.0,XAUUSDc,buy,in,8.35,2449.699,0,0.0,0.0,53.19,Range Breakout Buy,-0.1910612244897959,0.800859355058283,-0.6395727976211976,-1.3109370343812692,-0.8576811018119855,-0.08375269494567134,1.0,0.45549862572270805,0.46411632653061224,-1.378044169232673,-242.91497543259965,2.059496567505721,0.800859355058283
2024.08.15 00:05:17,252.0,XAUUSDc,sell,8.35 / 8.35,0.0,,,2024.08.15 00:05:17,filled,sl 2449.377,2024-08-15 00:05:17,247.0,XAUUSDc,sell,out,8.35,2449.353,0,0.0,-2.89,50.3,sl 2449.377,-0.20203252032520325,0.7911325908804371,-0.6706917780513895,-1.3746163439028352,-0.8994123347879704,-0.08764233702687131,1.0,0.4359690636626057,0.46425,-1.444678035651889,-229.78973843058327,2.059496567505721,0.7911325908804371
2024.08.21 01:12:10,253.0,XAUUSDc,buy,1.93 / 1.93,0.0,2515.567,2522.587,2024.08.21 01:12:10,filled,Range Breakout Buy,2024-08-21 01:12:10,248.0,XAUUSDc,buy,in,1.93,2516.561,0,0.0,0.0,50.3,Range Breakout Buy,-0.20121457489878541,0.7911325908804371,-0.6610195728574553,-1.354689570491291,-0.8864416962014957,-0.08619683322658092,1.0,0.4359679750926573,0.4643825910931174,-1.4234374533753968,-230.7897384305833,2.059496567505721,0.7911325908804371
2024.08.21 01:12:29,254.0,XAUUSDc,sell,1.93 / 1.93,0.0,,,2024.08.21 01:12:29,filled,sl 2515.567,2024-08-21 01:12:29,249.0,XAUUSDc,sell,out,1.93,2515.555,0,0.0,-1.94,48.36,sl 2515.567,-0.2082258064516129,0.7847346700571095,-0.6813725678083042,-1.3960631215579968,-0.9137355073197054,-0.08865009686907398,1.0,0.422305168152625,0.4645923387096774,-1.466603107792727,-223.11948102246302,2.059496567505721,0.7847346700571095
2024.08.26 01:42:02,255.0,XAUUSDc,sell,0.95 / 0.95,0.0,2512.301,2498.612,2024.08.26 01:42:02,filled,Range Breakout Sell,2024-08-26 01:42:02,250.0,XAUUSDc,sell,in,0.95,2510.72,0,0.0,0.0,48.36,Range Breakout Sell,-0.20738955823293173,0.7847346700571095,-0.6735593420481121,-1.3797236549183913,-0.9032578007886712,-0.08743643391440509,1.0,0.4223038556065426,0.46480040160642566,-1.4491367471288354,-224.11948102246302,2.059496567505721,0.7847346700571095
2024.08.26 01:46:28,256.0,XAUUSDc,buy,0.95 / 0.95,0.0,,,2024.08.26 01:46:28,filled,sl 2512.301,2024-08-26 01:46:28,251.0,XAUUSDc,buy,out,0.95,2512.318,0,0.0,-1.52,46.84,sl 2512.301,-0.21264,0.7797937119423388,-0.6892303772524079,-1.4113000404652074,-0.9242730015454043,-0.08925845179515711,1.0,0.41130191240829883,0.4650676,-1.482000417256347,-218.71124905944302,2.059496567505721,0.7797937119423388
2024.08.29 00:03:18,257.0,XAUUSDc,buy,1.15 / 1.15,0.0,2507.967,2518.875,2024.08.29 00:03:18,filled,Range Breakout Buy,2024-08-29 00:03:18,252.0,XAUUSDc,buy,in,1.15,2509.263,0,0.0,0.0,46.84,Range Breakout Buy,-0.21179282868525895,0.7797937119423388,-0.6847662965746014,-1.4016430288486752,-0.9182865717776606,-0.08847092349503365,1.0,0.41130042462990685,0.46533266932270917,-1.4715629091146287,-219.71124905944302,2.059496567505721,0.7797937119423388
2024.08.29 05:53:39,258.0,XAUUSDc,sell,1.15 / 1.15,0.0,,,2024.08.29 05:53:39,filled,tp 2518.875,2024-08-29 05:53:39,253.0,XAUUSDc,sell,out,1.15,2518.9,0,0.0,11.08,57.92,tp 2518.875,-0.16698412698412698,0.8256907336067272,-0.5641295630205386,-1.1553043996321228,-0.7565100751247669,-0.0727773364286995,1.0,0.4969130880230398,0.4651559523809524,-1.2127751136645222,-278.5629752851708,2.059496567505721,0.8256907336067272
2024.08.30 00:03:08,259.0,XAUUSDc,sell,1.36 / 1.36,0.0,2519.687,2508.203,2024.08.30 00:03:08,filled,Range Breakout Sell,2024-08-30 00:03:08,254.0,XAUUSDc,sell,in,1.36,2518.607,0,0.0,0.0,57.92,Range Breakout Sell,-0.16632411067193675,0.8256907336067272,-0.5629915869839868,-1.153560728368396,-0.7549840243851238,-0.07252374162264329,1.0,0.49691303937929854,0.4649806324110672,-1.2107850257433364,-279.5629752851708,2.059496567505721,0.8256907336067272
2024.08.30 01:31:03,260.0,XAUUSDc,buy,1.36 / 1.36,0.0,,,2024.08.30 01:31:03,filled,sl 2519.687,2024-08-30 01:31:03,255.0,XAUUSDc,buy,out,1.36,2519.7,0,0.0,-1.49,56.43,sl 2519.687,-0.17153543307086613,0.8206257719226019,-0.5798267957998675,-1.1885308666039605,-0.7775604074022631,-0.07457505918365413,1.0,0.4876021273446776,0.4648653543307087,-1.2473005148655891,-271.0025246729398,2.059496567505721,0.8206257719226019
