7_layer_output_rolling_Sharpe_Ratio,7_layer_output_rolling_Sortino_Ratio,7_layer_output_rolling_Calmar_Ratio,7_layer_output_rolling_Stability,7_layer_output_rolling_Recovery_Factor,7_layer_output_rolling_Omega_Ratio,7_layer_output_rolling_Skewness,7_layer_output_rolling_Kurtosis,7_layer_output_rolling_Tail_Ratio,7_layer_output_rolling_Alpha,7_layer_output_rolling_Beta,7_layer_output_rolling_Common_Sense_Ratio,7_layer_output_rolling_Volatility,7_layer_output_rolling_Kelly_Criterion,7_layer_output_rolling_SQN_System_Quality_Number,7_layer_output_rolling_K_Ratio,7_layer_output_rolling_R_Squared,7_layer_output_rolling_CPC_Index,7_layer_output_rolling_VaR_Value_at_Risk,7_layer_output_rolling_CVaR_Conditional_Value_at_Risk,7_layer_output_rolling_Return_Standard_Deviation,7_layer_output_rolling_AHPR_Average_Holding_Period_Return,7_layer_output_rolling_GHPR_Geometric_Holding_Period_Return,7_layer_output_rolling_Drawdown_Duration,7_layer_output_rolling_Max_Drawdown_Duration,7_layer_output_rolling_TWR_Time_Weighted_Return,7_layer_output_rolling_MWR_Money_Weighted_Return,7_layer_output_rolling_Ulcer_Index,7_layer_output_rolling_MAE_Max_Adverse_Excursion,7_layer_output_rolling_MFE_Max_Favorable_Excursion,7_layer_output_rolling_MAR_Ratio,7_layer_output_rolling_Information_Ratio,7_layer_output_rolling_Treynor_Ratio,7_layer_output_rolling_Tracking_Error,7_layer_output_rolling_Active_Share
-0.0703869373589481,-0.1966903243663854,-1.2522177149874794,0.5442862810818612,-0.7834249698270082,0.6114916539203299,2.5068708173044145,7.188931001083788,2.6425281982251496,,,1.6158839384638062,0.0664719263398134,-0.1760644950108606,-1.4390919301856708,-14.364520065167138,,0.1598445373862316,-0.0699110288979732,-0.0940536545413692,0.0664719263398134,0.9953212446845908,0.9933235254980496,10194090.0,10194090.0,-0.5842,,0.4849655496539368,,,-1.2522177149874794,,,,
-0.0413320391433794,-0.1205977766651934,-1.1706989501356384,0.5331793124913988,-0.6528094407938849,0.6762652124758928,2.419312349830557,6.328783008275174,2.7403439786435,,,1.85319930297438,0.0694064459288599,-0.1682935553645554,-1.1631379202275176,-14.130889135639928,,0.1940207553476031,-0.0694421608998521,-0.0940536545413692,0.0694064459288599,0.9971312900600654,0.9949590390635534,10195023.0,10195023.0,-0.4868000000000001,,0.4849794730895131,,,-1.1706989501356384,,,,
-0.0411772775382197,-0.1196910264647033,-1.167838928942159,0.5223878832841452,-0.6528094407938849,0.6762652124758928,2.427473133231864,6.396171293551946,2.7546061965354123,,,1.8628443447874317,0.0691434903539497,-0.1690135686490153,-1.163126141838562,-13.909988316656536,,0.1925619526758165,-0.0689732929017309,-0.0940536545413692,0.0691434903539497,0.997152859307734,0.994996846051685,10277966.0,10277966.0,-0.4868000000000001,,0.4849931867593682,,,-1.167838928942159,,,,
-0.0443120161917672,-0.1291000905519296,-1.1835792844567,0.5135124853398024,-0.6738634839747889,0.6692773463209162,2.4407172459560704,6.4735198925953625,2.769063645540093,,,1.853271568480796,0.0689247486914232,-0.1679424739447201,-1.20017604268138,-13.740741226421695,,0.1905383095448279,-0.0685044249036097,-0.0940536545413692,0.0689247486914232,0.996945805419972,0.9948034020934096,10278182.0,10278182.0,-0.5025000000000002,,0.4851261743862382,,,-1.1835792844567,,,,
-0.0441484984579939,-0.1281437935848783,-1.1806545504893395,0.504865913463996,-0.6738634839747889,0.6692773463209162,2.4487622016342567,6.540698297007486,2.783720361971429,,,1.8630809767597385,0.0686675883066901,-0.168640169568343,-1.2001613240678335,-13.5792596252941,,0.1891269146593107,-0.0680355569054886,-0.0940536545413692,0.0686675883066901,0.996968429083528,0.9948417959612632,10367262.0,10367262.0,-0.5025000000000002,,0.4852571561859027,,,-1.1806545504893395,,,,
-0.0500079381023389,-0.145916326500181,-1.2069088996466035,0.4992563406008151,-0.7119485047606277,0.6569970280397984,2.454799902886553,6.58354084114724,2.798580494180667,,,1.8386590674068488,0.068569628577686,-0.1696015332762719,-1.2658292198292669,-13.49029374371878,,0.1840839375108927,-0.0675666889073674,-0.0940536545413692,0.068569628577686,0.9965709742583868,0.9944497297338571,10367335.0,10367335.0,-0.5309000000000001,,0.485608421739889,,,-1.2069088996466035,,,,
-0.0498259819519944,-0.1448512438249972,-1.2044154783710337,0.493761238576326,-0.7119485047606277,0.6569970280397984,2.4626382107606943,6.650030073718705,2.8136483064709066,,,1.8485585753005973,0.068317697379605,-0.1702790918055711,-1.2658086094213692,-13.404339369971234,,0.1827402591349007,-0.0670978209092463,-0.0940536545413692,0.068317697379605,0.996596003643362,0.9944901308387504,10450948.0,10450948.0,-0.5309000000000001,,0.4859543109550181,,,-1.2044154783710337,,,,
-0.053613921355729,-0.1566455403473467,-1.219383682389806,0.4900751282463287,-0.7356845916588441,0.6495688278505269,2.474848704955613,6.721405882360527,2.8289281831768687,,,1.8375835640195195,0.0681306022676914,-0.1695575914188509,-1.307334969368122,-13.35843851294134,,0.1803944932231257,-0.0666289529111251,-0.0940536545413692,0.0681306022676914,0.9963472512481016,0.9942528003365892,10450981.0,10450981.0,-0.5486000000000002,,0.4864372854553394,,,-1.219383682389806,,,,
-0.0534215636277362,-0.1555185940139125,-1.2168662628656477,0.4864442205664706,-0.7356845916588441,0.6495688278505269,2.4825573508848366,6.787584061748953,2.844424632918128,,,1.847649574713794,0.0678840104563383,-0.170214941683812,-1.3073106300051334,-13.313633417146011,,0.1790966911136068,-0.066160084913004,-0.0940536545413692,0.0678840104563383,0.9963735300161009,0.994294028909229,10540946.0,10540946.0,-0.5486000000000002,,0.4869128419044939,,,-1.2168662628656477,,,,
-0.0567249775038903,-0.1656998966264572,-1.2288720949675702,0.4842752790290102,-0.7559340217245542,0.643363279767177,2.4951486638037745,6.862413042900384,2.860142293034516,,,1.8401105262475004,0.0676863344718545,-0.1691227774421795,-1.342854372738845,-13.29960678631171,,0.1773927041797623,-0.0656912169148828,-0.0940536545413692,0.0676863344718545,0.9961604941997632,0.9940930493347052,10541331.0,10541331.0,-0.5637000000000001,,0.4875042106777863,,,-1.2288720949675702,,,,
-0.0565242595594512,-0.1645247200546384,-1.2220778589926151,0.4821188115793007,-0.7559340217245542,0.643363279767177,2.5027434924770025,6.928345057504519,2.8760859342128064,,,1.8503680795273965,0.0674449394359023,-0.1697605967424753,-1.3428268567902522,-13.28554887648422,,0.1761345998947995,-0.0652223489167616,-0.0904497413382933,0.0674449394359023,0.9961877247373536,0.9941348195042908,10797268.0,10797268.0,-0.5637000000000001,,0.4880864899085055,,,-1.2220778589926151,,,,
-0.0596281327415794,-0.1740291706859309,-1.2327793467936106,0.4812366189408683,-0.7745742255598767,0.6377547820633428,2.515315407167724,7.004096905718338,2.874343394984056,,,1.8331262454432653,0.0672465479902655,-0.1685247100496642,-1.3755908993196442,-13.297372826982247,,0.1747225414417209,-0.0651629722231772,-0.0904497413382933,0.0672465479902655,0.9959902139100234,0.9939493473561116,10798500.0,10798500.0,-0.5776000000000001,,0.4887741868227344,,,-1.2327793467936106,,,,
-0.0594200065127648,-0.172812183478337,-1.230453045961328,0.4803332542510712,-0.7745742255598767,0.6377547820633428,2.5228035580801182,7.06980529071428,2.872597677245212,,,1.8320129056071848,0.0670101849779081,-0.1691437631912459,-1.3755604656087816,-13.30842974895906,,0.173500705487583,-0.0651035955295928,-0.0904497413382933,0.0670101849779081,0.996018254372191,0.9939915322401914,10890511.0,10890511.0,-0.5776000000000001,,0.4894513195362784,,,-1.230453045961328,,,,
-0.0620441206835683,-0.1805288461224967,-1.2389937070325512,0.4804360824826433,-0.7901300791202898,0.633148620882884,2.535395432310482,7.147744057772725,2.870848772291602,,,1.8176739409397484,0.0668041346371522,-0.1676082802783496,-1.402992863502331,-13.339410646146169,,0.1725998952764283,-0.0650442188360083,-0.0904497413382933,0.0668041346371522,0.9958551962084112,0.993840928648114,10891551.0,10891551.0,-0.5892000000000002,,0.4902140094585674,,,-1.2389937070325512,,,,
-0.0618304697515628,-0.179283819597514,-1.237055963887889,0.4804935750068059,-0.7901300791202898,0.633148620882884,2.542790719769385,7.213284759380244,2.8690966713867487,,,1.816564600668193,0.0665726615759648,-0.1682092109424146,-1.4029601041650532,-13.36918227190132,,0.1714095511710736,-0.0649848421424239,-0.0904497413382933,0.0665726615759648,0.9958837810621464,0.9938832748275662,10971686.0,10971686.0,-0.5892000000000002,,0.4909650191205072,,,-1.237055963887889,,,,
-0.0648487274772021,-0.1885366135963599,-1.2462340799261538,0.4816273367638644,-0.8075633632828215,0.6280649743684763,2.5550939469285154,7.28879479295091,2.867341365762213,,,1.8008766813931163,0.0663818135185749,-0.1669255338208926,-1.4336243080158566,-13.420002737838884,,0.1702146134095473,-0.0649254654488395,-0.0904497413382933,0.0663818135185749,0.9956952238656916,0.9937061506421242,10971715.0,10971715.0,-0.6022000000000001,,0.4918124788118623,,,-1.2462340799261538,,,,
-0.0646283623569537,-0.1872540515991057,-1.2422802022818258,0.4826913794643915,-0.8075633632828215,0.6280649743684763,2.562387936377524,7.35411557689747,2.8655828466174453,,,1.7997722171115311,0.0661550407126885,-0.1675092300663012,-1.4335888225363256,-13.469236745700217,,0.1690566908693463,-0.0648660887552551,-0.0904497413382933,0.0661550407126885,0.9957245080570816,0.9937488318403704,11143593.0,11143593.0,-0.6022000000000001,,0.492646980243315,,,-1.2422802022818258,,,,
-0.0677428477275895,-0.1969062799019842,-1.2511990892721374,0.4847826637031147,-0.8251307496312191,0.6230241391986276,2.574449072640024,7.428507398850551,2.863821105119653,,,1.7842296788360343,0.0659717034226996,-0.1662798203602363,-1.4644720331826768,-13.538417537460928,,0.1678525742807312,-0.0648067120616706,-0.0904497413382933,0.0659717034226996,0.9955308889407064,0.993566114558828,11143983.0,11143983.0,-0.6153000000000001,,0.4935780013112197,,,-1.2511990892721374,,,,
-0.067515634463547,-0.1955847612449239,-1.245455454748406,0.4867821879283386,-0.8251307496312191,0.6230241391986276,2.581640701473212,7.49359135506019,2.862056132403631,,,1.7831300582289258,0.0657494676693798,-0.1668470219069536,-1.46443376885402,-13.60573329857666,,0.1667260469365652,-0.0647473353680862,-0.0904497413382933,0.0657494676693798,0.9955608829746614,0.993609156722446,11405490.0,11405490.0,-0.6153000000000001,,0.494494807689843,,,-1.245455454748406,,,,
-0.0409937656956925,-0.1237308745623055,-1.1668069268238084,0.4805129858181998,-0.7012203298913774,0.679634848670506,2.5020655124013,6.700392201225425,2.951054668043418,,,2.0056395927340787,0.0685049333399269,-0.1610143220950148,-1.2129461555962744,-13.49871066501115,,0.1970788384116828,-0.0646879586745017,-0.0904497413382933,0.0685049333399269,0.997191724813664,0.9950786220829916,11434950.0,11434950.0,-0.5229,,0.4946895761990544,,,-1.1668069268238084,,,,
-0.040858478363534,-0.1229114647969922,-1.165142770185495,0.4743768495256218,-0.7012203298913774,0.679634848670506,2.509530264884626,6.762098865076549,2.9491062484632926,,,2.004315378887594,0.0682765841791514,-0.1616227911761071,-1.2129334538674144,-13.395360422025028,,0.1957736805414067,-0.0646285819809173,-0.0904497413382933,0.0682765841791514,0.99721032266258,0.9951111341904156,11488466.0,11488466.0,-0.5229,,0.494881689854901,,,-1.165142770185495,,,,
-0.0443337815798115,-0.1340026189745032,-1.1827507588996475,0.4700035593153509,-0.7253587233471905,0.6722215489031632,2.520551885271007,6.827284821705671,2.9471542454191324,,,1.9811405917121825,0.068109108192943,-0.1611614411247418,-1.2540014923739355,-13.331468555548286,,0.193238932254177,-0.0645692052873329,-0.0904497413382933,0.068109108192943,0.9969804656737784,0.994891466668483,11488899.0,11488899.0,-0.5409,,0.4951984167721907,,,-1.1827507588996475,,,,
-0.0441893330456129,-0.1331267848635587,-1.180086192014773,0.4657063846095963,-0.7253587233471905,0.6722215489031632,2.527906089689613,6.888732400660755,2.945198649015974,,,1.9798259976690216,0.0678851342846296,-0.1617535134305117,-1.2539859555130184,-13.269323314706456,,0.1919759326969601,-0.0645098285937485,-0.0904497413382933,0.0678851342846296,0.9970002011922504,0.9949247709023652,11579368.0,11579368.0,-0.5409,,0.49551080497113,,,-1.180086192014773,,,,
-0.047295801262135,-0.143006219427129,-1.1942998933299034,0.4628697019221398,-0.7464127665280944,0.6658863077015427,2.539274941193104,6.956672097395698,2.9432394493223777,,,1.9598628495908,0.067709610063937,-0.1609863362995969,-1.289898459649369,-13.238202892668792,,0.1900305320504544,-0.064450451900164,-0.0904497413382933,0.067709610063937,0.9967976197388796,0.9947328619497596,11591403.0,11591403.0,-0.5566,,0.4959317618408781,,,-1.1942998933299034,,,,
-0.0471436388261182,-0.1420835986566314,-1.192351919552331,0.4600673956759269,-0.7464127665280944,0.6658863077015427,2.546529830108246,7.017905789182469,2.941276636370284,,,1.9585558393214209,0.0674899057970939,-0.1615625081786538,-1.2898804071598151,-13.207659018444817,,0.1888045286178708,-0.0643910752065796,-0.0904497413382933,0.0674899057970939,0.9968182802566932,0.9947667544126864,11660912.0,11660912.0,-0.5566,,0.4963469368717162,,,-1.192351919552331,,,,
-0.0498892845175431,-0.1506948785995022,-1.2041977713609684,0.4584695313740372,-0.76465066380582,0.6604941947008037,2.5580733347479154,7.088001167079584,2.939310200154826,,,1.94139732362712,0.0673078403489541,-0.1605298956472414,-1.3210695823597514,-13.201726014599917,,0.1873648906579617,-0.0643316985129952,-0.0904497413382933,0.0673078403489541,0.9966420600025696,0.9946015773773028,11667126.0,11667126.0,-0.5702,,0.4968553142205795,,,-1.2041977713609684,,,,
-0.0497307726745302,-0.1497350386084225,-1.195030517329998,0.4568751840651699,-0.76465066380582,0.6604941947008037,2.5652391578441542,7.149061768929599,2.9373401306341638,,,1.940096104145565,0.0670922984932687,-0.161090661245841,-1.3210493557148637,-13.195639986802874,,0.1861714837110957,-0.0642723218194107,-0.0904497413382933,0.0670922984932687,0.9966634481554194,0.9946358698464756,12008312.0,12008312.0,-0.5702,,0.4973567056702455,,,-1.195030517329998,,,,
-0.0256989286157713,-0.0803234194930503,-1.0829903476673557,0.4461552044546841,-0.6257207992490278,0.722179220005954,2.4877322850396784,6.430925911926044,3.0449424732780077,,,2.198994180314912,0.0696468709192226,-0.1532203477270766,-1.0491551309557698,-12.985773299049924,,0.2211605653744515,-0.0642129451258263,-0.0904497413382933,0.0696468709192226,0.9982101500359348,0.996030156018045,12025845.0,12025845.0,-0.4666000000000001,,0.4971680261901631,,,-1.0829903476673557,,,,
-0.0256184464770517,-0.0798182407541003,-1.0775885839939856,0.4357352433523768,-0.6257207992490278,0.722179220005954,2.4950889361297537,6.4889124684667046,3.037801802591733,,,2.193837336328379,0.0694262646895925,-0.1538164812746222,-1.0491530143600167,-12.785370385444736,,0.219769618422411,-0.0641535684322419,-0.0904497413382933,0.0694262646895925,0.998221406953948,0.9960550742775568,12178947.0,12178947.0,-0.4666000000000001,,0.4969816497504502,,,-1.0775885839939856,,,,
-0.0292005477452028,-0.091455591380434,-1.104551765726001,0.4275043623948272,-0.654955075767735,0.7129254099806029,2.504935003502903,6.546638872683008,3.030647901707721,,,2.160625897831832,0.0692765655481211,-0.1539654595451834,-1.0972054354543432,-12.638177964731254,,0.2160116220833045,-0.0640941917386574,-0.0904497413382933,0.0692765655481211,0.9979770863400884,0.9958199345880424,12179459.0,12179459.0,-0.4884000000000001,,0.4969284746696449,,,-1.104551765726001,,,,
-0.0291102125560963,-0.0908875442290028,-1.101527412753815,0.4194781070943226,-0.654955075767735,0.7129254099806029,2.512183283320749,6.604368820260007,3.0234807338226166,,,2.155516241728943,0.069059920978595,-0.1545466071662402,-1.0972010668076797,-12.496477703938352,,0.2146699349896194,-0.064034815045073,-0.0875147495279355,0.069059920978595,0.9979896510212058,0.9958458437247146,12269310.0,12269310.0,-0.4884000000000001,,0.4968759545637145,,,-1.101527412753815,,,,
-0.0077308481088418,-0.0249221729302228,-0.9272407469215804,0.4014736630634208,-0.494166554914845,0.7834009287015811,2.4333387101595405,5.949791495264618,3.217456291967865,,,2.5205582471843706,0.0713059629598019,-0.1442041209185199,-0.797985380914636,-12.10235174339312,,0.2576096112725554,-0.0639471294169247,-0.0875147495279355,0.0713059629598019,0.9994487444311032,0.9971666306189344,12327893.0,12327893.0,-0.3685000000000001,,0.4961854009327213,,,-0.9272407469215804,,,,
-0.0077072427851372,-0.0247692761637797,-0.9158471945252958,0.3842036881058703,-0.494166554914845,0.7834009287015811,2.440692946027252,6.004564562700915,3.2118694370788554,,,2.5161814998758,0.0710855552582247,-0.1448165742298363,-0.7979909030668519,-11.733964930241529,,0.2560291842095336,-0.0638594437887764,-0.0875147495279355,0.0710855552582247,0.9994521263671086,0.9971839887552504,12619410.0,12619410.0,-0.3685000000000001,,0.4955023756079569,,,-0.9158471945252958,,,,
-0.0105789185424022,-0.0341164727139243,-0.9507760078772184,0.3693255439495376,-0.5227303205042241,0.7737141530244978,2.451222648171738,6.063940781527245,3.206267218433392,,,2.480734325280404,0.0709145163702193,-0.144937495146521,-0.8434155988593212,-11.43336775346207,,0.2518641326264555,-0.0637717581606282,-0.0875147495279355,0.0709145163702193,0.9992498011078454,0.9969925284408714,12619622.0,12619622.0,-0.3898000000000001,,0.49492626039816,,,-0.9507760078772184,,,,
-0.0105470049672892,-0.0339097062126278,-0.9476109484504004,0.3550062096748667,-0.5227303205042241,0.7737141530244978,2.4584885005935035,6.118561885207795,3.200649572569114,,,2.476387873168533,0.0706980071133499,-0.145534893799417,-0.8434201246992197,-11.148901979150924,,0.2503376833378103,-0.0636840725324799,-0.0875147495279355,0.0706980071133499,0.999254347767798,0.997010728271083,12702746.0,12702746.0,-0.3898000000000001,,0.4943564691657838,,,-0.9476109484504004,,,,
-0.0135448621053567,-0.043723175240482,-0.981307538797927,0.3428614198407129,-0.5518304948370658,0.7640887462019148,2.4687166876360163,6.176676599558958,3.1950164356736592,,,2.441276102428397,0.0705352278144978,-0.1457057457234184,-0.8896109136083731,-10.919993329503423,,0.2461940532835481,-0.0635963869043316,-0.0875147495279355,0.0705352278144978,0.9990446100656828,0.9968112494033016,12706130.0,12706130.0,-0.4115000000000001,,0.493898950813279,,,-0.981307538797927,,,,
-0.0135044853113714,-0.0434613598198803,-0.97833484350302,0.331132987557152,-0.5518304948370658,0.7640887462019148,2.475892535330227,6.2311292355983845,3.189367743582228,,,2.4369600003705743,0.0703224902401387,-0.1462886651666654,-0.8896142806999138,-10.701281908171609,,0.2447198373956227,-0.0635087012761833,-0.0875147495279355,0.0703224902401387,0.9990503309634928,0.9968303134246346,12786100.0,12786100.0,-0.4115000000000001,,0.4934464951065456,,,-0.97833484350302,,,,
-0.0165963174281838,-0.0536444595235741,-1.0105706785702009,0.3213841257418974,-0.5810647713557732,0.7546571541815299,2.4858254285346413,6.288077294210019,3.1837034317751858,,,2.402604571581432,0.0701669068786314,-0.1464693711991839,-0.9359426859077468,-10.529335939014135,,0.2406846836034103,-0.0634210156480351,-0.0875147495279355,0.0701669068786314,0.9988354877404884,0.9966252002444402,12786270.0,12786270.0,-0.4333,,0.4931101849726991,,,-1.0105706785702009,,,,
-0.0165474226282942,-0.0533270366861565,-1.0075466661025316,0.3119374007934914,-0.5810647713557732,0.7546571541815299,2.4929102698244536,6.342347681218749,3.178023435375564,,,2.3983181216627325,0.0699578224615058,-0.1470383386290594,-0.9359447420982429,-10.363802989065263,,0.2392605138779464,-0.0633333300198868,-0.0875147495279355,0.0699578224615058,0.9988423783455744,0.9966451359391044,12869969.0,12869969.0,-0.4333,,0.4927776293743805,,,-1.0075466661025316,,,,
-0.0189307258554161,-0.0610962843707334,-1.0305534425304814,0.3039291523553004,-0.6030575298377364,0.7477138849929874,2.503450918955561,6.403749187030829,3.1723276891466248,,,2.3719934609226487,0.069783077851612,-0.1465403379489051,-0.9709528340896788,-10.230258573199812,,0.2367851522024356,-0.0632456443917385,-0.0875147495279355,0.069783077851612,0.998678955683844,0.9964926844921098,12874121.0,12874121.0,-0.4497,,0.492535247708521,,,-1.0305534425304814,,,,
-0.0188755983672775,-0.060738996158039,-1.0275615123433874,0.2961486524275557,-0.6030575298377364,0.7477138849929874,2.51046123717984,6.457907153017626,3.1666161274893376,,,2.367722846966502,0.069577604123806,-0.1470955219319697,-0.9709537958147486,-10.101034925959262,,0.2354004437100237,-0.0631579587635902,-0.0875147495279355,0.069577604123806,0.9986866810892016,0.9965131593087314,12959068.0,12959068.0,-0.4497,,0.492295583664841,,,-1.0275615123433874,,,,
-0.0217151175284661,-0.0701316797575383,-1.053337781618752,0.289884385937433,-0.6286710473380716,0.7397868561278863,2.520473622830174,6.516182587220843,3.160888684439853,,,2.338383902431969,0.0694205782418391,-0.1469455255820072,-1.0115707631388058,-10.004190244386242,,0.2322777630957528,-0.063070273135442,-0.0875147495279355,0.0694205782418391,0.9984925239845844,0.9963287516134256,12960362.0,12960362.0,-0.4688,,0.4921622231493889,,,-1.053337781618752,,,,
-0.0216526023888214,-0.0697262943254138,-1.0416037986835252,0.2837795242917675,-0.6286710473380716,0.7397868561278863,2.527400869126043,6.570180288607348,3.155145293667001,,,2.334135017428608,0.0692185749458102,-0.1474875800347853,-1.0115703652090269,-9.910035521834352,,0.2309351170662976,-0.0629825875072937,-0.0875147495279355,0.0692185749458102,0.9985012377187776,0.996349933925832,13305931.0,13305931.0,-0.4688,,0.4920303688522004,,,-1.0416037986835252,,,,
-0.0239316989304789,-0.0771540837779686,-1.0606724538217551,0.2788221273351948,-0.648786375217916,0.7336783001211054,2.5377782138734792,6.631672834642039,3.149385888469681,,,2.3106360850778325,0.0690479931677972,-0.1468428820736123,-1.0435876861610107,-9.839413801170313,,0.2289253146958391,-0.0628949018791454,-0.0875147495279355,0.0690479931677972,0.9983475642157544,0.9962068616658863,13323656.0,13323656.0,-0.4838,,0.4919834612559911,,,-1.0606724538217551,,,,
-0.0238635795167232,-0.0767132032992373,-1.0584251807583889,0.2739784673770671,-0.648786375217916,0.7336783001211054,2.544635124295048,6.685563430557156,3.1436104017743216,,,2.306398735816809,0.0688494068083296,-0.147372037618136,-1.0435861509906117,-9.770520291485967,,0.2276171700404343,-0.0628072162509971,-0.0875147495279355,0.0688494068083296,0.9983570067059502,0.9962284958166308,13391970.0,13391970.0,-0.4838,,0.4919370853502073,,,-1.0584251807583889,,,,
-0.026490210808863,-0.0854119789192885,-1.079674308886018,0.270340844506992,-0.6714496446292076,0.726915734933188,2.554646173840367,6.744798490062504,3.1378187661322605,,,2.2809298344701814,0.0686924152684875,-0.1469739316181018,-1.079556385406044,-9.725738063288864,,0.2251732183352798,-0.0627195306228488,-0.0875147495279355,0.0686924152684875,0.998180323438568,0.9960614800228248,13393743.0,13393743.0,-0.5006999999999999,,0.4919873155238493,,,-1.079674308886018,,,,
-0.0264156474421473,-0.0849294253660721,-1.0769770768945293,0.2667756214342628,-0.6714496446292076,0.726915734933188,2.561426652098029,6.7985462501257885,3.132010913717103,,,2.2767080151634334,0.0684971249277828,-0.147490747711514,-1.0795535024766711,-9.68190503214619,,0.2239010532599393,-0.0626318449947006,-0.0875147495279355,0.0684971249277828,0.998190604097107,0.996083687919007,13478368.0,13478368.0,-0.5006999999999999,,0.492036973083686,,,-1.0769770768945293,,,,
-0.0066465696985228,-0.022027014876944,-0.906870511213405,0.2558594746349176,-0.5129408609360334,0.7913826015816744,2.486961963455637,6.17937919116417,3.34842725165107,,,2.6498870696185994,0.0706046815828534,-0.1386705281389304,-0.7979941564520616,-9.469249676483214,,0.263884728407098,-0.0625441593665523,-0.0875147495279355,0.0706046815828534,0.9995307210628176,0.9972953708004612,13480082.0,13480082.0,-0.3824999999999999,,0.4914897899198981,,,-0.906870511213405,,,,
-0.0066280816337376,-0.0219039589279108,-0.9037832511760692,0.2453549091507344,-0.5129408609360334,0.7913826015816744,2.4938250781587508,6.230571660391597,3.336911238085686,,,2.6407734968433765,0.0704060832273075,-0.1392135649080387,-0.7979987303414041,-9.26495528881955,,0.2624105120472818,-0.062456473738404,-0.0875147495279355,0.0704060832273075,0.9995333427328577,0.9973104601234848,13565312.0,13565312.0,-0.3824999999999999,,0.4909481208583058,,,-0.9037832511760692,,,,
-0.0088994393544111,-0.0294564908615412,-0.9324708894811956,0.2362899807791602,-0.536945152205981,0.7837312304202225,2.503757498128741,6.287919739223813,3.325362843295211,,,2.606190712769445,0.0702413193239311,-0.1389840843781864,-0.8349046538915704,-9.094856608069763,,0.2593435153151983,-0.0623687881102557,-0.0875147495279355,0.0702413193239311,0.9993748916385028,0.9971624085241084,13571284.0,13571284.0,-0.4004,,0.4904912527818977,,,-0.9324708894811956,,,,
-0.008874956225487,-0.0292937478181073,-0.9204606183884128,0.2275409864755559,-0.536945152205981,0.7837312304202225,2.510552767848389,6.339014551849591,3.3137819305109733,,,2.5971143897436653,0.0700459482104886,-0.1395147965256035,-0.8349085570237123,-8.930498076673334,,0.2579106782140093,-0.0622811024821075,-0.0849913848233527,0.0700459482104886,0.9993783452758592,0.9971780636840132,13910373.0,13910373.0,-0.4004,,0.4900390140630309,,,-0.9204606183884128,,,,
-0.0111935187408546,-0.0370191021082439,-0.9469972884003196,0.220098136923432,-0.5609494434759288,0.7762263949071846,2.520357543452872,6.3959372129058085,3.3065135014079465,,,2.566603054909822,0.0698857815298553,-0.1392924098644291,-0.8717803755647208,-8.796183760292944,,0.2549154452944865,-0.0622247856566013,-0.0849913848233527,0.0698857815298553,0.9992177321947264,0.9970275012198831,13950508.0,13950508.0,-0.4183,,0.489673559573166,,,-0.9469972884003196,,,,
-0.0111630581239722,-0.0368168119327891,-0.9454177360671562,0.2128931224905514,-0.5609494434759288,0.7762263949071846,2.52708500426248,6.446928509633276,3.299231903736962,,,2.560950886600509,0.0696935471600282,-0.139811213329759,-0.871783533811537,-8.665787777154287,,0.2535224647191068,-0.0621684688310952,-0.0849913848233527,0.0696935471600282,0.9992220068821868,0.9970437203491904,13996227.0,13996227.0,-0.4183,,0.4893118306311717,,,-0.9454177360671562,,,,
-0.013612344344843,-0.0450157607762776,-0.973079149754854,0.206918107542152,-0.5857583478610703,0.7686195571564786,2.536676907363335,6.502863697442924,3.291937101678353,,,2.530247237278997,0.0695404907933375,-0.1396641842361435,-0.9098338320497616,-8.56306850077654,,0.2504376621966677,-0.0621121520055891,-0.0849913848233527,0.0695404907933375,0.9990533908934116,0.99688464285917,13999864.0,13999864.0,-0.4367999999999999,,0.4890416793942849,,,-0.973079149754854,,,,
-0.0135756980312745,-0.044772432339649,-0.9703754164242846,0.2011157988650966,-0.5857583478610703,0.7686195571564786,2.543334938786538,6.553737783247257,3.284629059282444,,,2.5246301329689724,0.0693512995381754,-0.1401715069254697,-0.9098361459109,-8.462947705454292,,0.2490839451037127,-0.0620558351800829,-0.0849913848233527,0.0693512995381754,0.9990585076993932,0.99690145651106,14079571.0,14079571.0,-0.4367999999999999,,0.4887743018082151,,,-0.9703754164242846,,,,
-0.0162067496361529,-0.0536356591257531,-0.9983204699857114,0.196501423940991,-0.6117741719190024,0.7608011744966444,2.5525954565045166,6.6080930157474285,3.277307740468937,,,2.4933795781357118,0.0692072259892895,-0.1401309713796645,-0.9496614745191788,-8.389081591628537,,0.2458422351727011,-0.0619995183545768,-0.0849913848233527,0.0692072259892895,0.998878375815379,0.9967302297094524,14080857.0,14080857.0,-0.4561999999999999,,0.4886049776043884,,,-0.9983204699857114,,,,
-0.0161635801866288,-0.0533488374191983,-0.995475965802526,0.1920052987039246,-0.6117741719190024,0.7608011744966444,2.55918127282912,6.658830132523962,3.26997310902631,,,2.4877993819196607,0.0690209830648704,-0.1406272353269134,-0.949662821537678,-8.31683621931266,,0.2445275708134888,-0.0619432015290707,-0.0849913848233527,0.0690209830648704,0.9988843738056712,0.9967476866471128,14166688.0,14166688.0,-0.4561999999999999,,0.488437406594159,,,-0.995475965802526,,,,
