4_layer_output_rolling_profitable_trade,4_layer_output_rolling_unprofitable_trade,4_layer_output_rolling_winrate,4_layer_output_rolling_gross_profit,4_layer_output_rolling_gross_loss,4_layer_output_rolling_net,4_layer_output_rolling_profit_factor,4_layer_output_rolling_balance_drawdown_absolute,4_layer_output_rolling_balance_drawdown_maximal,4_layer_output_rolling_balance_drawdown_relative,4_layer_output_rolling_total_deals,4_layer_output_rolling_win_count,4_layer_output_rolling_lose_count,4_layer_output_rolling_total_trades,4_layer_output_rolling_average_profit,4_layer_output_rolling_average_loss,4_layer_output_rolling_expected_payoff,4_layer_output_rolling_LR_correlation,4_layer_output_rolling_long_trades_won,4_layer_output_rolling_short_trades_won,4_layer_output_rolling_largest_profit_trade,4_layer_output_rolling_largest_loss_trade,4_layer_output_rolling_maximum_consecutive_wins,4_layer_output_rolling_maximum_consecutive_loses,4_layer_output_rolling_maximal_consecutive_profit,4_layer_output_rolling_maximal_consecutive_loss,4_layer_output_rolling_average_consecutive_wins,4_layer_output_rolling_average_consecutive_loses,5_layer_output_rolling_Expectancy_Expectancy,5_layer_output_rolling_GPR_GainToPainRatio,5_layer_output_rolling_CAGR_CompoundAnnualGrowthRate,5_layer_output_rolling_Martin_MartinRatio,5_layer_output_rolling_Sterling_SterlingRatio,5_layer_output_rolling_Burke_BurkeRatio,5_layer_output_rolling_RoR_RiskOfRuin,5_layer_output_rolling_DSR_DeflatedSharpeRatio,5_layer_output_rolling_PainIndex_PainIndex,5_layer_output_rolling_PainRatio_PainRatio,5_layer_output_rolling_Lake_LakeRatio,5_layer_output_rolling_OWLR_OutlierWinLossRatio,5_layer_output_rolling_PI_ProfitabilityIndex
32,174,0.1553398058252427,378.01,-380.6099999999997,-2.6000000000000902,0.993168860513387,74.57,74.57,74.57,413,32,174,206,11.8128125,-2.1874137931034467,-0.0126213592233014,0.2570874038139326,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,6.96,-0.0062953995157385,0.9931688605133864,-0.0236539227348773,-0.0500337486011249,-0.0317204274304376,-0.0024619998166221,0.4214286553248292,0.735909155653949,0.4318241020073613,-0.0547767542962993,-6876.430769230531,2.366132723112128,0.9931688605133864
32,175,0.1545893719806763,378.01,-383.7999999999997,-5.79000000000009,0.984914017717562,74.57,74.57,74.57,414,32,175,207,11.8128125,-2.193142857142856,-0.027971014492754,0.2626966842278291,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.0,-0.0139855072463768,0.9849140177175612,-0.0527494648886338,-0.1117030573940222,-0.0707381854480808,-0.0054899057635524,0.4359076521284922,0.7275239267492021,0.431088100382367,-0.1223635373879401,-3090.231433505997,2.366132723112128,0.9849140177175612
32,175,0.1545893719806763,378.01,-383.7999999999997,-5.79000000000009,0.984914017717562,74.57,74.57,74.57,415,32,175,207,11.8128125,-2.193142857142856,-0.027971014492754,0.268222214785482,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.0,-0.0139518072289156,0.9849140177175612,-0.0523688760961708,-0.1110212540863433,-0.0702278075582282,-0.0054498190218441,0.4359062573530159,0.7275253992435362,0.4303556457531557,-0.1216874383151665,-3092.601036269382,2.366132723112128,0.9849140177175612
32,176,0.1538461538461538,378.01,-386.5099999999997,-8.500000000000089,0.9780083309616836,74.57,74.57,74.57,416,32,176,208,11.8128125,-2.196079545454544,-0.040865384615385,0.2732647985713856,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.04,-0.0204326923076923,0.9780083309616828,-0.0769841708910278,-0.1633813349178373,-0.1032374559354,-0.0080104289894508,0.4489955634379198,0.7200869389348611,0.4296870703934555,-0.1791633404759771,-2108.539999999978,2.366132723112128,0.9780083309616828
32,176,0.1538461538461538,378.01,-386.5099999999997,-8.500000000000089,0.9780083309616836,74.57,74.57,74.57,417,32,176,208,11.8128125,-2.196079545454544,-0.040865384615385,0.2782378894129549,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.04,-0.0203836930455635,0.9780083309616828,-0.0768070168946284,-0.1631806986214482,-0.1029998885538801,-0.0079909931916158,0.4489941422021458,0.7200883408972654,0.4290217016302046,-0.1790282789956212,-2110.472941176449,2.366132723112128,0.9780083309616828
32,177,0.1531100478468899,378.01,-389.2799999999997,-11.270000000000088,0.9710491163173044,74.57,74.57,74.57,418,32,177,209,11.8128125,-2.1993220338983037,-0.0539234449760769,0.2827281347320375,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.08,-0.0269617224880382,0.9710491163173038,-0.1019867616385474,-0.2168989429997384,-0.1367664766508615,-0.0106088740811128,0.4631876404391877,0.7121790585851412,0.4284209154512984,-0.2380527139556542,-1593.453416149056,2.366132723112128,0.9710491163173038
32,177,0.1531100478468899,378.01,-389.2799999999997,-11.270000000000088,0.9710491163173044,74.57,74.57,74.57,419,32,177,209,11.8128125,-2.1993220338983037,-0.0539234449760769,0.2871611573624308,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.08,-0.0268973747016706,0.9710491163173038,-0.1017590893174715,-0.2166363707017475,-0.1364611630916878,-0.0105833792680919,0.4631861958961494,0.7121803885239594,0.42782299698685,-0.2378532478014484,-1595.157054125986,2.366132723112128,0.9710491163173038
32,178,0.1523809523809524,378.01,-391.9499999999997,-13.940000000000088,0.9644342390611056,74.57,74.57,74.57,420,32,178,210,11.8128125,-2.2019662921348298,-0.0663809523809528,0.291132298476571,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.12,-0.0331904761904761,0.9644342390611048,-0.1260542294371885,-0.2686190407955739,-0.1690414770513458,-0.0131072670753882,0.4777218424880963,0.7042433438408532,0.4272868263633684,-0.2950108022520473,-1291.1972740315557,2.366132723112128,0.9644342390611048
32,178,0.1523809523809524,378.01,-391.9499999999997,-13.940000000000088,0.9644342390611056,74.57,74.57,74.57,421,32,178,210,11.8128125,-2.2019662921348298,-0.0663809523809528,0.2950563583561949,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.12,-0.0331116389548693,0.9644342390611048,-0.1257671745634091,-0.2682666589407137,-0.1686565301909738,-0.0130745169541681,0.4777203803290554,0.7042446036538675,0.4267532028687396,-0.2947070431293107,-1292.7661406025743,2.366132723112128,0.9644342390611048
32,179,0.1516587677725118,378.01,-394.8999999999997,-16.89000000000009,0.9572296783995956,74.57,74.57,74.57,422,32,179,211,11.8128125,-2.2061452513966464,-0.0800473933649293,0.2984775768453033,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.16,-0.0400236966824644,0.9572296783995948,-0.1526421631479476,-0.3258854838803763,-0.2046964773339783,-0.015863857144984,0.4948407375043973,0.6951084859970988,0.4262868774246628,-0.3580738024827515,-1068.4416814683188,2.366132723112128,0.9572296783995948
32,179,0.1516587677725118,378.01,-394.8999999999997,-16.89000000000009,0.9572296783995956,74.57,74.57,74.57,423,32,179,211,11.8128125,-2.2061452513966464,-0.0800473933649293,0.3018611334427089,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.16,-0.0399290780141843,0.9572296783995948,-0.1522869777026841,-0.3254192432898979,-0.2042201658880034,-0.0158224250519107,0.4948392601250088,0.6951096693436705,0.4258227568290215,-0.3576299651919055,-1069.9111900532805,2.366132723112128,0.9572296783995948
32,180,0.1509433962264151,378.01,-397.6099999999997,-19.60000000000009,0.9507054651542975,74.57,74.57,74.57,424,32,180,212,11.8128125,-2.208944444444443,-0.0924528301886796,0.3047793689647647,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.2,-0.0462264150943396,0.9507054651542968,-0.1770144030635656,-0.3785727540751857,-0.2373801838052375,-0.018385118195344,0.5116618004442416,0.6863415968959172,0.4254200445070816,-0.4160932362006253,-923.3841836734651,2.366132723112128,0.9507054651542968
32,180,0.1509433962264151,378.01,-397.6099999999997,-19.60000000000009,0.9507054651542975,74.57,74.57,74.57,425,32,180,212,11.8128125,-2.208944444444443,-0.0924528301886796,0.3076674426957337,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.2,-0.0461176470588235,0.9507054651542968,-0.175461605787271,-0.3755623387322414,-0.2352978487156645,-0.0182174493129062,0.5116603161528013,0.6863427087207404,0.4250192273019508,-0.4128321603262809,-924.7887755101998,2.366132723112128,0.9507054651542968
32,181,0.1502347417840375,378.01,-399.5399999999997,-21.53000000000009,0.9461130299844828,74.57,74.57,74.57,426,32,181,213,11.8128125,-2.207403314917125,-0.1010798122065732,0.3102155716214026,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.24,-0.0505399061032863,0.946113029984482,-0.1929887412690816,-0.4133975641780612,-0.2588021205164029,-0.0200291774298712,0.5243595384541098,0.6798510570314255,0.4246622683009051,-0.4544522922680161,-843.2568509057094,2.366132723112128,0.946113029984482
32,181,0.1502347417840375,378.01,-399.5399999999997,-21.53000000000009,0.9461130299844828,74.57,74.57,74.57,427,32,181,213,11.8128125,-2.207403314917125,-0.1010798122065732,0.3127384447906713,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.24,-0.0504215456674473,0.946113029984482,-0.1925916333901036,-0.4128652246890573,-0.2582695901704488,-0.0199799485994435,0.5243580571181703,0.6798521147611797,0.4243069812389745,-0.4538969234673843,-844.6251741755653,2.366132723112128,0.946113029984482
32,182,0.1495327102803738,378.01,-401.8299999999997,-23.82000000000009,0.940721200507678,74.57,74.57,74.57,428,32,182,214,11.8128125,-2.2078571428571414,-0.1113084112149536,0.3148624568648902,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.28,-0.0556542056074766,0.9407212005076774,-0.2134171597285951,-0.4578318717197437,-0.2861970762083882,-0.0221301388119774,0.5402354419407165,0.6719014573655813,0.4240029278917218,-0.5033388820916249,-764.7577665827007,2.366132723112128,0.9407212005076774
32,182,0.1495327102803738,378.01,-401.8299999999997,-23.82000000000009,0.940721200507678,74.57,74.57,74.57,429,32,182,214,11.8128125,-2.2078571428571414,-0.1113084112149536,0.316966285344305,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.28,-0.0555244755244755,0.9407212005076774,-0.2129627463797482,-0.4571777936305919,-0.2855876979747194,-0.0220727518734204,0.5402339662529537,0.6719024529396695,0.4237002920425915,-0.5026259135982389,-766.0906801007527,2.366132723112128,0.9407212005076774
32,183,0.1488372093023255,378.01,-404.6599999999997,-26.65000000000009,0.9341422428705588,74.57,74.57,74.57,430,32,183,215,11.8128125,-2.211256830601091,-0.1239534883720934,0.3185779394763365,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.32,-0.0619767441860465,0.934142242870558,-0.2387238216572454,-0.5127946724452875,-0.3201338630243335,-0.0247291550033967,0.5611678230651606,0.6616933010704404,0.4234600421709013,-0.5637458033428822,-686.036022514069,2.366132723112128,0.934142242870558
32,183,0.1488372093023255,378.01,-404.6599999999997,-26.65000000000009,0.9341422428705588,74.57,74.57,74.57,431,32,183,215,11.8128125,-2.211256830601091,-0.1239534883720934,0.320174831160776,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.32,-0.0618329466357308,0.934142242870558,-0.2382482533057963,-0.5120859004060878,-0.3194961154697551,-0.0246663098809527,0.5611663590830556,0.6616942219869564,0.4232209071478035,-0.562940651754219,-687.3335834896786,2.366132723112128,0.934142242870558
32,184,0.1481481481481481,378.01,-406.6699999999997,-28.66000000000009,0.929525167826494,74.57,74.57,74.57,432,32,184,216,11.8128125,-2.2101630434782598,-0.1326851851851856,0.3214146012060802,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.36,-0.0663425925925925,0.9295251678264932,-0.2565996422167312,-0.5518296482060143,-0.3441057291360215,-0.0265499163282132,0.5770613885065797,0.6541262029652015,0.4230259884481736,-0.6065812721294975,-640.4057920446595,2.366132723112128,0.9295251678264932
32,184,0.1481481481481481,378.01,-406.6699999999997,-28.66000000000009,0.929525167826494,74.57,74.57,74.57,433,32,184,216,11.8128125,-2.2101630434782598,-0.1326851851851856,0.3226431347912258,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.36,-0.066189376443418,0.9295251678264932,-0.2539938073417485,-0.5465213943833311,-0.3406112476086207,-0.0262641421057546,0.5770599426983785,0.6541270680924618,0.4228319700658628,-0.6006967905056585,-641.6824842986721,2.366132723112128,0.9295251678264932
32,185,0.1474654377880184,378.01,-409.0199999999997,-31.01000000000009,0.924184636448096,74.57,74.57,74.57,434,32,185,217,11.8128125,-2.2109189189189173,-0.142903225806452,0.3234524583840647,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.4,-0.0714516129032258,0.9241846364480956,-0.2753191627445398,-0.5926787733218989,-0.3692090153473781,-0.0284494915177463,0.5967741389718063,0.6449711473060211,0.4226890148365345,-0.6513515920233066,-594.3102225088664,2.366132723112128,0.9241846364480956
32,185,0.1474654377880184,378.01,-409.0199999999997,-31.01000000000009,0.924184636448096,74.57,74.57,74.57,435,32,185,217,11.8128125,-2.2109189189189173,-0.142903225806452,0.324254259069121,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.4,-0.071287356321839,0.9241846364480956,-0.2747841829109064,-0.5917970878245103,-0.3684915956965354,-0.0283744985537775,0.5967727191805919,0.6449719486476534,0.4225467168726284,-0.6503048584654766,-595.5659464688792,2.366132723112128,0.9241846364480956
32,186,0.146788990825688,378.01,-410.8299999999997,-32.82000000000009,0.9201129420928372,74.57,74.57,74.57,436,32,186,218,11.8128125,-2.208763440860213,-0.1505504587155967,0.3247285388903431,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.44,-0.0752752293577981,0.9201129420928364,-0.2912709063849781,-0.6275480774917618,-0.3906006522528874,-0.0300541021930804,0.6129099886835728,0.6376506157022551,0.4224435352498117,-0.6894907415561118,-563.9625228519179,2.366132723112128,0.9201129420928364
32,186,0.146788990825688,378.01,-410.8299999999997,-32.82000000000009,0.9201129420928372,74.57,74.57,74.57,437,32,186,218,11.8128125,-2.208763440860213,-0.1505504587155967,0.3251979681637248,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.44,-0.0751029748283752,0.9201129420928364,-0.2906849512758997,-0.6265281747207453,-0.389814873643422,-0.0299709070878407,0.6129085976260068,0.6376513661061775,0.4223408258541018,-0.6882710206574186,-565.2041438147455,2.366132723112128,0.9201129420928364
32,187,0.1461187214611872,378.01,-412.8699999999997,-34.86000000000009,0.9155666432533248,74.57,74.57,74.57,438,32,187,219,11.8128125,-2.2078609625668437,-0.1591780821917812,0.3252957959447605,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.48,-0.0795890410958904,0.9155666432533244,-0.3093104130774706,-0.6668780182167456,-0.4147920250468964,-0.0318646642721944,0.6321343522078798,0.629136369853418,0.4222817387378872,-0.7324740444659897,-533.3559954102109,2.366132723112128,0.9155666432533244
32,187,0.1461187214611872,378.01,-412.8699999999997,-34.86000000000009,0.9155666432533248,74.57,74.57,74.57,439,32,187,219,11.8128125,-2.2078609625668437,-0.1591780821917812,0.3253915867092709,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.48,-0.0794077448747152,0.9155666432533244,-0.3074876164182499,-0.6631515181395634,-0.4123476148829958,-0.0316504951078386,0.6321329984381426,0.6291370638467164,0.4222229208112681,-0.7282589392054716,-534.5834767641983,2.366132723112128,0.9155666432533244
32,188,0.1454545454545454,378.01,-415.02999999999975,-37.020000000000095,0.9108016287979188,74.57,74.57,74.57,440,32,188,220,11.8128125,-2.2076063829787222,-0.1682727272727277,0.3250898091984366,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.52,-0.0841363636363636,0.9108016287979184,-0.3272088458630434,-0.7058388545658303,-0.4387942146480401,-0.0336495470932239,0.653806331839384,0.619796640004142,0.4222098542647026,-0.7749910205977838,-504.6064289573191,2.366132723112128,0.9108016287979184
32,188,0.1454545454545454,378.01,-415.02999999999975,-37.020000000000095,0.9108016287979188,74.57,74.57,74.57,441,32,188,220,11.8128125,-2.2076063829787222,-0.1682727272727277,0.3247888212297234,10,22,20.68,-8.74,4.0,21.0,56.26,-41.31,1.3333333333333333,7.52,-0.0839455782312925,0.9108016287979184,-0.3260539082978264,-0.703501344840496,-0.4372454181277008,-0.0335000640400236,0.6538050252276005,0.6197972746048833,0.4221968469768515,-0.7722793541272076,-505.8206374932456,2.366132723112128,0.9108016287979184
32,189,0.1447963800904977,378.01,-416.68999999999977,-38.68000000000009,0.9071731983008956,74.57,74.57,74.57,442,32,189,221,11.8128125,-2.204708994708993,-0.1750226244343895,0.3241796545004377,10,22,20.68,-8.74,4.0,21.0,56.26,-42.33,1.3333333333333333,7.56,-0.0875113122171945,0.9071731983008952,-0.3412409568258416,-0.7363790570497573,-0.4576115821722431,-0.0350259798749794,0.6715176805192514,0.6123531833104896,0.4222186956928114,-0.8082090165758891,-485.317735263701,2.366132723112128,0.9071731983008952
32,189,0.1447963800904977,378.01,-416.68999999999977,-38.68000000000009,0.9071731983008956,74.57,74.57,74.57,443,32,189,221,11.8128125,-2.204708994708993,-0.1750226244343895,0.323573376995,10,22,20.68,-8.74,4.0,21.0,56.26,-42.33,1.3333333333333333,7.56,-0.087313769751693,0.9071731983008952,-0.3406015141274235,-0.7351083135311046,-0.4567540755363063,-0.0349260499848644,0.6715164193889654,0.6123537707958182,0.4222404457689702,-0.806652980642656,-486.5227507755935,2.366132723112128,0.9071731983008952
32,190,0.1441441441441441,378.01,-420.52999999999975,-42.520000000000095,0.89888949658764,74.57,74.57,74.57,444,32,190,222,11.8128125,-2.213315789473683,-0.1915315315315319,0.3222381374081552,10,22,20.68,-8.74,4.0,21.0,56.26,-46.17,1.3333333333333333,7.6,-0.0957657657657657,0.8988894965876394,-0.3759289538199151,-0.8113380576164481,-0.5041289443742994,-0.0385044002322476,0.7157654403379778,0.5945350119428175,0.4223422298893116,-0.8901050551313312,-443.7711665098768,2.366132723112128,0.8988894965876394
32,190,0.1441441441441441,378.01,-420.52999999999975,-42.520000000000095,0.89888949658764,74.57,74.57,74.57,445,32,190,222,11.8128125,-2.213315789473683,-0.1915315315315319,0.3209106758499702,10,22,20.68,-8.74,4.0,21.0,56.26,-46.17,1.3333333333333333,7.6,-0.0955505617977528,0.8988894965876394,-0.3732034135642333,-0.8054396971634338,-0.5004739353147827,-0.0381815034273163,0.7157642936481557,0.5945354977897522,0.4224435565529325,-0.8834397111166984,-444.9576669802436,2.366132723112128,0.8988894965876394
32,191,0.1434977578475336,378.01,-422.45999999999975,-44.450000000000095,0.8947829380296365,74.57,74.57,74.57,446,32,191,223,11.8128125,-2.211832460732983,-0.1993273542600901,0.3192142390629483,10,22,20.68,-8.74,4.0,21.0,56.26,-48.1,1.3333333333333333,7.64,-0.0996636771300448,0.8947829380296359,-0.3910029139130313,-0.8437624166285617,-0.5243434543556811,-0.0399533083909034,0.7404893733507159,0.5849802314188812,0.4225845229188016,-0.925265580510059,-426.8161979752522,2.366132723112128,0.8947829380296359
32,191,0.1434977578475336,378.01,-422.45999999999975,-44.450000000000095,0.8947829380296365,74.57,74.57,74.57,447,32,191,223,11.8128125,-2.211832460732983,-0.1993273542600901,0.3175280490054137,10,22,20.68,-8.74,4.0,21.0,56.26,-48.1,1.3333333333333333,7.64,-0.0994407158836689,0.8947829380296359,-0.3859113554110994,-0.8326849631417966,-0.517515563109963,-0.0393846472956223,0.7404883051056688,0.5849806626264417,0.4227248585626758,-0.9129137962769744,-427.9946006749148,2.366132723112128,0.8947829380296359
32,192,0.1428571428571428,378.01,-424.3699999999998,-46.36000000000009,0.8907557084619558,74.57,74.57,74.57,448,32,192,224,11.8128125,-2.210260416666665,-0.2069642857142861,0.3154739024195192,10,22,20.68,-8.74,4.0,21.0,56.26,-50.01,1.3333333333333333,7.68,-0.1034821428571428,0.8907557084619553,-0.4034039724177957,-0.8702561066385853,-0.5409735448810457,-0.0411157363410893,0.766663379604292,0.5751807768827248,0.4229040691707281,-0.9538900233540668,-411.5325711820527,2.366132723112128,0.8907557084619553
32,192,0.1428571428571428,378.01,-424.3699999999998,-46.36000000000009,0.8907557084619558,74.57,74.57,74.57,449,32,192,224,11.8128125,-2.210260416666665,-0.2069642857142861,0.3134325291291565,10,22,20.68,-8.74,4.0,21.0,56.26,-50.01,1.3333333333333333,7.68,-0.1032516703786191,0.8907557084619553,-0.4023598626463865,-0.8678321258916412,-0.5395733708547494,-0.0409555301972855,0.7666624002837752,0.5751811537080734,0.4230824815132656,-0.9510199080029048,-412.7036238136316,2.366132723112128,0.8907557084619553
32,193,0.1422222222222222,378.01,-426.18999999999977,-48.18000000000009,0.8869518289964574,74.57,74.57,74.57,450,32,193,225,11.8128125,-2.2082383419689107,-0.2141333333333337,0.3110388548042473,10,22,20.68,-8.74,4.0,21.0,56.26,-51.83,1.3333333333333333,7.72,-0.1070666666666666,0.886951828996457,-0.4191679591572386,-0.903826407807486,-0.5621133956782066,-0.0426067854650767,0.7933641906772247,0.5655025947160357,0.423297573759686,-0.9902441807880716,-398.27833125778255,2.366132723112128,0.886951828996457
32,193,0.1422222222222222,378.01,-426.18999999999977,-48.18000000000009,0.8869518289964574,74.57,74.57,74.57,451,32,193,225,11.8128125,-2.2082383419689107,-0.2141333333333337,0.3086604651355984,10,22,20.68,-8.74,4.0,21.0,56.26,-51.83,1.3333333333333333,7.72,-0.1068292682926829,0.886951828996457,-0.4184554047794283,-0.9020334172488704,-0.5611578446820817,-0.0424750947199834,0.7933633079872225,0.5655029192250624,0.4235117121602244,-0.9880609975223468,-399.44292237442846,2.366132723112128,0.886951828996457
32,194,0.1415929203539823,378.01,-427.9099999999998,-49.90000000000009,0.8833866934635792,74.57,74.57,74.57,452,32,194,226,11.8128125,-2.205721649484535,-0.2207964601769915,0.3059484501611306,10,22,20.68,-8.74,4.0,22.0,56.26,-53.55,1.3333333333333333,7.76,-0.1103982300884955,0.8833866934635787,-0.4343597996002521,-0.9359715565199264,-0.5824859857855065,-0.0440243987715886,0.8203493152370694,0.5560330476979728,0.4237601602469995,-1.0250132984353093,-386.83346693386704,2.366132723112128,0.8833866934635787
32,194,0.1415929203539823,378.01,-427.9099999999998,-49.90000000000009,0.8833866934635792,74.57,74.57,74.57,453,32,194,226,11.8128125,-2.205721649484535,-0.2207964601769915,0.3032542082142032,10,22,20.68,-8.74,4.0,22.0,56.26,-53.55,1.3333333333333333,7.76,-0.1101545253863134,0.8833866934635787,-0.4336921101218115,-0.9341894444707844,-0.5815905996001228,-0.0438920489453328,0.8203485356276436,0.55603332224983,0.4240075114327292,-1.0228406300076098,-387.9923847695384,2.366132723112128,0.8833866934635787
32,195,0.1409691629955947,378.01,-429.7499999999998,-51.740000000000094,0.8796044211751023,74.57,74.57,74.57,454,32,195,227,11.8128125,-2.2038461538461527,-0.2279295154185026,0.3002006308605641,10,22,20.68,-8.74,4.0,23.0,56.26,-55.39,1.3333333333333333,7.8,-0.1139647577092511,0.8796044211751017,-0.4508587431910812,-0.9707200565786904,-0.6046114297855455,-0.0455581496126923,0.8512506789003677,0.5455574186814884,0.4242913238174708,-1.062615985485104,-375.3477000386542,2.366132723112128,0.8796044211751017
32,195,0.1409691629955947,378.01,-429.7499999999998,-51.740000000000094,0.8796044211751023,74.57,74.57,74.57,455,32,195,227,11.8128125,-2.2038461538461527,-0.2279295154185026,0.2971676795212645,10,22,20.68,-8.74,4.0,23.0,56.26,-55.39,1.3333333333333333,7.8,-0.1137142857142857,0.8796044211751017,-0.4478884543755222,-0.9638834160257066,-0.6006282075573586,-0.0451875515214549,0.8512500223719401,0.545557639556957,0.4245738886752466,-1.0549128580964355,-376.5009663703124,2.366132723112128,0.8796044211751017
32,196,0.1403508771929824,378.01,-431.43999999999977,-53.43000000000009,0.8761589096977568,74.57,74.57,74.57,456,32,196,228,11.8128125,-2.201224489795917,-0.2343421052631583,0.2938058117372322,10,22,20.68,-8.74,4.0,24.0,56.26,-57.08,1.3333333333333333,7.84,-0.1171710526315789,0.8761589096977563,-0.4636880996565212,-0.997341960406975,-0.6218158772381941,-0.0467048164706122,0.88175333091616,0.5355806124232041,0.4248895525841821,-1.0913144294472903,-365.7405951712514,2.366132723112128,0.8761589096977563
32,196,0.1403508771929824,378.01,-431.43999999999977,-53.43000000000009,0.8761589096977568,74.57,74.57,74.57,457,32,196,228,11.8128125,-2.201224489795917,-0.2343421052631583,0.2904673388050967,10,22,20.68,-8.74,4.0,24.0,56.26,-57.08,1.3333333333333333,7.84,-0.1169146608315098,0.8761589096977563,-0.4629664040506828,-0.9952505102279036,-0.6208480676554685,-0.046555855211834,0.8817528014913177,0.5355807832446193,0.4252038350318092,-1.088810509002226,-366.8890136627357,2.366132723112128,0.8761589096977563
32,197,0.1397379912663755,378.01,-432.95999999999975,-54.950000000000095,0.8730829637841838,74.57,74.57,74.57,458,32,197,229,11.8128125,-2.197766497461928,-0.2399563318777296,0.2868357247203996,10,22,20.68,-8.74,4.0,25.0,56.26,-58.6,1.3333333333333333,7.88,-0.1199781659388646,0.8730829637841833,-0.4772385379194882,-1.0252954508356635,-0.6399873111432054,-0.0479089101463056,0.9111273454565524,0.526297404895109,0.4255474944165111,-1.1214695050052008,-357.88462238398483,2.366132723112128,0.8730829637841833
32,197,0.1397379912663755,378.01,-432.95999999999975,-54.950000000000095,0.8730829637841838,74.57,74.57,74.57,459,32,197,229,11.8128125,-2.197766497461928,-0.2399563318777296,0.2832301079987924,10,22,20.68,-8.74,4.0,25.0,56.26,-58.6,1.3333333333333333,7.88,-0.1197167755991285,0.8730829637841833,-0.4765328293940406,-1.0231479698164478,-0.63904094058474,-0.0477564575049221,0.9111269429336982,0.5262975300018522,0.4258896563747,-1.1189114886011329,-359.02893539581373,2.366132723112128,0.8730829637841833
33,197,0.1434782608695652,388.62,-432.95999999999975,-44.340000000000096,0.8975886917960094,74.57,74.57,74.57,460,33,197,230,11.776363636363635,-2.197766497461928,-0.1927826086956525,0.2817731553495229,10,23,20.68,-8.74,4.0,25.0,56.26,-58.6,1.32,7.88,-0.0963913043478261,0.897588691796009,-0.3784193212449982,-0.8124199678033774,-0.5074685815274216,-0.0378792763143545,0.726023343023416,0.5919428419414711,0.4260166253317833,-0.8882735995344874,-446.118854307622,2.366132723112128,0.897588691796009
33,197,0.1434782608695652,388.62,-432.95999999999975,-44.340000000000096,0.8975886917960094,74.57,74.57,74.57,461,33,197,230,11.776363636363635,-2.197766497461928,-0.1927826086956525,0.2803247271599071,10,23,20.68,-8.74,4.0,25.0,56.26,-58.6,1.32,7.88,-0.0961822125813449,0.897588691796009,-0.3778349978379564,-0.8110942225870472,-0.5066849910660539,-0.0377764240861066,0.7260223022241165,0.5919432817904722,0.4261430434474041,-0.8866388966046559,-447.297699594045,2.366132723112128,0.897588691796009
34,197,0.1471861471861472,401.79,-432.95999999999975,-31.17000000000009,0.9280072062084262,74.57,74.57,74.57,462,34,197,231,11.817352941176472,-2.197766497461928,-0.1349350649350653,0.2812765116880097,10,24,20.68,-8.74,4.0,25.0,56.26,-58.6,1.36,7.88,-0.0674675324675324,0.9280072062084258,-0.2610233748997871,-0.5605758164033846,-0.3500380513608517,-0.026080347294729,0.5849010389494199,0.6550080005448952,0.4260047940954858,-0.6127240315546324,-637.5450753930041,2.366132723112128,0.9280072062084258
